Level,Date and Time,Source,Event ID,Task Category,Message
Information,12/8/2016 4:43:20 PM,Service Control Manager,7040,None,The start type of the Microsoft NDIS Capture service was changed from system start to demand start.
Information,12/8/2016 4:43:10 PM,Service Control Manager,7040,None,The start type of the Microsoft NDIS Capture service was changed from demand start to system start.
Information,12/8/2016 4:42:21 PM,Service Control Manager,7040,None,The start type of the Microsoft NDIS Capture service was changed from system start to demand start.
Information,12/8/2016 4:42:10 PM,Service Control Manager,7040,None,The start type of the Microsoft NDIS Capture service was changed from demand start to system start.
Information,12/8/2016 4:41:46 PM,Service Control Manager,7040,None,The start type of the Microsoft NDIS Capture service was changed from system start to demand start.
Information,12/8/2016 4:41:32 PM,Service Control Manager,7040,None,The start type of the Microsoft NDIS Capture service was changed from demand start to system start.
Information,12/8/2016 4:40:56 PM,Service Control Manager,7040,None,The start type of the Microsoft NDIS Capture service was changed from system start to demand start.
Information,12/8/2016 4:40:45 PM,Service Control Manager,7040,None,The start type of the Microsoft NDIS Capture service was changed from demand start to system start.
Information,12/8/2016 4:40:09 PM,Service Control Manager,7040,None,The start type of the Microsoft NDIS Capture service was changed from system start to demand start.
Information,12/8/2016 4:39:59 PM,Service Control Manager,7040,None,The start type of the Microsoft NDIS Capture service was changed from demand start to system start.
Information,12/8/2016 4:39:36 PM,Service Control Manager,7040,None,The start type of the Microsoft NDIS Capture service was changed from system start to demand start.
Information,12/8/2016 4:39:22 PM,Service Control Manager,7040,None,The start type of the Microsoft NDIS Capture service was changed from demand start to system start.
Information,12/8/2016 4:38:44 PM,Service Control Manager,7040,None,The start type of the Microsoft NDIS Capture service was changed from system start to demand start.
Information,12/8/2016 4:38:33 PM,Service Control Manager,7040,None,The start type of the Microsoft NDIS Capture service was changed from demand start to system start.
Information,12/8/2016 4:37:58 PM,Service Control Manager,7040,None,The start type of the Microsoft NDIS Capture service was changed from system start to demand start.
Information,12/8/2016 4:37:46 PM,Service Control Manager,7040,None,The start type of the Microsoft NDIS Capture service was changed from demand start to system start.
Information,12/8/2016 4:37:16 PM,Service Control Manager,7040,None,The start type of the Microsoft NDIS Capture service was changed from system start to demand start.
Information,12/8/2016 4:37:05 PM,Service Control Manager,7040,None,The start type of the Microsoft NDIS Capture service was changed from demand start to system start.
Information,12/8/2016 4:36:43 PM,Service Control Manager,7040,None,The start type of the Microsoft NDIS Capture service was changed from system start to demand start.
Information,12/8/2016 4:36:33 PM,Service Control Manager,7040,None,The start type of the Microsoft NDIS Capture service was changed from demand start to system start.
Information,12/8/2016 4:36:31 PM,Service Control Manager,7036,None,The WinHTTP Web Proxy Auto-Discovery Service service entered the running state.
Information,12/8/2016 4:36:30 PM,Service Control Manager,7036,None,The Windows Update service entered the running state.
Information,12/8/2016 4:36:09 PM,Service Control Manager,7040,None,The start type of the Microsoft NDIS Capture service was changed from system start to demand start.
Information,12/8/2016 4:35:58 PM,Service Control Manager,7040,None,The start type of the Microsoft NDIS Capture service was changed from demand start to system start.
Information,12/8/2016 4:35:23 PM,Service Control Manager,7040,None,The start type of the Microsoft NDIS Capture service was changed from system start to demand start.
Information,12/8/2016 4:35:13 PM,Service Control Manager,7040,None,The start type of the Microsoft NDIS Capture service was changed from demand start to system start.
Information,12/8/2016 4:34:42 PM,Service Control Manager,7040,None,The start type of the Microsoft NDIS Capture service was changed from system start to demand start.
Information,12/8/2016 4:34:31 PM,Service Control Manager,7040,None,The start type of the Microsoft NDIS Capture service was changed from demand start to system start.
Information,12/8/2016 4:34:04 PM,Service Control Manager,7040,None,The start type of the Microsoft NDIS Capture service was changed from system start to demand start.
Information,12/8/2016 4:33:53 PM,Service Control Manager,7040,None,The start type of the Microsoft NDIS Capture service was changed from demand start to system start.
Information,12/8/2016 4:33:27 PM,Service Control Manager,7040,None,The start type of the Microsoft NDIS Capture service was changed from system start to demand start.
Information,12/8/2016 4:33:17 PM,Service Control Manager,7040,None,The start type of the Microsoft NDIS Capture service was changed from demand start to system start.
Information,12/8/2016 4:32:45 PM,Service Control Manager,7040,None,The start type of the Microsoft NDIS Capture service was changed from system start to demand start.
Information,12/8/2016 4:32:35 PM,Service Control Manager,7040,None,The start type of the Microsoft NDIS Capture service was changed from demand start to system start.
Information,12/8/2016 4:32:07 PM,Service Control Manager,7040,None,The start type of the Microsoft NDIS Capture service was changed from system start to demand start.
Information,12/8/2016 4:31:57 PM,Service Control Manager,7040,None,The start type of the Microsoft NDIS Capture service was changed from demand start to system start.
Information,12/8/2016 4:31:30 PM,Service Control Manager,7040,None,The start type of the Microsoft NDIS Capture service was changed from system start to demand start.
Information,12/8/2016 4:31:20 PM,Service Control Manager,7040,None,The start type of the Microsoft NDIS Capture service was changed from demand start to system start.
Information,12/8/2016 4:30:51 PM,Service Control Manager,7040,None,The start type of the Microsoft NDIS Capture service was changed from system start to demand start.
Information,12/8/2016 4:30:41 PM,Service Control Manager,7040,None,The start type of the Microsoft NDIS Capture service was changed from demand start to system start.
Information,12/8/2016 4:30:14 PM,Service Control Manager,7040,None,The start type of the Microsoft NDIS Capture service was changed from system start to demand start.
Information,12/8/2016 4:30:04 PM,Service Control Manager,7040,None,The start type of the Microsoft NDIS Capture service was changed from demand start to system start.
Information,12/8/2016 4:29:46 PM,Service Control Manager,7036,None,The WinHTTP Web Proxy Auto-Discovery Service service entered the stopped state.
Information,12/8/2016 4:29:33 PM,Service Control Manager,7040,None,The start type of the Microsoft NDIS Capture service was changed from system start to demand start.
Information,12/8/2016 4:29:23 PM,Service Control Manager,7040,None,The start type of the Microsoft NDIS Capture service was changed from demand start to system start.
Information,12/8/2016 4:28:54 PM,Service Control Manager,7040,None,The start type of the Microsoft NDIS Capture service was changed from system start to demand start.
Information,12/8/2016 4:28:44 PM,Service Control Manager,7040,None,The start type of the Microsoft NDIS Capture service was changed from demand start to system start.
Information,12/8/2016 4:28:17 PM,Service Control Manager,7040,None,The start type of the Microsoft NDIS Capture service was changed from system start to demand start.
Information,12/8/2016 4:28:06 PM,Service Control Manager,7040,None,The start type of the Microsoft NDIS Capture service was changed from demand start to system start.
Information,12/8/2016 4:27:38 PM,Service Control Manager,7040,None,The start type of the Microsoft NDIS Capture service was changed from system start to demand start.
Information,12/8/2016 4:27:28 PM,Service Control Manager,7040,None,The start type of the Microsoft NDIS Capture service was changed from demand start to system start.
Information,12/8/2016 4:27:03 PM,Service Control Manager,7040,None,The start type of the Microsoft NDIS Capture service was changed from system start to demand start.
Information,12/8/2016 4:26:53 PM,Service Control Manager,7040,None,The start type of the Microsoft NDIS Capture service was changed from demand start to system start.
Information,12/8/2016 4:26:26 PM,Service Control Manager,7040,None,The start type of the Microsoft NDIS Capture service was changed from system start to demand start.
Information,12/8/2016 4:26:15 PM,Service Control Manager,7040,None,The start type of the Microsoft NDIS Capture service was changed from demand start to system start.
Information,12/8/2016 4:25:49 PM,Service Control Manager,7040,None,The start type of the Microsoft NDIS Capture service was changed from system start to demand start.
Information,12/8/2016 4:25:38 PM,Service Control Manager,7040,None,The start type of the Microsoft NDIS Capture service was changed from demand start to system start.
Information,12/8/2016 4:25:14 PM,Service Control Manager,7040,None,The start type of the Microsoft NDIS Capture service was changed from system start to demand start.
Information,12/8/2016 4:25:03 PM,Service Control Manager,7040,None,The start type of the Microsoft NDIS Capture service was changed from demand start to system start.
Information,12/8/2016 4:24:40 PM,Service Control Manager,7040,None,The start type of the Microsoft NDIS Capture service was changed from system start to demand start.
Information,12/8/2016 4:24:26 PM,Service Control Manager,7040,None,The start type of the Microsoft NDIS Capture service was changed from demand start to system start.
Information,12/8/2016 4:23:58 PM,Service Control Manager,7040,None,The start type of the Microsoft NDIS Capture service was changed from system start to demand start.
Information,12/8/2016 4:23:48 PM,Service Control Manager,7040,None,The start type of the Microsoft NDIS Capture service was changed from demand start to system start.
Information,12/8/2016 4:23:17 PM,Service Control Manager,7040,None,The start type of the Microsoft NDIS Capture service was changed from system start to demand start.
Information,12/8/2016 4:23:07 PM,Service Control Manager,7040,None,The start type of the Microsoft NDIS Capture service was changed from demand start to system start.
Information,12/8/2016 4:22:43 PM,Service Control Manager,7040,None,The start type of the Microsoft NDIS Capture service was changed from system start to demand start.
Information,12/8/2016 4:22:28 PM,Service Control Manager,7040,None,The start type of the Microsoft NDIS Capture service was changed from demand start to system start.
Information,12/8/2016 4:22:02 PM,Service Control Manager,7040,None,The start type of the Microsoft NDIS Capture service was changed from system start to demand start.
Information,12/8/2016 4:21:52 PM,Service Control Manager,7040,None,The start type of the Microsoft NDIS Capture service was changed from demand start to system start.
Information,12/8/2016 4:21:26 PM,Service Control Manager,7040,None,The start type of the Microsoft NDIS Capture service was changed from system start to demand start.
Information,12/8/2016 4:21:16 PM,Service Control Manager,7040,None,The start type of the Microsoft NDIS Capture service was changed from demand start to system start.
Information,12/8/2016 4:20:51 PM,Service Control Manager,7040,None,The start type of the Microsoft NDIS Capture service was changed from system start to demand start.
Information,12/8/2016 4:20:41 PM,Service Control Manager,7040,None,The start type of the Microsoft NDIS Capture service was changed from demand start to system start.
Information,12/8/2016 4:20:07 PM,Service Control Manager,7040,None,The start type of the Microsoft NDIS Capture service was changed from system start to demand start.
Information,12/8/2016 4:19:56 PM,Service Control Manager,7040,None,The start type of the Microsoft NDIS Capture service was changed from demand start to system start.
Information,12/8/2016 4:19:33 PM,Service Control Manager,7040,None,The start type of the Microsoft NDIS Capture service was changed from system start to demand start.
Information,12/8/2016 4:19:23 PM,Service Control Manager,7040,None,The start type of the Microsoft NDIS Capture service was changed from demand start to system start.
Information,12/8/2016 4:18:51 PM,Service Control Manager,7040,None,The start type of the Microsoft NDIS Capture service was changed from system start to demand start.
Information,12/8/2016 4:18:39 PM,Service Control Manager,7040,None,The start type of the Microsoft NDIS Capture service was changed from demand start to system start.
Information,12/8/2016 4:18:16 PM,Service Control Manager,7040,None,The start type of the Microsoft NDIS Capture service was changed from system start to demand start.
Information,12/8/2016 4:18:05 PM,Service Control Manager,7040,None,The start type of the Microsoft NDIS Capture service was changed from demand start to system start.
Information,12/8/2016 4:17:41 PM,Service Control Manager,7040,None,The start type of the Microsoft NDIS Capture service was changed from system start to demand start.
Information,12/8/2016 4:17:30 PM,Service Control Manager,7040,None,The start type of the Microsoft NDIS Capture service was changed from demand start to system start.
Information,12/8/2016 4:17:20 PM,Service Control Manager,7036,None,The Software Protection service entered the stopped state.
Information,12/8/2016 4:17:04 PM,Service Control Manager,7040,None,The start type of the Microsoft NDIS Capture service was changed from system start to demand start.
Information,12/8/2016 4:16:53 PM,Service Control Manager,7040,None,The start type of the Microsoft NDIS Capture service was changed from demand start to system start.
Information,12/8/2016 4:16:42 PM,Service Control Manager,7036,None,The Software Protection service entered the running state.
Information,12/8/2016 4:16:25 PM,Service Control Manager,7040,None,The start type of the Microsoft NDIS Capture service was changed from system start to demand start.
Information,12/8/2016 4:16:13 PM,Service Control Manager,7040,None,The start type of the Microsoft NDIS Capture service was changed from demand start to system start.
Information,12/8/2016 4:15:18 PM,Service Control Manager,7040,None,The start type of the Microsoft NDIS Capture service was changed from system start to demand start.
Information,12/8/2016 4:15:07 PM,Service Control Manager,7040,None,The start type of the Microsoft NDIS Capture service was changed from demand start to system start.
Information,12/8/2016 4:14:57 PM,Microsoft-Windows-Kernel-General,1,None,"The system time has changed to ‎2016‎-‎12‎-‎09T00:14:57.500000000Z from ‎2016‎-‎12‎-‎09T00:12:12.509979500Z.

Change Reason: System time synchronized with the hardware clock."
Information,12/8/2016 4:11:33 PM,Service Control Manager,7040,None,The start type of the Microsoft NDIS Capture service was changed from system start to demand start.
Information,12/8/2016 4:11:22 PM,Service Control Manager,7040,None,The start type of the Microsoft NDIS Capture service was changed from demand start to system start.
Information,12/8/2016 4:10:20 PM,Service Control Manager,7040,None,The start type of the Microsoft NDIS Capture service was changed from system start to demand start.
Information,12/8/2016 4:10:03 PM,Service Control Manager,7040,None,The start type of the Microsoft NDIS Capture service was changed from demand start to system start.
Information,12/8/2016 4:09:13 PM,Service Control Manager,7040,None,The start type of the Microsoft NDIS Capture service was changed from system start to demand start.
Information,12/8/2016 4:09:02 PM,Service Control Manager,7040,None,The start type of the Microsoft NDIS Capture service was changed from demand start to system start.
Information,12/8/2016 4:08:05 PM,Service Control Manager,7040,None,The start type of the Microsoft NDIS Capture service was changed from system start to demand start.
Information,12/8/2016 4:07:54 PM,Service Control Manager,7040,None,The start type of the Microsoft NDIS Capture service was changed from demand start to system start.
Information,12/8/2016 4:07:04 PM,Service Control Manager,7040,None,The start type of the Microsoft NDIS Capture service was changed from system start to demand start.
Information,12/8/2016 4:06:53 PM,Service Control Manager,7040,None,The start type of the Microsoft NDIS Capture service was changed from demand start to system start.
Information,12/8/2016 4:06:12 PM,Service Control Manager,7036,None,The Windows Error Reporting Service service entered the stopped state.
Information,12/8/2016 4:06:01 PM,Service Control Manager,7040,None,The start type of the Microsoft NDIS Capture service was changed from system start to demand start.
Information,12/8/2016 4:05:50 PM,Service Control Manager,7040,None,The start type of the Microsoft NDIS Capture service was changed from demand start to system start.
Information,12/8/2016 4:05:08 PM,Service Control Manager,7040,None,The start type of the Microsoft NDIS Capture service was changed from system start to demand start.
Information,12/8/2016 4:04:57 PM,Service Control Manager,7040,None,The start type of the Microsoft NDIS Capture service was changed from demand start to system start.
Information,12/8/2016 4:04:13 PM,Service Control Manager,7040,None,The start type of the Microsoft NDIS Capture service was changed from system start to demand start.
Information,12/8/2016 4:04:12 PM,Service Control Manager,7036,None,The Windows Error Reporting Service service entered the running state.
Information,12/8/2016 4:03:57 PM,Service Control Manager,7040,None,The start type of the Microsoft NDIS Capture service was changed from demand start to system start.
Information,12/8/2016 4:03:11 PM,Service Control Manager,7040,None,The start type of the Microsoft NDIS Capture service was changed from system start to demand start.
Information,12/8/2016 4:03:00 PM,Service Control Manager,7040,None,The start type of the Microsoft NDIS Capture service was changed from demand start to system start.
Information,12/8/2016 4:01:56 PM,Service Control Manager,7040,None,The start type of the Microsoft NDIS Capture service was changed from system start to demand start.
Information,12/8/2016 4:01:45 PM,Service Control Manager,7040,None,The start type of the Microsoft NDIS Capture service was changed from demand start to system start.
Information,12/8/2016 4:00:59 PM,Service Control Manager,7040,None,The start type of the Microsoft NDIS Capture service was changed from system start to demand start.
Information,12/8/2016 4:00:46 PM,Service Control Manager,7040,None,The start type of the Microsoft NDIS Capture service was changed from demand start to system start.
Information,12/8/2016 4:00:01 PM,Service Control Manager,7036,None,The WinHTTP Web Proxy Auto-Discovery Service service entered the running state.
Information,12/8/2016 3:59:57 PM,Service Control Manager,7040,None,The start type of the Microsoft NDIS Capture service was changed from system start to demand start.
Information,12/8/2016 3:59:46 PM,Service Control Manager,7040,None,The start type of the Microsoft NDIS Capture service was changed from demand start to system start.
Information,12/8/2016 3:58:55 PM,Service Control Manager,7040,None,The start type of the Microsoft NDIS Capture service was changed from system start to demand start.
Information,12/8/2016 3:58:44 PM,Service Control Manager,7040,None,The start type of the Microsoft NDIS Capture service was changed from demand start to system start.
Information,12/8/2016 3:58:04 PM,Service Control Manager,7040,None,The start type of the Microsoft NDIS Capture service was changed from system start to demand start.
Information,12/8/2016 3:57:53 PM,Service Control Manager,7040,None,The start type of the Microsoft NDIS Capture service was changed from demand start to system start.
Information,12/8/2016 3:57:31 PM,Service Control Manager,7040,None,The start type of the Microsoft NDIS Capture service was changed from system start to demand start.
Information,12/8/2016 3:57:21 PM,Service Control Manager,7040,None,The start type of the Microsoft NDIS Capture service was changed from demand start to system start.
Information,12/8/2016 3:56:53 PM,Service Control Manager,7040,None,The start type of the Microsoft NDIS Capture service was changed from system start to demand start.
Information,12/8/2016 3:56:43 PM,Service Control Manager,7040,None,The start type of the Microsoft NDIS Capture service was changed from demand start to system start.
Information,12/8/2016 3:56:17 PM,Service Control Manager,7040,None,The start type of the Microsoft NDIS Capture service was changed from system start to demand start.
Information,12/8/2016 3:56:07 PM,Service Control Manager,7040,None,The start type of the Microsoft NDIS Capture service was changed from demand start to system start.
Information,12/8/2016 3:55:43 PM,Service Control Manager,7040,None,The start type of the Microsoft NDIS Capture service was changed from system start to demand start.
Information,12/8/2016 3:55:32 PM,Service Control Manager,7040,None,The start type of the Microsoft NDIS Capture service was changed from demand start to system start.
Information,12/8/2016 3:55:08 PM,Service Control Manager,7040,None,The start type of the Microsoft NDIS Capture service was changed from system start to demand start.
Information,12/8/2016 3:54:57 PM,Service Control Manager,7040,None,The start type of the Microsoft NDIS Capture service was changed from demand start to system start.
Information,12/8/2016 3:54:32 PM,Service Control Manager,7040,None,The start type of the Microsoft NDIS Capture service was changed from system start to demand start.
Information,12/8/2016 3:54:21 PM,Service Control Manager,7040,None,The start type of the Microsoft NDIS Capture service was changed from demand start to system start.
Information,12/8/2016 3:53:59 PM,Service Control Manager,7040,None,The start type of the Microsoft NDIS Capture service was changed from system start to demand start.
Information,12/8/2016 3:53:49 PM,Service Control Manager,7040,None,The start type of the Microsoft NDIS Capture service was changed from demand start to system start.
Information,12/8/2016 3:53:27 PM,Service Control Manager,7040,None,The start type of the Microsoft NDIS Capture service was changed from system start to demand start.
Information,12/8/2016 3:53:17 PM,Service Control Manager,7040,None,The start type of the Microsoft NDIS Capture service was changed from demand start to system start.
Information,12/8/2016 3:52:54 PM,Service Control Manager,7040,None,The start type of the Microsoft NDIS Capture service was changed from system start to demand start.
Information,12/8/2016 3:52:43 PM,Service Control Manager,7040,None,The start type of the Microsoft NDIS Capture service was changed from demand start to system start.
Information,12/8/2016 3:52:20 PM,Service Control Manager,7040,None,The start type of the Microsoft NDIS Capture service was changed from system start to demand start.
Information,12/8/2016 3:52:10 PM,Service Control Manager,7040,None,The start type of the Microsoft NDIS Capture service was changed from demand start to system start.
Information,12/8/2016 3:51:49 PM,Service Control Manager,7040,None,The start type of the Microsoft NDIS Capture service was changed from system start to demand start.
Information,12/8/2016 3:51:38 PM,Service Control Manager,7040,None,The start type of the Microsoft NDIS Capture service was changed from demand start to system start.
Information,12/8/2016 3:51:15 PM,Service Control Manager,7040,None,The start type of the Microsoft NDIS Capture service was changed from system start to demand start.
Information,12/8/2016 3:51:04 PM,Service Control Manager,7040,None,The start type of the Microsoft NDIS Capture service was changed from demand start to system start.
Information,12/8/2016 3:50:41 PM,Service Control Manager,7040,None,The start type of the Microsoft NDIS Capture service was changed from system start to demand start.
Information,12/8/2016 3:50:31 PM,Service Control Manager,7040,None,The start type of the Microsoft NDIS Capture service was changed from demand start to system start.
Information,12/8/2016 3:50:10 PM,Service Control Manager,7040,None,The start type of the Microsoft NDIS Capture service was changed from system start to demand start.
Information,12/8/2016 3:50:00 PM,Service Control Manager,7040,None,The start type of the Microsoft NDIS Capture service was changed from demand start to system start.
Information,12/8/2016 3:49:37 PM,Service Control Manager,7040,None,The start type of the Microsoft NDIS Capture service was changed from system start to demand start.
Information,12/8/2016 3:49:27 PM,Service Control Manager,7040,None,The start type of the Microsoft NDIS Capture service was changed from demand start to system start.
Information,12/8/2016 3:49:04 PM,Service Control Manager,7040,None,The start type of the Microsoft NDIS Capture service was changed from system start to demand start.
Information,12/8/2016 3:48:54 PM,Service Control Manager,7040,None,The start type of the Microsoft NDIS Capture service was changed from demand start to system start.
Information,12/8/2016 3:48:33 PM,Service Control Manager,7040,None,The start type of the Microsoft NDIS Capture service was changed from system start to demand start.
Information,12/8/2016 3:48:23 PM,Service Control Manager,7040,None,The start type of the Microsoft NDIS Capture service was changed from demand start to system start.
Information,12/8/2016 3:48:19 PM,Service Control Manager,7036,None,The WinHTTP Web Proxy Auto-Discovery Service service entered the stopped state.
Information,12/8/2016 3:48:02 PM,Service Control Manager,7040,None,The start type of the Microsoft NDIS Capture service was changed from system start to demand start.
Information,12/8/2016 3:47:52 PM,Service Control Manager,7040,None,The start type of the Microsoft NDIS Capture service was changed from demand start to system start.
Information,12/8/2016 3:47:28 PM,Service Control Manager,7040,None,The start type of the Microsoft NDIS Capture service was changed from system start to demand start.
Information,12/8/2016 3:47:18 PM,Service Control Manager,7040,None,The start type of the Microsoft NDIS Capture service was changed from demand start to system start.
Information,12/8/2016 3:47:07 PM,Service Control Manager,7036,None,The Software Protection service entered the stopped state.
Information,12/8/2016 3:46:51 PM,Service Control Manager,7040,None,The start type of the Microsoft NDIS Capture service was changed from system start to demand start.
Information,12/8/2016 3:46:40 PM,Service Control Manager,7040,None,The start type of the Microsoft NDIS Capture service was changed from demand start to system start.
Information,12/8/2016 3:46:17 PM,Service Control Manager,7040,None,The start type of the Microsoft NDIS Capture service was changed from system start to demand start.
Information,12/8/2016 3:46:07 PM,Service Control Manager,7040,None,The start type of the Microsoft NDIS Capture service was changed from demand start to system start.
Information,12/8/2016 3:45:43 PM,Service Control Manager,7040,None,The start type of the Microsoft NDIS Capture service was changed from system start to demand start.
Information,12/8/2016 3:45:33 PM,Service Control Manager,7040,None,The start type of the Microsoft NDIS Capture service was changed from demand start to system start.
Information,12/8/2016 3:45:11 PM,Service Control Manager,7040,None,The start type of the Microsoft NDIS Capture service was changed from system start to demand start.
Information,12/8/2016 3:45:00 PM,Service Control Manager,7040,None,The start type of the Microsoft NDIS Capture service was changed from demand start to system start.
Information,12/8/2016 3:44:39 PM,Service Control Manager,7040,None,The start type of the Microsoft NDIS Capture service was changed from system start to demand start.
Information,12/8/2016 3:44:29 PM,Service Control Manager,7040,None,The start type of the Microsoft NDIS Capture service was changed from demand start to system start.
Information,12/8/2016 3:44:07 PM,Service Control Manager,7040,None,The start type of the Microsoft NDIS Capture service was changed from system start to demand start.
Information,12/8/2016 3:43:57 PM,Service Control Manager,7036,None,The Software Protection service entered the running state.
Information,12/8/2016 3:43:57 PM,Service Control Manager,7040,None,The start type of the Microsoft NDIS Capture service was changed from demand start to system start.
Information,12/8/2016 3:43:35 PM,Service Control Manager,7040,None,The start type of the Microsoft NDIS Capture service was changed from system start to demand start.
Information,12/8/2016 3:43:25 PM,Service Control Manager,7040,None,The start type of the Microsoft NDIS Capture service was changed from demand start to system start.
Information,12/8/2016 3:43:01 PM,Service Control Manager,7040,None,The start type of the Microsoft NDIS Capture service was changed from system start to demand start.
Information,12/8/2016 3:42:51 PM,Service Control Manager,7040,None,The start type of the Microsoft NDIS Capture service was changed from demand start to system start.
Information,12/8/2016 3:42:29 PM,Service Control Manager,7040,None,The start type of the Microsoft NDIS Capture service was changed from system start to demand start.
Information,12/8/2016 3:42:17 PM,Service Control Manager,7040,None,The start type of the Microsoft NDIS Capture service was changed from demand start to system start.
Information,12/8/2016 3:41:54 PM,Service Control Manager,7040,None,The start type of the Microsoft NDIS Capture service was changed from system start to demand start.
Information,12/8/2016 3:41:42 PM,Service Control Manager,7040,None,The start type of the Microsoft NDIS Capture service was changed from demand start to system start.
Information,12/8/2016 3:41:16 PM,Service Control Manager,7040,None,The start type of the Microsoft NDIS Capture service was changed from system start to demand start.
Information,12/8/2016 3:41:05 PM,Service Control Manager,7040,None,The start type of the Microsoft NDIS Capture service was changed from demand start to system start.
Information,12/8/2016 3:40:42 PM,Service Control Manager,7040,None,The start type of the Microsoft NDIS Capture service was changed from system start to demand start.
Information,12/8/2016 3:40:32 PM,Service Control Manager,7040,None,The start type of the Microsoft NDIS Capture service was changed from demand start to system start.
Information,12/8/2016 3:40:09 PM,Service Control Manager,7040,None,The start type of the Microsoft NDIS Capture service was changed from system start to demand start.
Information,12/8/2016 3:39:59 PM,Service Control Manager,7040,None,The start type of the Microsoft NDIS Capture service was changed from demand start to system start.
Information,12/8/2016 3:39:37 PM,Service Control Manager,7040,None,The start type of the Microsoft NDIS Capture service was changed from system start to demand start.
Information,12/8/2016 3:39:26 PM,Service Control Manager,7040,None,The start type of the Microsoft NDIS Capture service was changed from demand start to system start.
Information,12/8/2016 3:39:04 PM,Service Control Manager,7040,None,The start type of the Microsoft NDIS Capture service was changed from system start to demand start.
Information,12/8/2016 3:38:53 PM,Service Control Manager,7040,None,The start type of the Microsoft NDIS Capture service was changed from demand start to system start.
Information,12/8/2016 3:38:30 PM,Service Control Manager,7040,None,The start type of the Microsoft NDIS Capture service was changed from system start to demand start.
Information,12/8/2016 3:38:20 PM,Service Control Manager,7040,None,The start type of the Microsoft NDIS Capture service was changed from demand start to system start.
Information,12/8/2016 3:37:55 PM,Service Control Manager,7040,None,The start type of the Microsoft NDIS Capture service was changed from system start to demand start.
Information,12/8/2016 3:37:41 PM,Service Control Manager,7040,None,The start type of the Microsoft NDIS Capture service was changed from demand start to system start.
Information,12/8/2016 3:37:18 PM,Service Control Manager,7040,None,The start type of the Microsoft NDIS Capture service was changed from system start to demand start.
Information,12/8/2016 3:37:08 PM,Service Control Manager,7040,None,The start type of the Microsoft NDIS Capture service was changed from demand start to system start.
Information,12/8/2016 3:36:46 PM,Service Control Manager,7040,None,The start type of the Microsoft NDIS Capture service was changed from system start to demand start.
Information,12/8/2016 3:36:34 PM,Service Control Manager,7040,None,The start type of the Microsoft NDIS Capture service was changed from demand start to system start.
Information,12/8/2016 3:36:10 PM,Service Control Manager,7040,None,The start type of the Microsoft NDIS Capture service was changed from system start to demand start.
Error,12/8/2016 3:36:10 PM,Schannel,36888,None,A fatal alert was generated and sent to the remote endpoint. This may result in termination of the connection. The TLS protocol defined fatal error code is 40. The Windows SChannel error state is 1205.
Error,12/8/2016 3:36:10 PM,Schannel,36874,None,"An TLS 1.2 connection request was received from a remote client application, but none of the cipher suites supported by the client application are supported by the server. The SSL connection request has failed."
Information,12/8/2016 3:36:00 PM,Service Control Manager,7040,None,The start type of the Microsoft NDIS Capture service was changed from demand start to system start.
Information,12/8/2016 3:35:36 PM,Service Control Manager,7040,None,The start type of the Microsoft NDIS Capture service was changed from system start to demand start.
Information,12/8/2016 3:35:25 PM,Service Control Manager,7040,None,The start type of the Microsoft NDIS Capture service was changed from demand start to system start.
Information,12/8/2016 3:35:00 PM,Service Control Manager,7040,None,The start type of the Microsoft NDIS Capture service was changed from system start to demand start.
Information,12/8/2016 3:34:49 PM,Service Control Manager,7040,None,The start type of the Microsoft NDIS Capture service was changed from demand start to system start.
Information,12/8/2016 3:34:28 PM,Service Control Manager,7040,None,The start type of the Microsoft NDIS Capture service was changed from system start to demand start.
Information,12/8/2016 3:34:16 PM,Service Control Manager,7040,None,The start type of the Microsoft NDIS Capture service was changed from demand start to system start.
Information,12/8/2016 3:33:54 PM,Service Control Manager,7040,None,The start type of the Microsoft NDIS Capture service was changed from system start to demand start.
Information,12/8/2016 3:33:43 PM,Service Control Manager,7040,None,The start type of the Microsoft NDIS Capture service was changed from demand start to system start.
Information,12/8/2016 3:33:22 PM,Service Control Manager,7040,None,The start type of the Microsoft NDIS Capture service was changed from system start to demand start.
Information,12/8/2016 3:33:10 PM,Service Control Manager,7040,None,The start type of the Microsoft NDIS Capture service was changed from demand start to system start.
Information,12/8/2016 3:32:44 PM,Service Control Manager,7040,None,The start type of the Microsoft NDIS Capture service was changed from system start to demand start.
Information,12/8/2016 3:32:31 PM,Service Control Manager,7040,None,The start type of the Microsoft NDIS Capture service was changed from demand start to system start.
Information,12/8/2016 3:32:11 PM,Service Control Manager,7040,None,The start type of the Microsoft NDIS Capture service was changed from system start to demand start.
Information,12/8/2016 3:31:59 PM,Service Control Manager,7040,None,The start type of the Microsoft NDIS Capture service was changed from demand start to system start.
Information,12/8/2016 3:31:34 PM,Service Control Manager,7040,None,The start type of the Microsoft NDIS Capture service was changed from system start to demand start.
Information,12/8/2016 3:31:23 PM,Service Control Manager,7040,None,The start type of the Microsoft NDIS Capture service was changed from demand start to system start.
Information,12/8/2016 3:31:01 PM,Service Control Manager,7040,None,The start type of the Microsoft NDIS Capture service was changed from system start to demand start.
Information,12/8/2016 3:30:49 PM,Service Control Manager,7040,None,The start type of the Microsoft NDIS Capture service was changed from demand start to system start.
