timestamp,source_ip,dest_ip,log_source,anomaly_score,prediction,alert_level
2016-12-19T17:23:45.024255Z,172.16.1.24,134.87.157.129,tcp,0.09810191,0,MEDIUM
2016-12-09T19:05:54.915799Z,172.16.1.28,172.16.1.24,tcp,0.99518687,1,HIGH
2016-12-15T20:24:34.295896Z,192.168.0.10,172.16.1.24,tcp,0.98638815,1,HIGH
2016-12-15T20:23:05.220732Z,172.16.1.24,192.168.0.10,tcp,0.9661438,1,HIGH
2016-12-15T18:32:55.267720Z,172.16.1.19,134.87.157.129,tcp,0.008554953,0,NORMAL
2016-12-19T17:37:59.872074Z,172.16.1.19,134.87.157.129,tcp,0.01873035,1,MEDIUM
2016-12-15T18:07:41.828358Z,192.168.0.10,172.16.1.24,tcp,0.9862779,1,HIGH
2016-12-09T00:15:41.945003Z,192.168.0.10,172.16.1.24,tcp,0.001858946,0,NORMAL
2016-12-09T18:53:36.069771Z,192.168.0.10,172.16.1.27,tcp,0.9645832,1,HIGH
2016-12-15T18:34:37.476491Z,172.16.1.24,134.87.157.129,tcp,0.98953104,1,HIGH
2016-12-15T18:02:09.209819Z,134.87.157.129,172.16.1.24,tcp,0.9593685,1,HIGH
2016-12-09T17:48:33.930531Z,134.87.154.134,172.16.1.27,tcp,0.030119121,0,MEDIUM
2016-12-16T17:15:55.309168Z,142.104.64.196,172.16.1.23,tcp,0.10800869,0,MEDIUM
2016-12-09T19:23:10.180254Z,172.16.1.24,192.168.0.10,tcp,0.96634966,1,HIGH
2016-12-15T18:06:09.130862Z,172.16.1.24,172.16.1.28,tcp,0.993682,1,MEDIUM
2016-12-09T18:39:27.257625Z,192.168.0.10,172.16.1.27,tcp,0.040238477,0,NORMAL
2016-12-09T19:19:17.884777Z,172.16.1.27,192.168.0.10,tcp,0.9719053,1,HIGH
2016-12-09T18:17:06.387840Z,192.168.0.10,172.16.1.27,tcp,0.03682123,0,MEDIUM
2016-12-15T18:10:27.320414Z,192.168.0.10,172.16.1.24,tcp,0.98112166,1,HIGH
2016-12-09T18:46:59.649438Z,192.168.0.10,172.16.1.27,tcp,0.85013056,1,HIGH
2016-12-15T17:31:05.297956Z,172.16.1.28,172.16.1.24,tcp,0.086387016,0,MEDIUM
2016-12-09T18:00:38.103297Z,134.87.154.134,172.16.1.24,tcp,0.7177446,1,HIGH
2016-12-15T17:32:37.586748Z,172.16.1.19,134.87.157.129,tcp,0.0036239745,0,MEDIUM
2016-12-15T20:11:29.335464Z,172.16.1.28,172.16.1.24,tcp,0.99797946,1,HIGH
2016-12-09T19:31:05.250986Z,172.16.1.27,134.87.154.134,tcp,0.0120285535,0,NORMAL
2016-12-15T20:01:59.364460Z,172.16.1.24,172.16.1.28,tcp,0.9920642,1,HIGH
2016-12-09T18:31:47.380840Z,172.16.1.24,142.104.64.196,tcp,0.9135407,1,HIGH
2016-12-15T18:28:25.122763Z,134.87.157.129,172.16.1.27,tcp,0.021401705,0,NORMAL
2016-12-19T17:32:06.133609Z,142.104.64.196,172.16.1.24,tcp,0.56850594,1,MEDIUM
2016-12-15T20:56:38.946871Z,134.87.157.129,172.16.1.27,tcp,0.0062433654,0,NORMAL
2016-12-09T17:55:34.630231Z,172.16.1.28,172.16.1.24,tcp,0.9165182,1,HIGH
2016-12-15T17:47:41.585232Z,172.16.1.24,192.168.0.10,tcp,0.93324935,1,HIGH
2016-12-15T17:32:24.099089Z,134.87.157.129,172.16.1.24,tcp,0.19975281,0,NORMAL
2016-12-09T18:03:55.982329Z,192.168.0.10,172.16.1.27,tcp,0.08634543,0,MEDIUM
2016-12-15T17:22:54.868224Z,142.104.64.196,172.16.1.24,tcp,0.7625521,1,HIGH
2016-12-15T18:24:09.377092Z,134.87.157.129,172.16.1.27,tcp,0.018680835,0,NORMAL
2016-12-16T17:40:48.703211Z,172.16.1.28,172.16.1.24,tcp,0.9528759,1,HIGH
2016-12-15T20:24:34.373409Z,192.168.0.10,172.16.1.24,tcp,0.98638815,1,HIGH
2016-12-15T17:47:22.928180Z,172.16.1.24,172.16.1.28,tcp,0.9846208,1,HIGH
2016-12-09T18:41:07.763825Z,172.16.1.19,134.87.154.134,tcp,0.05100604,0,MEDIUM
2016-12-19T17:42:08.799934Z,172.16.1.28,172.16.1.24,tcp,0.8541974,1,HIGH
2016-12-15T18:30:32.366435Z,172.16.1.24,172.16.1.28,tcp,0.9763727,1,HIGH
2016-12-09T19:49:34.553701Z,192.168.0.10,142.104.64.196,tcp,0.88031715,1,HIGH
2016-12-09T19:05:47.481365Z,192.168.0.10,172.16.1.24,tcp,0.9746329,1,HIGH
2016-12-15T18:09:24.610210Z,134.87.157.129,172.16.1.27,tcp,0.028514609,0,NORMAL
2016-12-09T19:50:53.565816Z,172.16.1.27,192.168.0.10,tcp,0.9634561,1,HIGH
2016-12-09T19:06:06.868978Z,172.16.1.28,172.16.1.24,tcp,0.99518687,1,HIGH
2016-12-09T19:23:10.744895Z,192.168.0.10,172.16.1.27,tcp,0.9836706,1,HIGH
2016-12-15T17:16:27.808401Z,142.104.64.196,172.16.1.24,tcp,0.028213423,0,NORMAL
2016-12-19T18:29:10.687442Z,172.16.1.24,172.16.1.28,tcp,0.94847554,1,HIGH
2016-12-09T19:00:00.626125Z,172.16.1.24,134.87.154.134,tcp,0.98378205,1,MEDIUM
2016-12-15T20:54:15.709915Z,134.87.157.129,172.16.1.27,tcp,0.005470847,0,NORMAL
2016-12-15T18:23:44.459879Z,134.87.157.129,172.16.1.19,tcp,0.031121768,0,NORMAL
2016-12-15T19:53:04.637563Z,134.87.157.129,172.16.1.19,tcp,0.034088124,0,NORMAL
2016-12-15T20:35:38.367598Z,142.104.64.196,192.168.0.10,tcp,0.03198678,0,MEDIUM
2016-12-19T17:39:08.601563Z,192.168.0.10,172.16.1.24,tcp,0.9288005,1,HIGH
2016-12-09T17:35:14.604015Z,134.87.154.134,172.16.1.23,tcp,0.089669205,0,NORMAL
2016-12-09T19:43:11.466501Z,172.16.1.27,206.12.48.43,tcp,0.10637951,1,MEDIUM
2016-12-15T20:35:28.313522Z,172.16.1.28,172.16.1.24,tcp,0.9984694,1,HIGH
2016-12-15T20:21:28.765447Z,142.104.64.196,172.16.1.24,tcp,0.7828816,1,HIGH
2016-12-16T17:13:06.554342Z,172.16.1.24,142.104.64.196,tcp,0.65637994,1,HIGH
2016-12-15T17:27:10.937255Z,192.168.0.10,172.16.1.24,tcp,0.1573013,0,MEDIUM
2016-12-15T18:45:23.344630Z,172.16.1.24,172.16.1.28,tcp,0.9785584,1,HIGH
2016-12-15T20:32:49.489297Z,172.16.1.24,172.16.1.28,tcp,0.9933477,1,HIGH
2016-12-19T17:42:05.154153Z,172.16.1.19,134.87.157.129,tcp,0.02313148,1,MEDIUM
2016-12-09T19:16:22.738691Z,192.168.0.10,172.16.1.24,tcp,0.9661353,1,HIGH
2016-12-15T17:51:42.399052Z,134.87.157.129,172.16.1.19,tcp,0.0051429574,0,NORMAL
2016-12-19T17:56:48.518199Z,172.16.1.24,142.104.64.196,tcp,0.62394977,1,HIGH
2016-12-09T18:56:39.938221Z,172.16.1.19,134.87.154.134,tcp,0.030012723,0,MEDIUM
2016-12-08T23:36:05.180154Z,134.87.154.134,172.16.1.27,tcp,0.005235369,0,NORMAL
2016-12-09T18:41:15.336534Z,172.16.1.19,134.87.154.134,tcp,0.016141571,0,MEDIUM
2016-12-15T17:31:11.421977Z,172.16.1.24,142.104.64.196,tcp,0.51175445,1,HIGH
2016-12-09T19:43:42.742240Z,172.16.1.27,192.168.0.10,tcp,0.9634561,1,HIGH
2016-12-15T19:53:05.271528Z,134.87.157.129,172.16.1.19,tcp,0.034088124,0,NORMAL
2016-12-16T17:56:40.656769Z,172.16.1.19,134.87.157.129,tcp,0.0034006098,0,NORMAL
2016-12-15T18:48:55.592615Z,142.104.64.196,192.168.0.10,tcp,0.061935745,0,MEDIUM
2016-12-09T00:03:04.115404Z,172.16.1.27,134.87.154.134,tcp,0.003998675,0,NORMAL
2016-12-19T17:35:26.366732Z,134.87.157.129,172.16.1.19,tcp,0.044835415,0,NORMAL
2016-12-19T18:03:19.370452Z,172.16.1.24,142.104.64.196,tcp,0.8085954,1,HIGH
2016-12-15T19:58:12.394242Z,172.16.1.28,172.16.1.24,tcp,0.9986816,1,HIGH
2016-12-16T17:15:41.584891Z,134.87.157.129,172.16.1.24,tcp,0.008817883,0,MEDIUM
2016-12-15T18:07:39.526925Z,172.16.1.27,134.87.157.129,tcp,0.0077755125,0,NORMAL
2016-12-09T17:24:56.978545Z,172.16.1.19,134.87.154.134,tcp,0.0023531937,0,MEDIUM
2016-12-19T18:30:36.287260Z,172.16.1.28,172.16.1.24,tcp,0.970076,1,HIGH
2016-12-19T18:21:08.634469Z,134.87.157.129,172.16.1.24,tcp,0.547155,1,MEDIUM
2016-12-15T18:33:33.019940Z,172.16.1.24,142.104.64.196,tcp,0.9719856,1,HIGH
2016-12-15T20:38:20.235084Z,192.168.0.10,172.16.1.24,tcp,0.98882586,1,MEDIUM
2016-12-16T17:47:05.305798Z,172.16.1.24,172.16.1.28,tcp,0.88314223,1,MEDIUM
2016-12-09T00:09:07.893735Z,192.168.0.10,172.16.1.24,tcp,0.005856015,0,NORMAL
2016-12-09T19:36:17.715714Z,192.168.0.10,142.104.64.196,tcp,0.91951233,1,HIGH
2016-12-19T18:27:46.260667Z,172.16.1.28,172.16.1.24,tcp,0.9677182,1,HIGH
2016-12-19T17:40:31.485166Z,192.168.0.10,172.16.1.24,tcp,0.9600656,1,HIGH
2016-12-19T17:37:51.857521Z,172.16.1.24,172.16.1.28,tcp,0.6174527,1,HIGH
2016-12-15T18:25:20.993592Z,172.16.1.27,134.87.157.129,tcp,0.0056249048,0,NORMAL
2016-12-15T18:26:27.392914Z,172.16.1.24,172.16.1.28,tcp,0.9763727,1,HIGH
2016-12-15T18:00:46.694655Z,192.168.0.10,172.16.1.24,tcp,0.9894739,1,HIGH
2016-12-09T19:29:34.249171Z,172.16.1.24,172.16.1.28,tcp,0.98255116,1,HIGH
2016-12-09T18:19:04.171843Z,172.16.1.28,172.16.1.24,tcp,0.9343862,1,HIGH
2016-12-15T18:13:03.059326Z,172.16.1.28,172.16.1.24,tcp,0.9957711,1,HIGH
2016-12-15T18:07:36.230114Z,172.16.1.20,134.87.157.129,tcp,0.006143307,0,NORMAL
2016-12-09T00:20:05.123210Z,134.87.154.134,172.16.1.27,tcp,0.004879331,0,NORMAL
2016-12-15T18:30:27.899584Z,172.16.1.19,134.87.157.129,tcp,0.007369578,0,NORMAL
2016-12-15T18:36:51.537786Z,192.168.0.10,172.16.1.24,tcp,0.965182,1,HIGH
2016-12-09T18:36:44.800598Z,172.16.1.24,142.104.64.196,tcp,0.9151973,1,HIGH
2016-12-15T17:27:04.377268Z,134.87.157.129,172.16.1.27,tcp,0.010293508,0,NORMAL
2016-12-09T01:14:44.004449Z,172.16.1.24,172.16.1.28,tcp,0.002912278,0,NORMAL
2016-12-15T20:38:16.948204Z,142.104.64.196,172.16.1.24,tcp,0.9479134,1,HIGH
2016-12-15T20:21:46.781078Z,142.104.64.196,172.16.1.20,tcp,0.086996295,1,MEDIUM
2016-12-15T18:47:41.892422Z,172.16.1.28,172.16.1.24,tcp,0.9913776,1,HIGH
2016-12-15T17:47:21.493095Z,172.16.1.19,134.87.157.129,tcp,0.0008868639,0,NORMAL
2016-12-15T17:24:27.973605Z,172.16.1.19,134.87.157.129,tcp,0.0035912916,0,MEDIUM
2016-12-09T19:29:28.658225Z,172.16.1.24,134.87.154.134,tcp,0.9976593,1,HIGH
2016-12-19T17:21:04.877323Z,192.168.0.10,172.16.1.24,tcp,0.25975764,0,MEDIUM
2016-12-15T18:13:00.410781Z,172.16.1.24,172.16.1.28,tcp,0.99427116,1,MEDIUM
2016-12-09T18:12:54.188880Z,172.16.1.28,172.16.1.24,tcp,0.97261995,1,HIGH
2016-12-09T19:52:01.016942Z,172.16.1.27,206.12.48.43,tcp,0.12149499,0,MEDIUM
2016-12-09T00:22:31.578597Z,134.87.154.134,172.16.1.27,tcp,0.004879331,0,NORMAL
2016-12-09T19:43:11.295691Z,172.16.1.27,192.168.0.10,tcp,0.9634561,1,HIGH
2016-12-15T17:32:25.140213Z,172.16.1.28,172.16.1.24,tcp,0.086387016,0,MEDIUM
2016-12-15T20:35:23.414573Z,172.16.1.24,142.104.64.196,tcp,0.9771184,1,HIGH
2016-12-09T19:25:10.250983Z,172.16.1.24,142.104.64.196,tcp,0.81885,1,HIGH
2016-12-19T18:22:40.901869Z,172.16.1.28,172.16.1.24,tcp,0.96619785,1,HIGH
2016-12-09T19:17:22.577521Z,172.16.1.24,192.168.0.10,tcp,0.9490024,1,HIGH
2016-12-15T20:34:55.276938Z,172.16.1.28,172.16.1.24,tcp,0.9982779,1,HIGH
2016-12-15T18:40:18.581426Z,134.87.157.129,172.16.1.27,tcp,0.021401705,0,NORMAL
2016-12-15T18:28:07.314706Z,172.16.1.28,172.16.1.24,tcp,0.99003357,1,HIGH
2016-12-09T18:26:04.538081Z,172.16.1.28,172.16.1.24,tcp,0.9310488,1,HIGH
2016-12-09T18:49:55.114711Z,134.87.154.134,172.16.1.24,tcp,0.906494,1,HIGH
2016-12-09T17:49:54.460709Z,172.16.1.24,172.16.1.28,tcp,0.63512355,1,HIGH
2016-12-15T20:53:40.634371Z,172.16.1.27,134.87.157.129,tcp,0.0040118513,0,NORMAL
2016-12-19T18:30:35.900594Z,172.16.1.24,172.16.1.28,tcp,0.94847554,1,HIGH
2016-12-09T17:35:31.694066Z,172.16.1.20,134.87.154.134,tcp,0.00967097,0,NORMAL
2016-12-15T20:12:48.584633Z,172.16.1.19,134.87.157.129,tcp,0.002225222,0,NORMAL
2016-12-15T17:51:30.628888Z,172.16.1.19,134.87.157.129,tcp,0.0011787361,0,NORMAL
2016-12-09T18:21:46.746163Z,172.16.1.27,192.168.0.10,tcp,0.15205547,1,HIGH
2016-12-15T20:08:46.646804Z,172.16.1.24,192.168.0.10,tcp,0.9644793,1,HIGH
2016-12-15T18:48:55.988153Z,172.16.1.28,172.16.1.24,tcp,0.989461,1,HIGH
2016-12-15T19:53:06.127396Z,172.16.1.19,134.87.157.129,tcp,0.008942577,0,NORMAL
2016-12-09T00:28:41.454377Z,192.168.0.10,172.16.1.24,tcp,0.0022534183,0,NORMAL
2016-12-09T01:13:26.331129Z,192.168.0.10,172.16.1.24,tcp,0.0016811978,0,NORMAL
2016-12-09T18:19:45.587738Z,134.87.154.134,172.16.1.19,tcp,0.093354985,0,NORMAL
2016-12-08T23:36:52.265527Z,134.87.154.134,172.16.1.19,tcp,0.009226521,0,NORMAL
2016-12-15T18:09:05.349791Z,134.87.157.129,172.16.1.23,tcp,0.024000943,0,NORMAL
2016-12-15T17:28:42.556131Z,134.87.157.129,172.16.1.23,tcp,0.014683497,0,NORMAL
2016-12-15T20:15:21.803775Z,172.16.1.24,192.168.0.10,tcp,0.9634053,1,HIGH
2016-12-15T17:58:18.305622Z,172.16.1.28,172.16.1.24,tcp,0.9898262,1,HIGH
2016-12-15T17:28:42.850437Z,192.168.0.10,172.16.1.24,tcp,0.1573013,0,MEDIUM
2016-12-15T17:22:58.279104Z,172.16.1.24,134.87.157.129,tcp,0.17129605,0,MEDIUM
2016-12-15T17:53:04.614135Z,192.168.0.10,172.16.1.24,tcp,0.96833616,1,HIGH
2016-12-15T20:07:20.726467Z,192.168.0.10,172.16.1.24,tcp,0.9841791,1,HIGH
2016-12-15T21:07:12.838057Z,172.16.1.27,134.87.157.129,tcp,0.0050229486,0,NORMAL
2016-12-09T19:38:45.223656Z,172.16.1.27,192.168.0.10,tcp,0.9634561,1,HIGH
2016-12-15T21:07:29.894997Z,172.16.1.27,134.87.157.129,tcp,0.0044187894,0,NORMAL
2016-12-15T20:04:26.263914Z,192.168.0.10,172.16.1.24,tcp,0.9841791,1,HIGH
2016-12-15T17:57:04.755655Z,134.87.157.129,172.16.1.27,tcp,0.03297438,0,NORMAL
2016-12-16T17:47:05.150604Z,172.16.1.28,172.16.1.24,tcp,0.9551848,1,HIGH
2016-12-15T17:09:38.075305Z,172.16.1.28,172.16.1.24,tcp,0.14068615,0,MEDIUM
2016-12-15T18:42:46.083297Z,134.87.157.129,172.16.1.27,tcp,0.021401705,0,NORMAL
2016-12-16T17:19:49.017397Z,134.87.157.129,172.16.1.24,tcp,0.008817883,0,MEDIUM
2016-12-15T20:23:14.970733Z,172.16.1.27,134.87.157.129,tcp,0.0050098374,0,NORMAL
2016-12-15T18:17:05.065989Z,172.16.1.28,172.16.1.24,tcp,0.99458104,1,HIGH
2016-12-15T18:23:42.804234Z,192.168.0.10,172.16.1.24,tcp,0.97602206,1,HIGH
2016-12-08T23:36:48.234456Z,134.87.154.134,172.16.1.19,tcp,0.009226521,0,NORMAL
2016-12-09T18:02:24.486386Z,192.168.0.10,172.16.1.27,tcp,0.08634543,0,MEDIUM
2016-12-16T18:03:20.202830Z,192.168.0.10,172.16.1.24,tcp,0.88871455,1,MEDIUM
2016-12-09T18:22:53.642006Z,192.168.0.10,172.16.1.27,tcp,0.032854192,0,MEDIUM
2016-12-09T19:23:36.391718Z,192.168.0.10,172.16.1.24,tcp,0.97805905,1,HIGH
2016-12-15T17:17:51.681329Z,142.104.64.196,172.16.1.24,tcp,0.10403042,0,NORMAL
2016-12-15T18:34:15.196614Z,172.16.1.24,192.168.0.10,tcp,0.92351276,1,HIGH
2016-12-09T17:36:39.627095Z,172.16.1.28,142.104.64.196,tcp,0.20140012,0,MEDIUM
2016-12-15T21:07:28.051215Z,172.16.1.27,134.87.157.129,tcp,0.0044187894,0,NORMAL
2016-12-09T00:06:30.881650Z,192.168.0.10,172.16.1.24,tcp,0.006202982,0,NORMAL
2016-12-15T18:38:50.379130Z,172.16.1.24,134.87.157.129,tcp,0.9623784,1,HIGH
2016-12-09T18:46:24.787525Z,192.168.0.10,142.104.64.196,tcp,0.6416125,1,HIGH
2016-12-09T19:36:22.503325Z,172.16.1.28,172.16.1.24,tcp,0.99489224,1,HIGH
2016-12-16T17:59:39.419796Z,172.16.1.24,172.16.1.28,tcp,0.83418685,1,HIGH
2016-12-15T20:27:24.638746Z,172.16.1.24,192.168.0.10,tcp,0.9704495,1,HIGH
2016-12-09T17:36:55.685882Z,134.87.154.134,172.16.1.24,tcp,0.46973804,0,NORMAL
2016-12-09T18:52:36.604991Z,172.16.1.27,192.168.0.10,tcp,0.95044386,1,HIGH
2016-12-15T17:50:08.943998Z,192.168.0.10,142.104.64.196,tcp,0.01858159,0,MEDIUM
2016-12-09T00:25:32.477546Z,192.168.0.10,142.104.64.196,tcp,0.013987136,0,NORMAL
2016-12-15T18:28:24.441509Z,172.16.1.27,134.87.157.129,tcp,0.0056230724,0,NORMAL
2016-12-15T20:27:24.710823Z,142.104.64.196,192.168.0.10,tcp,0.030068537,0,MEDIUM
2016-12-15T17:46:08.789192Z,172.16.1.28,172.16.1.24,tcp,0.9558541,1,HIGH
2016-12-15T18:21:26.693946Z,172.16.1.24,142.104.64.196,tcp,0.97223455,1,HIGH
2016-12-15T20:39:35.271696Z,134.87.157.129,172.16.1.19,tcp,0.009905618,0,NORMAL
2016-12-15T20:43:02.133638Z,172.16.1.19,134.87.157.129,tcp,0.002349336,0,NORMAL
2016-12-15T21:05:12.766402Z,172.16.1.27,134.87.157.129,tcp,0.0044187894,0,NORMAL
2016-12-15T20:55:14.828167Z,134.87.157.129,172.16.1.27,tcp,0.0062433654,0,NORMAL
2016-12-15T17:22:54.539770Z,172.16.1.19,134.87.157.129,tcp,0.0033070743,0,MEDIUM
2016-12-15T17:44:48.425432Z,134.87.157.129,172.16.1.23,tcp,0.014683497,0,NORMAL
2016-12-19T17:17:03.481250Z,172.16.1.19,134.87.157.129,tcp,0.020806687,1,MEDIUM
2016-12-09T19:50:53.530674Z,192.168.0.10,172.16.1.27,tcp,0.97274923,1,MEDIUM
2016-12-15T18:26:17.516809Z,172.16.1.28,172.16.1.24,tcp,0.99125355,1,HIGH
2016-12-09T17:46:56.809316Z,134.87.154.134,172.16.1.24,tcp,0.8600375,1,HIGH
2016-12-15T20:16:40.822091Z,172.16.1.28,172.16.1.24,tcp,0.99807274,1,HIGH
2016-12-15T18:17:06.825215Z,172.16.1.28,172.16.1.24,tcp,0.995004,1,HIGH
2016-12-15T20:12:54.607062Z,172.16.1.24,172.16.1.28,tcp,0.9913607,1,HIGH
2016-12-09T00:26:45.012943Z,172.16.1.27,134.87.154.134,tcp,0.0035330246,0,NORMAL
2016-12-19T17:40:34.569669Z,172.16.1.28,172.16.1.24,tcp,0.85839355,1,HIGH
2016-12-09T18:48:57.759156Z,192.168.0.10,172.16.1.24,tcp,0.9647302,1,HIGH
2016-12-15T18:37:22.570218Z,172.16.1.27,134.87.157.129,tcp,0.0062995246,0,NORMAL
2016-12-09T19:04:25.832662Z,172.16.1.28,172.16.1.24,tcp,0.99518687,1,HIGH
2016-12-15T18:37:17.105332Z,142.104.64.196,172.16.1.20,tcp,0.07418076,0,NORMAL
2016-12-15T19:58:00.082330Z,172.16.1.24,172.16.1.28,tcp,0.99022865,1,HIGH
2016-12-09T18:20:29.041587Z,172.16.1.27,206.12.48.43,tcp,0.2271423,1,MEDIUM
2016-12-19T17:44:43.154983Z,134.87.157.129,172.16.1.19,tcp,0.03905009,0,NORMAL
2016-12-19T17:17:02.811713Z,172.16.1.19,134.87.157.129,tcp,0.02411124,1,MEDIUM
2016-12-15T17:35:29.782620Z,172.16.1.27,134.87.157.129,tcp,0.0030454511,0,NORMAL
2016-12-15T17:54:23.079654Z,192.168.0.10,172.16.1.24,tcp,0.9661478,1,HIGH
2016-12-15T18:44:05.772314Z,172.16.1.27,134.87.157.129,tcp,0.0061772764,0,NORMAL
2016-12-15T17:42:07.811142Z,134.87.157.129,172.16.1.24,tcp,0.80648446,1,MEDIUM
2016-12-15T20:08:46.103867Z,172.16.1.19,134.87.157.129,tcp,0.002225222,0,NORMAL
2016-12-16T17:56:53.690331Z,172.16.1.19,134.87.157.129,tcp,0.002277671,0,NORMAL
2016-12-16T17:47:08.408951Z,172.16.1.28,172.16.1.24,tcp,0.9575994,1,HIGH
2016-12-15T18:47:38.934218Z,192.168.0.10,142.104.64.196,tcp,0.08524331,0,MEDIUM
2016-12-15T17:50:39.820275Z,142.104.64.196,172.16.1.20,tcp,0.010993815,0,NORMAL
2016-12-19T17:15:43.873190Z,172.16.1.28,172.16.1.24,tcp,0.21335426,0,MEDIUM
2016-12-15T17:49:16.869811Z,172.16.1.24,134.87.157.129,tcp,0.792623,1,HIGH
2016-12-09T00:27:19.543499Z,192.168.0.10,142.104.64.196,tcp,0.011840823,0,NORMAL
2016-12-19T17:43:26.832705Z,172.16.1.24,172.16.1.28,tcp,0.71847874,1,HIGH
2016-12-16T17:30:18.001356Z,172.16.1.28,172.16.1.24,tcp,0.8817651,1,HIGH
2016-12-19T18:11:18.258331Z,172.16.1.28,172.16.1.24,tcp,0.9686896,1,HIGH
2016-12-15T20:10:05.686189Z,172.16.1.19,134.87.157.129,tcp,0.0023357759,0,NORMAL
2016-12-08T23:36:49.322683Z,172.16.1.24,192.168.0.10,tcp,0.022721551,0,NORMAL
2016-12-09T01:04:41.427793Z,172.16.1.23,134.87.154.134,tcp,0.0014708338,0,MEDIUM
2016-12-16T17:21:08.557639Z,192.168.0.10,172.16.1.24,tcp,0.25966927,0,MEDIUM
2016-12-09T00:24:21.817527Z,172.16.1.23,142.104.64.196,tcp,0.0010485786,0,NORMAL
2016-12-09T17:49:59.727625Z,172.16.1.24,134.87.154.134,tcp,0.8183371,1,HIGH
2016-12-09T00:22:28.301374Z,172.16.1.24,134.87.154.134,tcp,0.0011466133,0,NORMAL
2016-12-16T17:14:38.964856Z,134.87.157.129,172.16.1.19,tcp,0.0053237597,0,NORMAL
2016-12-15T18:07:39.853599Z,134.87.157.129,172.16.1.27,tcp,0.026627202,0,NORMAL
2016-12-15T18:05:19.954583Z,134.87.157.129,172.16.1.27,tcp,0.026627202,0,NORMAL
2016-12-15T21:06:35.527013Z,142.104.64.196,172.16.1.24,tcp,0.8282009,1,HIGH
2016-12-09T18:09:16.912606Z,172.16.1.24,172.16.1.28,tcp,0.97639024,1,HIGH
2016-12-16T17:15:41.083679Z,172.16.1.27,134.87.157.129,tcp,0.018508768,0,NORMAL
2016-12-15T20:28:47.006966Z,172.16.1.28,172.16.1.24,tcp,0.9985384,1,HIGH
2016-12-09T01:00:08.248567Z,172.16.1.19,134.87.154.134,tcp,0.0026461063,0,NORMAL
2016-12-09T19:31:14.670996Z,172.16.1.20,134.87.154.134,tcp,0.0083113285,0,NORMAL
2016-12-15T18:21:27.051351Z,142.104.64.196,172.16.1.24,tcp,0.98433197,1,HIGH
2016-12-09T17:51:40.575847Z,172.16.1.24,142.104.64.196,tcp,0.771737,1,HIGH
2016-12-15T19:59:30.363005Z,134.87.157.129,172.16.1.24,tcp,0.95490116,1,HIGH
2016-12-19T17:40:43.251170Z,172.16.1.24,192.168.0.10,tcp,0.9181842,1,HIGH
2016-12-15T18:27:47.320146Z,172.16.1.28,172.16.1.24,tcp,0.99051625,1,HIGH
2016-12-15T17:51:36.615755Z,172.16.1.24,172.16.1.28,tcp,0.9734611,1,HIGH
2016-12-15T18:22:46.524602Z,172.16.1.27,134.87.157.129,tcp,0.004843534,0,NORMAL
2016-12-09T18:12:58.160005Z,172.16.1.28,172.16.1.24,tcp,0.91174597,1,HIGH
2016-12-09T17:30:45.766022Z,172.16.1.28,172.16.1.24,tcp,0.34770572,0,MEDIUM
2016-12-15T17:12:08.875130Z,192.168.0.10,172.16.1.24,tcp,0.14238502,0,MEDIUM
2016-12-16T18:04:49.467979Z,172.16.1.28,172.16.1.24,tcp,0.9328857,1,HIGH
2016-12-09T18:52:14.089129Z,172.16.1.23,134.87.154.134,tcp,0.01528969,0,NORMAL
2016-12-09T18:27:52.715123Z,192.168.0.10,172.16.1.27,tcp,0.032854192,0,MEDIUM
2016-12-15T18:26:37.532290Z,172.16.1.28,172.16.1.24,tcp,0.99003357,1,HIGH
2016-12-19T17:15:41.951159Z,172.16.1.28,172.16.1.24,tcp,0.19962576,0,MEDIUM
2016-12-09T19:29:28.714753Z,192.168.0.10,172.16.1.24,tcp,0.9721718,1,HIGH
2016-12-15T18:36:55.571612Z,172.16.1.24,172.16.1.28,tcp,0.9801065,1,HIGH
2016-12-19T17:22:23.930449Z,172.16.1.24,172.16.1.28,tcp,0.3961358,1,MEDIUM
2016-12-15T18:06:24.654086Z,172.16.1.27,134.87.157.129,tcp,0.0077755125,0,NORMAL
2016-12-09T18:00:40.244687Z,192.168.0.10,172.16.1.27,tcp,0.06764407,0,MEDIUM
2016-12-15T20:21:50.506444Z,172.16.1.27,134.87.157.129,tcp,0.005694346,0,NORMAL
2016-12-15T17:57:05.008735Z,134.87.157.129,172.16.1.27,tcp,0.03297438,0,NORMAL
2016-12-09T18:27:51.724642Z,172.16.1.27,206.12.48.43,tcp,0.15074553,1,MEDIUM
2016-12-15T17:25:44.984995Z,172.16.1.27,134.87.157.129,tcp,0.0025326347,0,NORMAL
2016-12-09T18:36:08.838717Z,172.16.1.19,134.87.154.134,tcp,0.012184895,0,MEDIUM
2016-12-15T17:16:28.167555Z,172.16.1.27,134.87.157.129,tcp,0.0024499681,0,NORMAL
2016-12-09T18:39:28.400164Z,192.168.0.10,172.16.1.27,tcp,0.040238477,0,NORMAL
2016-12-15T17:40:49.163205Z,172.16.1.24,172.16.1.28,tcp,0.72628766,1,HIGH
2016-12-15T19:56:49.793856Z,172.16.1.23,134.87.157.129,tcp,0.016441505,0,NORMAL
2016-12-15T18:20:53.700359Z,172.16.1.24,172.16.1.28,tcp,0.9862666,1,MEDIUM
