log_id,label
10238,0
10239,0
10240,1
10241,0
10242,0
10243,0
10244,1
10245,1
10246,1
10247,1
10248,1
10249,0
10250,0
10251,0
10252,1
10253,0
10254,1
10255,0
10256,0
10257,0
10258,0
10259,1
10260,1
10261,0
10262,1
10263,0
10264,0
10265,1
10266,1
10267,1
10268,1
10269,1
10270,1
10271,0
10272,1
10273,0
10274,0
10275,1
10276,0
10277,0
10278,1
10279,0
10280,1
10281,1
10282,1
10283,0
10284,1
10285,0
10286,0
10287,0
10288,0
10289,0
10290,0
10291,0
10292,1
10293,0
10294,1
10295,1
10296,1
10297,1
10298,1
10299,1
10300,1
10301,0
10302,0
10303,0
10304,1
10305,0
10306,1
10307,1
10308,1
10309,1
10310,1
10311,1
10312,1
10313,0
10314,1
10315,1
10316,1
10317,0
10318,1
10319,1
10320,0
10321,0
10322,0
10323,0
10324,0
10325,1
10326,0
10327,0
10328,1
10329,0
10330,1
10331,0
10332,1
10333,1
10334,0
10335,1
10336,1
10337,0
10338,1
10339,0
10340,0
10341,1
10342,1
10343,1
10344,0
10345,1
10346,1
10347,0
10348,0
10349,0
10350,0
10351,1
10352,0
10353,1
10354,1
10355,0
10356,1
10357,1
10358,1
10359,0
10360,1
10361,0
10362,1
10363,0
10364,0
10365,1
10366,1
10367,0
10368,1
10369,0
10370,1
10371,1
10372,0
10373,1
10374,1
10375,0
10376,1
10377,1
10378,1
10379,0
10380,1
10381,0
10382,0
10383,1
10384,1
10385,1
10386,1
10387,1
10388,1
10389,1
10390,0
10391,1
10392,1
10393,0
10394,0
10395,1
10396,0
10397,0
10398,0
10399,0
10400,0
10401,0
10402,0
10403,0
10404,1
10405,1
10406,0
10407,1
10408,1
10409,0
10410,0
10411,1
10412,1
10413,1
10414,0
10415,1
10416,1
10417,1
10418,1
10419,0
10420,1
10421,1
10422,1
10423,0
10424,0
10425,1
10426,1
10427,1
10428,1
10429,1
10430,1
10431,1
10432,1
10433,1
10434,0
10435,1
10436,1
10437,1
10438,0
10439,0
10440,0
10441,0
10442,1
10443,1
10444,0
10445,0
10446,0
10447,0
10448,0
10449,1
10450,0
10451,1
10452,1
10453,1
10454,1
10455,1
10456,1
10457,1
10458,1
10459,1
10460,1
10461,1
10462,1
10463,0
10464,1
10465,0
10466,1
10467,1
10468,0
10469,1
10470,0
10471,0
10472,1
10473,1
10474,1
10475,0
10476,0
10477,0
10478,1
10479,1
10480,1
10481,1
10482,0
10483,1
10484,0
10485,1
10486,1
10487,1
10488,1
10489,0
10490,0
10491,0
10492,0
10493,0
10494,0
10495,1
10496,1
10497,1
10498,1
10499,1
10500,1
10501,1
10502,0
10503,1
10504,0
10505,0
10506,1
10507,0
10508,1
10509,0
10510,1
10511,1
10512,0
10513,1
10514,1
10515,0
10516,0
10517,1
10518,1
10519,1
10520,0
10521,0
10522,0
10523,0
10524,1
10525,0
10526,1
10527,0
10528,1
10529,0
10530,0
10531,1
10532,1
10533,1
10534,0
10535,0
10536,1
10537,0
10538,1
10539,1
10540,1
10541,1
10542,1
10543,1
10544,0
10545,1
10546,0
10547,0
10548,0
10549,0
10550,1
10551,0
10552,1
10553,0
10554,0
10555,1
10556,0
10557,1
10558,0
10559,0
10560,1
10561,1
10562,0
10563,1
10564,1
10565,1
10566,1
10567,1
10568,1
10569,1
10570,1
10571,1
10572,1
10573,1
10574,1
10575,0
10576,0
10577,0
10578,1
10579,1
10580,1
10581,0
10582,1
10583,0
10584,0
10585,0
10586,0
10587,1
10588,0
10589,0
10590,1
10591,1
10592,0
10593,1
10594,0
10595,0
10596,0
10597,0
10598,1
10599,1
10600,1
10601,1
10602,0
10603,1
10604,1
10605,1
10606,1
10607,1
10608,0
10609,1
10610,0
10611,0
10612,1
10613,0
10614,0
10615,0
10616,1
10617,0
10618,0
10619,1
10620,0
10621,0
10622,0
10623,1
10624,1
10625,1
10626,0
10627,0
10628,0
10629,1
10630,0
10631,1
10632,1
10633,1
10634,0
10635,1
10636,1
10637,1
10638,0
10639,1
10640,0
10641,1
10642,0
10643,0
10644,0
10645,1
10646,0
10647,1
10648,0
10649,0
10650,0
10651,1
10652,0
10653,1
10654,1
10655,0
10656,0
10657,1
10658,0
10659,1
10660,1
10661,1
10662,1
10663,0
10664,1
10665,0
10666,0
10667,1
10668,1
10669,1
10670,1
10671,1
10672,0
10673,1
10674,1
10675,1
10676,0
10677,1
10678,1
10679,1
10680,1
10681,0
10682,1
10683,1
10684,0
10685,0
10686,0
10687,1
10688,0
10689,0
10690,0
10691,1
10692,1
10693,1
10694,1
10695,1
10696,1
10697,0
10698,1
10699,1
10700,1
10701,1
10702,1
10703,1
10704,1
10705,1
10706,0
10707,0
10708,1
10709,0
10710,1
10711,0
10712,1
10713,0
10714,1
10715,1
10716,1
10717,1
10718,1
10719,0
10720,1
10721,0
10722,1
10723,1
10724,1
10725,1
10726,1
10727,1
10728,1
10729,0
10730,0
10731,0
10732,0
10733,1
10734,1
10735,0
10736,1
10737,1
10738,1
10739,0
10740,0
10741,1
10742,0
10743,1
10744,1
10745,1
10746,1
10747,0
10748,0
10749,1
10750,1
10751,0
10752,0
10753,1
10754,0
10755,1
10756,0
10757,1
10758,1
10759,1
10760,0
10761,0
10762,1
10763,0
10764,1
10765,0
10766,1
10767,0
10768,1
10769,1
10770,0
10771,0
10772,0
10773,0
10774,0
10775,0
10776,1
10777,0
10778,1
10779,1
10780,0
10781,1
10782,1
10783,0
10784,0
10785,1
10786,1
10787,0
10788,1
10789,0
10790,1
10791,1
10792,0
10793,0
10794,0
10795,0
10796,1
10797,1
10798,1
10799,1
10800,0
10801,1
10802,0
10803,1
10804,1
10805,1
10806,0
10807,0
10808,1
10809,0
10810,1
10811,1
10812,1
10813,0
10814,0
10815,0
10816,0
10817,1
10818,1
10819,1
10820,1
10821,1
10822,0
10823,0
10824,1
10825,0
10826,1
10827,1
10828,1
10829,1
10830,1
10831,0
10832,0
10833,0
10834,0
10835,1
10836,1
10837,0
10838,1
10839,0
10840,1
10841,0
10842,0
10843,1
10844,0
10845,0
10846,0
10847,1
10848,0
10849,1
10850,0
10851,1
10852,1
10853,0
10854,0
10855,1
10856,1
10857,0
10858,1
10859,0
10860,0
10861,0
10862,0
10863,1
10864,1
10865,0
10866,0
10867,1
10868,1
10869,1
10870,1
10871,0
10872,1
10873,0
10874,0
10875,0
10876,1
10877,1
10878,0
10879,0
10880,1
10881,0
10882,1
10883,0
10884,1
10885,1
10886,1
10887,0
10888,1
10889,1
10890,1
10891,0
10892,1
10893,1
10894,1
10895,1
10896,0
10897,1
10898,0
10899,1
10900,0
10901,0
10902,1
10903,0
10904,0
10905,0
10906,1
10907,1
10908,0
10909,0
10910,1
10911,1
10912,1
10913,0
10914,0
10915,0
10916,1
10917,1
10918,1
10919,0
10920,0
10921,0
10922,0
10923,1
10924,0
10925,1
10926,0
10927,0
10928,1
10929,0
10930,0
10931,1
10932,1
10933,0
10934,0
10935,1
10936,1
10937,0
10938,0
10939,0
10940,1
10941,1
10942,0
10943,0
10944,0
10945,0
10946,1
10947,1
10948,0
10949,0
10950,1
10951,1
10952,0
10953,0
10954,0
10955,0
10956,1
10957,1
10958,1
10959,0
10960,1
10961,1
10962,0
10963,1
10964,1
10965,1
10966,0
10967,1
10968,1
10969,0
10970,0
10971,0
10972,1
10973,1
10974,0
10975,0
10976,1
10977,0
10978,1
10979,0
10980,0
10981,0
10982,0
10983,0
10984,1
10985,1
10986,0
10987,1
10988,1
10989,0
10990,1
10991,1
10992,0
10993,1
10994,1
10995,0
10996,1
10997,0
10998,1
10999,0
11000,0
11001,0
11002,1
11003,1
11004,0
11005,1
11006,1
11007,1
11008,1
11009,0
11010,0
11011,1
11012,1
11013,0
11014,1
11015,0
11016,1
11017,1
11018,1
11019,0
11020,0
11021,1
11022,1
11023,1
11024,1
11025,0
11026,1
11027,0
11028,0
11029,0
11030,0
11031,0
11032,1
11033,1
11034,1
11035,1
11036,1
11037,1
11038,1
11039,1
11040,1
11041,0
11042,0
11043,1
11044,0
11045,0
11046,1
11047,1
11048,0
11049,0
11050,1
11051,0
11052,1
11053,1
11054,1
11055,0
11056,1
11057,1
11058,1
11059,1
11060,1
11061,0
11062,0
11063,0
11064,0
11065,1
11066,0
11067,0
11068,0
11069,0
11070,1
11071,0
11072,1
11073,0
11074,1
11075,1
11076,0
11077,0
11078,1
11079,1
11080,1
11081,0
11082,1
11083,1
11084,1
11085,0
11086,0
11087,0
11088,1
11089,0
11090,0
11091,1
11092,0
11093,0
11094,1
11095,0
11096,1
11097,0
11098,0
11099,0
11100,0
11101,1
11102,0
11103,0
11104,1
11105,1
11106,1
11107,0
11108,1
11109,1
11110,1
11111,0
11112,0
11113,0
11114,0
11115,1
11116,0
11117,0
11118,0
11119,1
11120,1
11121,0
11122,0
11123,1
11124,1
11125,1
11126,0
11127,0
11128,1
11129,0
11130,1
11131,0
11132,0
11133,1
11134,0
11135,1
11136,0
11137,0
11138,0
11139,1
11140,0
11141,1
11142,0
11143,0
11144,0
11145,1
11146,0
11147,1
11148,0
11149,1
11150,0
11151,1
11152,1
11153,1
11154,0
11155,0
11156,0
11157,0
11158,1
11159,0
11160,1
11161,0
11162,0
11163,1
11164,1
11165,0
11166,0
11167,0
11168,0
11169,0
11170,0
11171,1
11172,0
11173,0
11174,1
11175,0
11176,0
11177,1
11178,1
11179,1
11180,0
11181,1
11182,0
11183,0
11184,1
11185,0
11186,0
11187,1
11188,1
11189,1
11190,0
11191,0
11192,1
11193,1
11194,0
11195,1
11196,1
11197,1
11198,0
11199,1
11200,0
11201,1
11202,1
11203,1
11204,1
11205,0
11206,0
11207,0
11208,1
11209,1
11210,0
11211,1
11212,1
11213,0
11214,0
11215,0
11216,1
11217,0
11218,0
11219,1
11220,1
11221,1
11222,1
11223,0
11224,1
11225,0
11226,0
11227,1
11228,1
11229,1
11230,0
11231,1
11232,1
11233,1
11234,0
11235,1
11236,1
11237,1
11238,1
11239,1
11240,0
11241,0
11242,1
11243,0
11244,0
11245,1
11246,0
11247,0
11248,1
11249,0
11250,1
11251,1
11252,1
11253,1
11254,1
11255,0
11256,0
11257,1
11258,1
11259,1
11260,0
11261,0
11262,0
11263,1
11264,1
11265,1
11266,0
11267,0
11268,0
11269,1
11270,0
11271,0
11272,1
11273,1
11274,1
11275,0
11276,1
11277,1
11278,0
11279,1
11280,0
11281,1
11282,1
11283,1
11284,1
11285,0
11286,0
11287,0
11288,1
11289,0
11290,0
11291,1
11292,0
11293,1
11294,1
11295,0
11296,1
11297,0
11298,1
11299,1
11300,1
11301,0
11302,1
11303,1
11304,0
11305,0
11306,1
11307,0
11308,1
11309,0
11310,0
11311,1
11312,1
11313,0
11314,0
11315,1
11316,1
11317,1
11318,1
11319,1
11320,1
11321,0
11322,1
11323,1
11324,0
11325,0
11326,0
11327,0
11328,0
11329,0
11330,1
11331,1
11332,0
11333,1
11334,1
11335,0
11336,1
11337,1
11338,0
11339,0
11340,0
11341,0
11342,0
11343,0
11344,0
11345,0
11346,0
11347,1
11348,1
11349,0
11350,0
11351,1
11352,1
11353,1
11354,1
11355,0
11356,0
11357,1
11358,0
11359,1
11360,1
11361,1
11362,1
11363,0
11364,0
11365,0
11366,1
11367,1
11368,0
11369,1
11370,1
11371,0
11372,0
11373,1
11374,1
11375,1
11376,0
11377,0
11378,1
11379,0
11380,0
11381,0
11382,1
11383,0
11384,0
11385,1
11386,1
11387,1
11388,1
11389,0
11390,1
11391,1
11392,1
11393,1
11394,0
11395,1
11396,0
11397,0
11398,0
11399,1
11400,1
11401,1
11402,1
11403,1
11404,1
11405,0
11406,1
11407,0
11408,0
11409,1
11410,0
11411,0
11412,0
11413,1
11414,1
11415,1
11416,0
11417,0
11418,0
11419,1
11420,1
11421,0
11422,1
11423,1
11424,1
11425,1
11426,0
11427,0
11428,1
11429,0
11430,0
11431,0
11432,0
11433,0
11434,0
11435,1
11436,0
11437,1
11438,1
11439,1
11440,1
11441,1
11442,1
11443,1
11444,0
11445,1
11446,1
11447,0
11448,1
11449,1
11450,0
11451,0
11452,1
11453,0
11454,0
11455,0
11456,1
11457,0
11458,1
11459,0
11460,0
11461,1
11462,0
11463,1
11464,0
11465,0
11466,0
11467,1
11468,0
11469,1
11470,1
11471,0
11472,1
11473,0
11474,1
11475,1
11476,1
11477,1
11478,1
11479,0
11480,0
11481,0
11482,0
11483,1
11484,1
11485,1
11486,0
11487,1
11488,1
11489,1
11490,1
11491,0
11492,1
11493,1
11494,1
11495,1
11496,1
11497,1
11498,0
11499,0
11500,0
11501,0
11502,1
11503,0
11504,1
11505,1
11506,0
11507,0
11508,1
11509,1
11510,1
11511,1
11512,1
11513,1
11514,1
11515,1
11516,1
11517,0
11518,0
11519,1
11520,0
11521,1
11522,1
11523,1
11524,0
11525,1
11526,0
11527,0
11528,1
11529,1
11530,0
11531,0
11532,0
11533,0
11534,1
11535,1
11536,0
11537,1
11538,0
11539,0
11540,0
11541,1
11542,1
11543,0
11544,1
11545,1
11546,0
11547,1
11548,1
11549,1
11550,0
11551,1
11552,1
11553,1
11554,1
11555,1
11556,1
11557,0
11558,1
11559,1
11560,1
11561,0
11562,1
11563,0
11564,1
11565,1
11566,1
11567,0
11568,0
11569,0
11570,0
11571,1
11572,0
11573,0
11574,0
11575,1
11576,1
11577,1
11578,1
11579,0
11580,0
11581,1
11582,1
11583,1
11584,1
11585,1
11586,0
11587,1
11588,1
11589,0
11590,1
11591,1
11592,0
11593,1
11594,1
11595,1
11596,1
11597,1
11598,1
11599,1
11600,1
11601,1
11602,1
11603,1
11604,0
11605,1
11606,0
11607,1
11608,1
11609,0
11610,1
11611,0
11612,1
11613,1
11614,1
11615,1
11616,1
11617,1
11618,1
11619,1
11620,0
11621,0
11622,0
11623,1
11624,1
11625,0
11626,0
11627,1
11628,0
11629,1
11630,1
11631,1
11632,0
11633,1
11634,1
11635,1
11636,0
11637,1
11638,0
11639,1
11640,1
11641,1
11642,0
11643,0
11644,0
11645,1
11646,1
11647,1
11648,0
11649,0
11650,0
11651,0
11652,1
11653,0
11654,1
11655,1
11656,1
11657,1
11658,1
11659,1
11660,1
11661,1
11662,1
11663,1
11664,1
11665,1
11666,1
11667,1
11668,0
11669,0
11670,1
11671,1
11672,1
11673,1
11674,1
11675,0
11676,1
11677,1
11678,0
11679,1
11680,1
11681,0
11682,0
11683,0
11684,0
11685,1
11686,0
11687,1
11688,1
11689,1
11690,1
11691,0
11692,1
11693,0
11694,1
11695,0
11696,1
11697,1
11698,1
11699,0
11700,0
11701,1
11702,0
11703,0
11704,1
11705,1
11706,0
11707,1
11708,0
11709,0
11710,0
11711,1
11712,1
11713,1
11714,1
11715,1
11716,1
11717,1
11718,0
11719,1
11720,0
11721,1
11722,1
11723,1
11724,1
11725,1
11726,0
11727,1
11728,0
11729,0
11730,1
11731,0
11732,1
11733,0
11734,0
11735,0
11736,1
11737,1
11738,0
11739,0
11740,0
11741,1
11742,0
11743,1
11744,0
11745,1
11746,1
11747,1
11748,1
11749,1
11750,1
11751,1
11752,0
11753,0
11754,1
11755,1
11756,1
11757,1
11758,0
11759,0
11760,0
11761,0
11762,0
11763,1
11764,1
11765,1
11766,0
11767,1
11768,1
11769,1
11770,0
11771,1
11772,0
11773,0
11774,0
11775,1
11776,1
11777,0
11778,1
11779,0
11780,1
11781,0
11782,0
11783,1
11784,1
11785,1
11786,1
11787,0
11788,1
11789,0
11790,0
11791,0
11792,0
11793,1
11794,1
11795,1
11796,0
11797,0
11798,1
11799,1
11800,0
11801,1
11802,0
11803,0
11804,1
11805,1
11806,1
11807,1
11808,1
11809,1
11810,0
11811,0
11812,1
11813,0
11814,0
11815,0
11816,1
11817,0
11818,0
11819,0
11820,0
11821,0
11822,0
11823,1
11824,1
11825,1
11826,0
11827,0
11828,1
11829,0
11830,1
11831,0
11832,0
11833,1
11834,1
11835,1
11836,0
11837,1
11838,1
11839,0
11840,1
11841,1
11842,1
11843,1
11844,0
11845,1
11846,0
11847,1
11848,1
11849,1
11850,1
11851,1
11852,1
11853,1
11854,0
11855,1
11856,0
11857,1
11858,1
11859,1
11860,0
11861,0
11862,1
11863,0
11864,0
11865,1
11866,0
11867,1
11868,1
11869,0
11870,0
11871,0
11872,1
11873,0
11874,1
11875,1
11876,0
11877,0
11878,1
11879,0
11880,0
11881,0
11882,0
11883,0
11884,1
11885,1
11886,0
11887,1
11888,0
11889,0
11890,0
11891,1
11892,1
11893,0
11894,0
11895,1
11896,1
11897,0
11898,1
11899,0
11900,0
11901,0
11902,0
11903,1
11904,1
11905,1
11906,1
11907,1
11908,1
11909,1
11910,0
11911,1
11912,1
11913,0
11914,1
11915,1
11916,0
11917,0
11918,0
11919,0
11920,1
11921,1
11922,1
11923,0
11924,0
11925,1
11926,1
11927,1
11928,0
11929,0
11930,1
11931,1
11932,1
11933,1
11934,0
11935,0
11936,1
11937,1
11938,0
11939,1
11940,1
11941,0
11942,0
11943,1
11944,1
11945,0
11946,1
11947,0
11948,0
11949,1
11950,0
11951,0
11952,1
11953,0
11954,1
11955,1
11956,1
11957,0
11958,1
11959,0
11960,1
11961,1
11962,0
11963,1
11964,0
11965,1
11966,1
11967,0
11968,0
11969,1
11970,0
11971,1
11972,1
11973,1
11974,0
11975,1
11976,1
11977,0
11978,1
11979,0
11980,0
11981,1
11982,0
11983,0
11984,1
11985,0
11986,1
11987,1
11988,1
11989,1
11990,1
11991,0
11992,1
11993,1
11994,1
11995,0
11996,1
11997,1
11998,0
11999,1
12000,1
12001,1
12002,1
12003,1
12004,1
12005,0
12006,0
12007,1
12008,1
12009,0
12010,1
12011,1
12012,0
12013,0
12014,0
12015,1
12016,1
12017,1
12018,1
12019,1
12020,0
12021,0
12022,0
12023,0
12024,0
12025,1
12026,1
12027,0
12028,0
12029,0
12030,0
12031,1
12032,1
12033,0
12034,1
12035,1
12036,1
12037,1
12038,0
12039,1
12040,1
12041,1
12042,1
12043,1
12044,1
12045,0
12046,1
12047,1
12048,1
12049,1
12050,0
12051,0
12052,1
12053,1
12054,0
12055,1
12056,1
12057,0
12058,0
12059,1
12060,0
12061,1
12062,0
12063,0
12064,0
12065,0
12066,1
12067,1
12068,0
12069,1
12070,1
12071,1
12072,0
12073,1
12074,1
12075,0
12076,0
12077,1
12078,1
12079,1
12080,1
12081,1
12082,1
12083,1
12084,1
12085,1
12086,1
12087,1
12088,1
12089,0
12090,1
12091,1
12092,1
12093,1
12094,0
12095,1
12096,1
12097,1
12098,1
12099,1
12100,1
12101,1
12102,0
12103,1
12104,1
12105,0
12106,1
12107,0
12108,0
12109,0
12110,0
12111,0
12112,1
12113,1
12114,0
12115,1
12116,1
12117,0
12118,0
12119,0
12120,1
12121,0
12122,0
12123,0
12124,1
12125,1
12126,1
12127,0
12128,1
12129,0
12130,0
12131,0
12132,1
12133,0
12134,0
12135,1
12136,0
12137,0
12138,0
12139,1
12140,1
12141,0
12142,1
12143,1
12144,0
12145,1
12146,1
12147,0
12148,0
12149,0
12150,0
12151,1
12152,1
12153,0
12154,1
12155,1
12156,1
12157,0
12158,0
12159,1
12160,0
12161,1
12162,0
12163,1
12164,1
12165,1
12166,1
12167,1
12168,0
12169,1
12170,0
12171,0
12172,1
12173,1
12174,1
12175,1
12176,1
12177,1
12178,1
12179,1
12180,1
12181,0
12182,1
12183,1
12184,1
12185,0
12186,0
12187,1
12188,1
12189,1
12190,1
12191,0
12192,0
12193,1
12194,0
12195,1
12196,1
12197,1
12198,0
12199,1
12200,0
12201,1
12202,1
12203,0
12204,1
12205,1
12206,1
12207,1
12208,0
12209,0
12210,1
12211,1
12212,0
12213,0
12214,1
12215,0
12216,0
12217,0
12218,1
12219,1
12220,0
12221,1
12222,0
12223,0
12224,1
12225,1
12226,1
12227,1
12228,0
12229,1
12230,1
12231,0
12232,0
12233,1
12234,0
12235,1
12236,0
12237,1
12238,0
12239,1
12240,0
12241,0
12242,1
12243,0
12244,0
12245,0
12246,0
12247,1
12248,1
12249,1
12250,0
12251,1
12252,0
12253,1
12254,1
12255,0
12256,0
12257,0
12258,0
12259,1
12260,1
12261,1
12262,1
12263,0
12264,1
12265,0
12266,0
12267,1
12268,1
12269,0
12270,1
12271,1
12272,1
12273,0
12274,0
12275,0
12276,0
12277,1
12278,1
12279,0
12280,0
12281,0
12282,1
12283,1
12284,1
12285,1
12286,0
12287,0
12288,0
12289,1
12290,0
12291,0
12292,1
12293,0
12294,0
12295,1
12296,0
12297,1
12298,1
12299,0
12300,1
12301,0
12302,0
12303,1
12304,1
12305,1
12306,0
12307,0
12308,1
12309,1
12310,0
12311,1
12312,1
12313,0
12314,0
12315,1
12316,0
12317,1
12318,1
12319,1
12320,1
12321,1
12322,0
12323,0
12324,0
12325,1
12326,1
12327,1
12328,1
12329,0
12330,1
12331,1
12332,0
12333,0
12334,0
12335,0
12336,0
12337,1
12338,1
12339,0
12340,1
12341,0
12342,0
12343,1
12344,0
12345,1
12346,0
12347,1
12348,1
12349,0
12350,0
12351,0
12352,0
12353,0
12354,1
12355,1
12356,0
12357,0
12358,0
12359,1
12360,0
12361,1
12362,0
12363,1
12364,1
12365,0
12366,1
12367,0
12368,1
12369,0
12370,0
12371,1
12372,1
12373,0
12374,0
12375,1
12376,0
12377,0
12378,0
12379,1
12380,1
12381,1
12382,1
12383,1
12384,0
12385,0
12386,0
12387,0
12388,0
12389,0
12390,0
12391,1
12392,0
12393,0
12394,1
12395,1
12396,0
12397,0
12398,1
12399,0
12400,1
12401,1
12402,1
12403,0
12404,1
12405,0
12406,0
12407,1
12408,0
12409,1
12410,0
12411,0
12412,1
12413,1
12414,1
12415,0
12416,1
12417,1
12418,0
12419,1
12420,1
12421,1
12422,0
12423,0
12424,0
12425,0
12426,0
12427,0
12428,0
12429,0
12430,1
12431,0
12432,1
12433,0
12434,1
12435,1
12436,0
12437,1
12438,0
12439,0
12440,0
12441,1
12442,0
12443,1
12444,1
12445,0
12446,0
12447,0
12448,0
12449,0
12450,0
12451,1
12452,1
12453,1
12454,0
12455,0
12456,1
12457,1
12458,1
12459,1
12460,1
12461,1
12462,0
12463,1
12464,1
12465,1
12466,0
12467,1
12468,0
12469,0
12470,0
12471,1
12472,1
12473,1
12474,1
12475,1
12476,1
12477,0
12478,0
12479,0
12480,1
12481,1
12482,0
12483,0
12484,1
12485,1
12486,0
12487,0
12488,0
12489,1
12490,1
12491,1
12492,0
12493,1
12494,0
12495,1
12496,1
12497,1
12498,1
12499,1
12500,0
12501,1
12502,0
12503,1
12504,1
12505,1
12506,0
12507,0
12508,0
12509,1
12510,0
12511,0
12512,0
12513,0
12514,1
12515,1
12516,1
12517,1
12518,1
12519,1
12520,0
12521,0
12522,1
12523,1
12524,1
12525,0
12526,0
12527,1
12528,1
12529,0
12530,0
12531,0
12532,0
12533,0
12534,0
12535,1
12536,1
12537,1
12538,0
12539,1
12540,0
12541,1
12542,1
12543,1
12544,1
12545,1
12546,0
12547,0
12548,1
12549,0
12550,0
12551,1
12552,1
12553,1
12554,1
12555,1
12556,0
12557,1
12558,0
12559,0
12560,1
12561,0
12562,0
12563,0
12564,1
12565,0
12566,1
12567,1
12568,0
12569,1
12570,1
12571,0
12572,1
12573,1
12574,0
12575,0
12576,1
12577,0
12578,0
12579,1
12580,1
12581,1
12582,1
12583,0
12584,1
12585,1
12586,1
12587,0
12588,0
12589,1
12590,1
12591,1
12592,0
12593,0
12594,1
12595,0
12596,0
12597,1
12598,1
12599,1
12600,0
12601,0
12602,1
12603,1
12604,1
12605,1
12606,0
12607,1
12608,0
12609,0
12610,1
12611,1
12612,0
12613,0
12614,0
12615,1
12616,1
12617,0
12618,0
12619,0
12620,1
12621,1
12622,1
12623,1
12624,1
12625,1
12626,0
12627,1
12628,0
12629,1
12630,1
12631,1
12632,0
12633,1
12634,1
12635,1
12636,0
12637,1
12638,1
12639,1
12640,0
12641,1
12642,1
12643,1
12644,0
12645,0
12646,1
12647,1
12648,0
12649,0
12650,1
12651,1
12652,1
12653,1
12654,0
12655,0
12656,1
12657,0
12658,1
12659,1
12660,1
12661,0
12662,1
12663,0
12664,0
12665,1
12666,0
12667,1
12668,0
12669,0
12670,1
12671,1
12672,0
12673,1
12674,1
12675,1
12676,1
12677,1
12678,0
12679,0
12680,0
12681,0
12682,1
12683,0
12684,1
12685,0
12686,1
12687,0
12688,0
12689,0
12690,1
12691,0
12692,1
12693,1
12694,1
12695,1
12696,0
12697,1
12698,1
12699,1
12700,1
12701,1
12702,1
12703,1
12704,0
12705,0
12706,1
12707,1
12708,0
12709,0
12710,0
12711,0
12712,1
12713,1
12714,0
12715,0
12716,0
12717,1
12718,1
12719,1
12720,1
12721,0
12722,1
12723,1
12724,0
12725,1
12726,1
12727,0
12728,1
12729,1
12730,1
12731,1
12732,0
12733,1
12734,1
12735,0
12736,1
12737,1
12738,1
12739,1
12740,1
12741,0
12742,1
12743,1
12744,0
12745,0
12746,0
12747,0
12748,1
12749,1
12750,0
12751,1
12752,0
12753,1
12754,1
12755,0
12756,0
12757,1
12758,0
12759,1
12760,1
12761,1
12762,1
12763,0
12764,0
12765,1
12766,1
12767,0
12768,1
12769,1
12770,1
12771,0
12772,0
12773,0
12774,1
12775,0
12776,1
12777,1
12778,1
12779,0
12780,1
12781,0
12782,0
12783,1
12784,1
12785,1
12786,1
12787,1
12788,1
12789,1
12790,0
12791,1
12792,1
12793,0
12794,1
12795,1
12796,1
12797,1
12798,1
12799,0
12800,0
12801,0
12802,1
12803,1
12804,1
12805,0
12806,1
12807,1
12808,1
12809,0
12810,1
12811,1
12812,0
12813,1
12814,0
12815,1
12816,1
12817,1
12818,1
12819,1
12820,1
12821,0
12822,1
12823,0
12824,1
12825,1
12826,0
12827,1
12828,0
12829,0
12830,0
12831,0
12832,1
12833,0
12834,0
12835,0
12836,0
12837,0
12838,1
12839,1
12840,0
12841,0
12842,1
12843,1
12844,1
12845,0
12846,0
12847,0
12848,1
12849,1
12850,1
12851,0
12852,0
12853,1
12854,0
12855,1
12856,1
12857,1
12858,0
12859,1
12860,1
12861,0
12862,0
12863,0
12864,0
12865,1
12866,0
12867,0
12868,0
12869,1
12870,1
12871,1
12872,0
12873,1
12874,0
12875,1
12876,0
12877,0
12878,1
12879,1
12880,1
12881,1
12882,1
12883,0
12884,0
12885,0
12886,1
12887,0
12888,1
12889,1
12890,0
12891,0
12892,0
12893,0
12894,1
12895,1
12896,1
12897,1
12898,0
12899,0
12900,1
12901,1
12902,0
12903,1
12904,0
12905,0
12906,0
12907,1
12908,1
12909,0
12910,1
12911,0
12912,1
12913,1
12914,1
12915,1
12916,1
12917,0
12918,0
12919,1
12920,1
12921,1
12922,1
12923,0
12924,0
12925,1
12926,1
12927,0
12928,1
12929,1
12930,0
12931,0
12932,1
12933,0
12934,1
12935,0
12936,1
12937,0
12938,1
12939,0
12940,0
12941,1
12942,1
12943,0
12944,0
12945,1
12946,0
12947,0
12948,1
12949,0
12950,0
12951,1
12952,0
12953,0
12954,1
12955,0
12956,0
12957,1
12958,1
12959,1
12960,1
12961,0
12962,1
12963,1
12964,0
12965,0
12966,1
12967,0
12968,0
12969,0
12970,0
12971,0
12972,0
12973,0
12974,0
12975,0
12976,1
12977,1
12978,1
12979,1
12980,1
12981,1
12982,1
12983,0
12984,0
12985,0
12986,1
12987,0
12988,1
12989,1
12990,0
12991,0
12992,0
12993,1
12994,1
12995,0
12996,0
12997,1
12998,0
12999,0
13000,1
13001,1
13002,1
13003,1
13004,0
13005,1
13006,1
13007,1
13008,1
13009,0
13010,1
13011,0
13012,0
13013,1
13014,1
13015,0
13016,0
13017,1
13018,1
13019,0
13020,0
13021,0
13022,0
13023,0
13024,1
13025,0
13026,0
13027,1
13028,0
13029,0
13030,0
13031,1
13032,0
13033,0
13034,0
13035,0
