log_id,label
21488,DDoS
21489,BENIGN
21490,DDoS
21491,BENIGN
21492,DDoS
21493,DoS Hulk
21494,DoS Hulk
21495,BENIGN
21496,BENIGN
21497,Web Attack � Brute Force
21498,DDoS
21499,DDoS
21500,BENIGN
21501,BENIGN
21502,DDoS
21503,DDoS
21504,BENIGN
21505,PortScan
21506,PortScan
21507,BENIGN
21508,SSH-Patator
21509,BENIGN
21510,DoS slowloris
21511,BENIGN
21512,DoS Hulk
21513,BENIGN
21514,BENIGN
21515,BENIGN
21516,DoS Slowhttptest
21517,DoS Hulk
21518,PortScan
21519,DDoS
21520,BENIGN
21521,DDoS
21522,BENIGN
21523,BENIGN
21524,DDoS
21525,BENIGN
21526,DoS Slowhttptest
21527,BENIGN
21528,PortScan
21529,BENIGN
21530,DoS Hulk
21531,DDoS
21532,DoS Hulk
21533,BENIGN
21534,BENIGN
21535,DDoS
21536,BENIGN
21537,BENIGN
21538,BENIGN
21539,BENIGN
21540,BENIGN
21541,DDoS
21542,DoS Hulk
21543,DoS Hulk
21544,DoS Hulk
21545,PortScan
21546,BENIGN
21547,BENIGN
21548,BENIGN
21549,BENIGN
21550,BENIGN
21551,DoS Hulk
21552,BENIGN
21553,PortScan
21554,BENIGN
21555,DoS Hulk
21556,BENIGN
21557,BENIGN
21558,BENIGN
21559,DDoS
21560,DoS Hulk
21561,DDoS
21562,BENIGN
21563,BENIGN
21564,DDoS
21565,BENIGN
21566,PortScan
21567,BENIGN
21568,BENIGN
21569,BENIGN
21570,BENIGN
21571,BENIGN
21572,DDoS
21573,BENIGN
21574,PortScan
21575,BENIGN
21576,BENIGN
21577,PortScan
21578,BENIGN
21579,BENIGN
21580,BENIGN
21581,PortScan
21582,PortScan
21583,BENIGN
21584,DDoS
21585,BENIGN
21586,BENIGN
21587,DoS Hulk
21588,DDoS
21589,BENIGN
21590,DDoS
21591,DDoS
21592,DDoS
21593,BENIGN
21594,BENIGN
21595,PortScan
21596,BENIGN
21597,BENIGN
21598,BENIGN
21599,PortScan
21600,PortScan
21601,DoS Hulk
21602,BENIGN
21603,BENIGN
21604,BENIGN
21605,BENIGN
21606,DDoS
21607,BENIGN
21608,BENIGN
21609,DDoS
21610,DDoS
21611,DoS Slowhttptest
21612,DoS Hulk
21613,BENIGN
21614,BENIGN
21615,FTP-Patator
21616,BENIGN
21617,DDoS
21618,DoS Hulk
21619,DDoS
21620,BENIGN
21621,DoS Hulk
21622,Bot
21623,PortScan
21624,BENIGN
21625,PortScan
21626,BENIGN
21627,BENIGN
21628,BENIGN
21629,BENIGN
21630,BENIGN
21631,PortScan
21632,DDoS
21633,BENIGN
21634,DDoS
21635,DDoS
21636,DoS Hulk
21637,BENIGN
21638,DoS Hulk
21639,DoS Hulk
21640,BENIGN
21641,DoS Hulk
21642,DDoS
21643,BENIGN
21644,BENIGN
21645,DDoS
21646,DoS Hulk
21647,DDoS
21648,BENIGN
21649,DoS Hulk
21650,BENIGN
21651,DoS GoldenEye
21652,DDoS
21653,BENIGN
21654,DDoS
21655,BENIGN
21656,BENIGN
21657,BENIGN
21658,DDoS
21659,BENIGN
21660,PortScan
21661,DDoS
21662,BENIGN
21663,DDoS
21664,BENIGN
21665,DDoS
21666,DDoS
21667,BENIGN
21668,DDoS
21669,PortScan
21670,BENIGN
21671,PortScan
21672,DDoS
21673,BENIGN
21674,DoS Hulk
21675,BENIGN
21676,BENIGN
21677,PortScan
21678,BENIGN
21679,DDoS
21680,DoS Hulk
21681,DDoS
21682,BENIGN
21683,BENIGN
21684,BENIGN
21685,PortScan
21686,PortScan
21687,PortScan
21688,DoS Hulk
21689,DoS Hulk
21690,PortScan
21691,BENIGN
21692,FTP-Patator
21693,PortScan
21694,BENIGN
21695,BENIGN
21696,DoS Hulk
21697,DDoS
21698,BENIGN
21699,PortScan
21700,DDoS
21701,BENIGN
21702,BENIGN
21703,BENIGN
21704,BENIGN
21705,BENIGN
21706,DoS Hulk
21707,BENIGN
21708,DoS Slowhttptest
21709,BENIGN
21710,BENIGN
21711,BENIGN
21712,PortScan
21713,BENIGN
21714,DDoS
21715,BENIGN
21716,BENIGN
21717,PortScan
21718,BENIGN
21719,BENIGN
21720,DDoS
21721,BENIGN
21722,DDoS
21723,BENIGN
21724,SSH-Patator
21725,BENIGN
21726,BENIGN
21727,DDoS
21728,BENIGN
21729,PortScan
21730,BENIGN
21731,PortScan
21732,BENIGN
21733,BENIGN
21734,BENIGN
21735,DoS Hulk
21736,PortScan
21737,DoS Hulk
21738,BENIGN
21739,PortScan
21740,BENIGN
21741,SSH-Patator
21742,DDoS
21743,DoS GoldenEye
21744,PortScan
21745,BENIGN
21746,DoS Hulk
21747,Web Attack � Brute Force
21748,PortScan
21749,DoS Hulk
21750,BENIGN
21751,PortScan
21752,BENIGN
21753,DDoS
21754,BENIGN
21755,FTP-Patator
21756,BENIGN
21757,PortScan
21758,BENIGN
21759,DDoS
21760,DoS GoldenEye
21761,BENIGN
21762,PortScan
21763,DDoS
21764,PortScan
21765,FTP-Patator
21766,BENIGN
21767,DDoS
21768,BENIGN
21769,DDoS
21770,BENIGN
21771,PortScan
21772,PortScan
21773,DoS Hulk
21774,DDoS
21775,DDoS
21776,BENIGN
21777,DoS Hulk
21778,DoS Hulk
21779,PortScan
21780,BENIGN
21781,DDoS
21782,PortScan
21783,DoS Hulk
21784,BENIGN
21785,BENIGN
21786,BENIGN
21787,BENIGN
21788,DDoS
21789,BENIGN
21790,PortScan
21791,DDoS
21792,BENIGN
21793,DDoS
21794,BENIGN
21795,PortScan
21796,BENIGN
21797,DoS Hulk
21798,DoS Hulk
21799,BENIGN
21800,DoS Hulk
21801,BENIGN
21802,BENIGN
21803,DDoS
21804,DoS Hulk
21805,BENIGN
21806,BENIGN
21807,DoS GoldenEye
21808,PortScan
21809,BENIGN
21810,DDoS
21811,DDoS
21812,BENIGN
21813,PortScan
21814,BENIGN
21815,PortScan
21816,BENIGN
21817,BENIGN
21818,BENIGN
21819,BENIGN
21820,DDoS
21821,DoS GoldenEye
21822,BENIGN
21823,SSH-Patator
21824,PortScan
21825,DoS GoldenEye
21826,DoS Hulk
21827,PortScan
21828,BENIGN
21829,BENIGN
21830,DoS Hulk
21831,DoS Hulk
21832,BENIGN
21833,DDoS
21834,DoS Hulk
21835,DDoS
21836,PortScan
21837,BENIGN
21838,BENIGN
21839,PortScan
21840,DoS slowloris
21841,DDoS
21842,BENIGN
21843,DDoS
21844,PortScan
21845,DoS Hulk
21846,DoS Hulk
21847,BENIGN
21848,BENIGN
21849,BENIGN
21850,BENIGN
21851,DoS Hulk
21852,DDoS
21853,DoS Hulk
21854,BENIGN
21855,DoS Hulk
21856,BENIGN
21857,BENIGN
21858,PortScan
21859,PortScan
21860,PortScan
21861,DDoS
21862,BENIGN
21863,DDoS
21864,DDoS
21865,DoS slowloris
21866,DDoS
21867,BENIGN
21868,DDoS
21869,PortScan
21870,DDoS
21871,PortScan
21872,BENIGN
21873,DoS Slowhttptest
21874,DoS Hulk
21875,DoS GoldenEye
21876,DoS GoldenEye
21877,DDoS
21878,BENIGN
21879,BENIGN
21880,DDoS
21881,DoS Hulk
21882,DoS Hulk
21883,DDoS
21884,DoS Hulk
21885,PortScan
21886,DoS Hulk
21887,BENIGN
21888,BENIGN
21889,DDoS
21890,BENIGN
21891,BENIGN
21892,DoS GoldenEye
21893,BENIGN
21894,PortScan
21895,BENIGN
21896,PortScan
21897,BENIGN
21898,BENIGN
21899,BENIGN
21900,BENIGN
21901,BENIGN
21902,BENIGN
21903,DDoS
21904,BENIGN
21905,BENIGN
21906,DoS Slowhttptest
21907,DDoS
21908,BENIGN
21909,DoS Hulk
21910,DDoS
21911,BENIGN
21912,BENIGN
21913,DDoS
21914,PortScan
21915,DoS Slowhttptest
21916,BENIGN
21917,BENIGN
21918,Web Attack � Brute Force
21919,PortScan
21920,DDoS
21921,DoS Hulk
21922,DoS Hulk
21923,DoS Hulk
21924,BENIGN
21925,DDoS
21926,DDoS
21927,PortScan
21928,DDoS
21929,DDoS
21930,BENIGN
21931,DoS Hulk
21932,BENIGN
21933,BENIGN
21934,BENIGN
21935,BENIGN
21936,DDoS
21937,PortScan
21938,BENIGN
21939,BENIGN
21940,BENIGN
21941,DoS Hulk
21942,DDoS
21943,DoS Hulk
21944,BENIGN
21945,PortScan
21946,Web Attack � Brute Force
21947,DoS Hulk
21948,DDoS
21949,DoS Hulk
21950,PortScan
21951,DDoS
21952,BENIGN
21953,BENIGN
21954,DoS Hulk
21955,BENIGN
21956,PortScan
21957,BENIGN
21958,DoS Hulk
21959,DDoS
21960,PortScan
21961,DoS GoldenEye
21962,DDoS
21963,BENIGN
21964,DoS Hulk
21965,BENIGN
21966,DoS GoldenEye
21967,FTP-Patator
21968,BENIGN
21969,BENIGN
21970,PortScan
21971,DDoS
21972,BENIGN
21973,BENIGN
21974,BENIGN
21975,BENIGN
21976,PortScan
21977,DoS Hulk
21978,PortScan
21979,DoS Hulk
21980,BENIGN
21981,BENIGN
21982,BENIGN
21983,BENIGN
21984,FTP-Patator
21985,PortScan
21986,BENIGN
21987,BENIGN
21988,DoS Hulk
21989,BENIGN
21990,DDoS
21991,DDoS
21992,PortScan
21993,BENIGN
21994,PortScan
21995,BENIGN
21996,BENIGN
21997,BENIGN
21998,DoS Hulk
21999,DoS Hulk
22000,BENIGN
22001,DoS Slowhttptest
22002,BENIGN
22003,DDoS
22004,BENIGN
22005,PortScan
22006,BENIGN
22007,BENIGN
22008,DDoS
22009,BENIGN
22010,DDoS
22011,DoS Hulk
22012,DDoS
22013,DoS Slowhttptest
22014,SSH-Patator
22015,DDoS
22016,DoS Hulk
22017,BENIGN
22018,DDoS
22019,BENIGN
22020,DoS GoldenEye
22021,PortScan
22022,PortScan
22023,BENIGN
22024,BENIGN
22025,Web Attack � Brute Force
22026,DoS Hulk
22027,PortScan
22028,DDoS
22029,FTP-Patator
22030,DDoS
22031,FTP-Patator
22032,DoS Hulk
22033,DoS GoldenEye
22034,BENIGN
22035,DDoS
22036,DoS Hulk
22037,DDoS
22038,BENIGN
22039,DDoS
22040,BENIGN
22041,BENIGN
22042,PortScan
22043,BENIGN
22044,DDoS
22045,BENIGN
22046,PortScan
22047,PortScan
22048,BENIGN
22049,BENIGN
22050,DDoS
22051,BENIGN
22052,PortScan
22053,DDoS
22054,DoS Hulk
22055,PortScan
22056,SSH-Patator
22057,DDoS
22058,BENIGN
22059,DDoS
22060,BENIGN
22061,PortScan
22062,PortScan
22063,DoS Hulk
22064,DDoS
22065,DoS slowloris
22066,SSH-Patator
22067,BENIGN
22068,BENIGN
22069,BENIGN
22070,PortScan
22071,DoS Hulk
22072,BENIGN
22073,DoS slowloris
22074,BENIGN
22075,BENIGN
22076,BENIGN
22077,DoS Hulk
22078,BENIGN
22079,DDoS
22080,PortScan
22081,BENIGN
22082,DDoS
22083,DDoS
22084,DoS Hulk
22085,DoS Hulk
22086,DDoS
22087,PortScan
22088,PortScan
22089,BENIGN
22090,BENIGN
22091,BENIGN
22092,DoS GoldenEye
22093,BENIGN
22094,BENIGN
22095,PortScan
22096,BENIGN
22097,BENIGN
22098,BENIGN
22099,BENIGN
22100,BENIGN
22101,DDoS
22102,BENIGN
22103,DoS Hulk
22104,PortScan
22105,BENIGN
22106,DoS Hulk
22107,BENIGN
22108,DoS Hulk
22109,PortScan
22110,DDoS
22111,DoS Hulk
22112,BENIGN
22113,BENIGN
22114,BENIGN
22115,BENIGN
22116,BENIGN
22117,FTP-Patator
22118,DoS Hulk
22119,BENIGN
22120,BENIGN
22121,PortScan
22122,DoS Hulk
22123,BENIGN
22124,DoS Hulk
22125,DDoS
22126,BENIGN
22127,DoS Hulk
22128,DoS Hulk
22129,DoS slowloris
22130,DoS Hulk
22131,PortScan
22132,BENIGN
22133,DoS Hulk
22134,DoS Hulk
22135,PortScan
22136,BENIGN
22137,DDoS
22138,BENIGN
22139,PortScan
22140,BENIGN
22141,BENIGN
22142,DoS Hulk
22143,BENIGN
22144,DDoS
22145,BENIGN
22146,BENIGN
22147,DoS Hulk
22148,BENIGN
22149,DDoS
22150,BENIGN
22151,BENIGN
22152,BENIGN
22153,BENIGN
22154,BENIGN
22155,PortScan
22156,BENIGN
22157,DDoS
22158,DoS Hulk
22159,BENIGN
22160,DDoS
22161,BENIGN
22162,DDoS
22163,Web Attack � Brute Force
22164,DoS Hulk
22165,BENIGN
22166,DoS Hulk
22167,BENIGN
22168,DDoS
22169,DoS slowloris
22170,BENIGN
22171,BENIGN
22172,PortScan
22173,PortScan
22174,DDoS
22175,DoS Hulk
22176,DoS Hulk
22177,BENIGN
22178,BENIGN
22179,DDoS
22180,BENIGN
22181,DDoS
22182,BENIGN
22183,BENIGN
22184,BENIGN
22185,DDoS
22186,DoS Hulk
22187,DoS Hulk
22188,BENIGN
22189,PortScan
22190,DDoS
22191,PortScan
22192,DoS Hulk
22193,BENIGN
22194,DoS slowloris
22195,BENIGN
22196,BENIGN
22197,DoS Hulk
22198,DoS Hulk
22199,BENIGN
22200,DDoS
22201,BENIGN
22202,BENIGN
22203,BENIGN
22204,BENIGN
22205,PortScan
22206,BENIGN
22207,BENIGN
22208,DoS slowloris
22209,BENIGN
22210,BENIGN
22211,BENIGN
22212,BENIGN
22213,DoS slowloris
22214,DoS Slowhttptest
22215,DoS Hulk
22216,BENIGN
22217,PortScan
22218,PortScan
22219,BENIGN
22220,DoS Hulk
22221,DDoS
22222,PortScan
22223,BENIGN
22224,DDoS
22225,DDoS
22226,BENIGN
22227,DDoS
22228,PortScan
22229,DoS Hulk
22230,BENIGN
22231,DoS GoldenEye
22232,BENIGN
22233,PortScan
22234,BENIGN
22235,BENIGN
22236,BENIGN
22237,BENIGN
22238,PortScan
22239,PortScan
22240,BENIGN
22241,BENIGN
22242,DDoS
22243,DDoS
22244,DoS Hulk
22245,DDoS
22246,PortScan
22247,DoS GoldenEye
22248,DoS Hulk
22249,DDoS
22250,BENIGN
22251,PortScan
22252,DDoS
22253,BENIGN
22254,DDoS
22255,DDoS
22256,DDoS
22257,DDoS
22258,DDoS
22259,BENIGN
22260,BENIGN
22261,DoS Hulk
22262,DDoS
22263,DDoS
22264,DoS Hulk
22265,BENIGN
22266,BENIGN
22267,PortScan
22268,BENIGN
22269,BENIGN
22270,DDoS
22271,BENIGN
22272,BENIGN
22273,BENIGN
22274,PortScan
22275,SSH-Patator
22276,PortScan
22277,DoS Hulk
22278,BENIGN
22279,DDoS
22280,PortScan
22281,PortScan
22282,PortScan
22283,DoS Hulk
22284,BENIGN
22285,BENIGN
22286,BENIGN
22287,PortScan
22288,SSH-Patator
22289,PortScan
22290,PortScan
22291,DoS Hulk
22292,BENIGN
22293,DDoS
22294,PortScan
22295,BENIGN
22296,DoS Hulk
22297,BENIGN
22298,BENIGN
22299,BENIGN
22300,DoS Hulk
22301,DDoS
22302,PortScan
22303,DDoS
22304,BENIGN
22305,DoS slowloris
22306,BENIGN
22307,DDoS
22308,PortScan
22309,DDoS
22310,DoS Hulk
22311,BENIGN
22312,PortScan
22313,BENIGN
22314,DDoS
22315,DoS Hulk
22316,BENIGN
22317,BENIGN
22318,BENIGN
22319,BENIGN
22320,BENIGN
22321,BENIGN
22322,DDoS
22323,DDoS
22324,DDoS
22325,BENIGN
22326,BENIGN
22327,DoS Hulk
22328,PortScan
22329,BENIGN
22330,BENIGN
22331,DDoS
22332,BENIGN
22333,BENIGN
22334,DoS Hulk
22335,PortScan
22336,BENIGN
22337,BENIGN
22338,BENIGN
22339,BENIGN
22340,DDoS
22341,BENIGN
22342,DDoS
22343,BENIGN
22344,DDoS
22345,BENIGN
22346,BENIGN
22347,BENIGN
22348,BENIGN
22349,BENIGN
22350,BENIGN
22351,BENIGN
22352,BENIGN
22353,Web Attack � Brute Force
22354,DoS Hulk
22355,PortScan
22356,BENIGN
22357,BENIGN
22358,DoS Hulk
22359,PortScan
22360,BENIGN
22361,DDoS
22362,DoS Hulk
22363,BENIGN
22364,DoS Hulk
22365,DoS Slowhttptest
22366,BENIGN
22367,DDoS
22368,DDoS
22369,BENIGN
22370,BENIGN
22371,DoS GoldenEye
22372,DoS Hulk
22373,DDoS
22374,BENIGN
22375,BENIGN
22376,DoS Hulk
22377,DoS Hulk
22378,BENIGN
22379,BENIGN
22380,BENIGN
22381,DoS Hulk
22382,PortScan
22383,DoS GoldenEye
22384,DDoS
22385,DDoS
22386,DoS Hulk
22387,BENIGN
22388,BENIGN
22389,BENIGN
22390,BENIGN
22391,DoS slowloris
22392,BENIGN
22393,DDoS
22394,PortScan
22395,BENIGN
22396,BENIGN
22397,DoS GoldenEye
22398,BENIGN
22399,DoS Hulk
22400,DoS slowloris
22401,BENIGN
22402,BENIGN
22403,BENIGN
22404,DoS Hulk
22405,DDoS
22406,DDoS
22407,PortScan
22408,DoS Hulk
22409,DDoS
22410,DoS Hulk
22411,DoS Hulk
22412,DoS Hulk
22413,PortScan
22414,DoS Hulk
22415,BENIGN
22416,DDoS
22417,BENIGN
22418,BENIGN
22419,BENIGN
22420,DoS Hulk
22421,BENIGN
22422,DoS Hulk
22423,DoS Hulk
22424,BENIGN
22425,DoS Hulk
22426,DDoS
22427,PortScan
22428,BENIGN
22429,DoS Hulk
22430,BENIGN
22431,DDoS
22432,BENIGN
22433,PortScan
22434,PortScan
22435,PortScan
22436,DoS Slowhttptest
22437,PortScan
22438,DoS Hulk
22439,BENIGN
22440,DoS Hulk
22441,PortScan
22442,DDoS
22443,DoS Hulk
22444,DDoS
22445,BENIGN
22446,DoS Hulk
22447,DDoS
22448,BENIGN
22449,DoS Hulk
22450,BENIGN
22451,BENIGN
22452,PortScan
22453,PortScan
22454,BENIGN
22455,PortScan
22456,DoS Hulk
22457,BENIGN
22458,BENIGN
22459,BENIGN
22460,BENIGN
22461,PortScan
22462,BENIGN
22463,BENIGN
22464,BENIGN
22465,BENIGN
22466,BENIGN
22467,DDoS
22468,BENIGN
22469,PortScan
22470,PortScan
22471,BENIGN
22472,DDoS
22473,BENIGN
22474,PortScan
22475,DoS Hulk
22476,DDoS
22477,DDoS
22478,PortScan
22479,BENIGN
22480,PortScan
22481,DoS Hulk
22482,BENIGN
22483,DoS Hulk
22484,DoS GoldenEye
22485,DDoS
22486,DDoS
22487,FTP-Patator
22488,BENIGN
22489,PortScan
22490,PortScan
22491,DoS slowloris
22492,BENIGN
22493,DDoS
22494,DoS Hulk
22495,DDoS
22496,DoS Hulk
22497,DoS Hulk
22498,DoS slowloris
22499,DoS GoldenEye
22500,DDoS
22501,BENIGN
22502,DoS Hulk
22503,DoS slowloris
22504,DDoS
22505,BENIGN
22506,DoS Hulk
22507,DDoS
22508,DoS GoldenEye
22509,BENIGN
22510,BENIGN
22511,DoS Hulk
22512,PortScan
22513,BENIGN
22514,PortScan
22515,DoS Hulk
22516,BENIGN
22517,BENIGN
22518,PortScan
22519,DDoS
22520,DoS Hulk
22521,DDoS
22522,DoS Hulk
22523,PortScan
22524,DDoS
22525,PortScan
22526,DoS Hulk
22527,BENIGN
22528,DDoS
22529,BENIGN
22530,DoS Hulk
22531,DDoS
22532,PortScan
22533,DDoS
22534,PortScan
22535,BENIGN
22536,PortScan
22537,BENIGN
22538,BENIGN
22539,DoS Hulk
22540,DDoS
22541,BENIGN
22542,DDoS
22543,DDoS
22544,BENIGN
22545,PortScan
22546,BENIGN
22547,FTP-Patator
22548,BENIGN
22549,PortScan
22550,DDoS
22551,BENIGN
22552,PortScan
22553,BENIGN
22554,BENIGN
22555,DoS Hulk
22556,DDoS
22557,BENIGN
22558,DoS Hulk
22559,BENIGN
22560,BENIGN
22561,BENIGN
22562,DoS Hulk
22563,BENIGN
22564,BENIGN
22565,BENIGN
22566,DDoS
22567,PortScan
22568,PortScan
22569,PortScan
22570,DDoS
22571,BENIGN
22572,BENIGN
22573,DDoS
22574,SSH-Patator
22575,DDoS
22576,DDoS
22577,PortScan
22578,DDoS
22579,BENIGN
22580,DDoS
22581,BENIGN
22582,BENIGN
22583,BENIGN
22584,FTP-Patator
22585,PortScan
22586,Web Attack � Brute Force
22587,DDoS
22588,PortScan
22589,DDoS
22590,BENIGN
22591,DoS Hulk
22592,BENIGN
22593,PortScan
22594,PortScan
22595,PortScan
22596,PortScan
22597,DoS Slowhttptest
22598,DDoS
22599,DoS Slowhttptest
22600,DoS slowloris
22601,PortScan
22602,BENIGN
22603,DoS Hulk
22604,BENIGN
22605,BENIGN
22606,PortScan
22607,DDoS
22608,BENIGN
22609,BENIGN
22610,DDoS
22611,BENIGN
22612,DDoS
22613,DoS Slowhttptest
22614,BENIGN
22615,BENIGN
22616,DoS GoldenEye
22617,DDoS
22618,BENIGN
22619,BENIGN
22620,DDoS
22621,DDoS
22622,BENIGN
22623,BENIGN
22624,BENIGN
22625,BENIGN
22626,BENIGN
22627,BENIGN
22628,FTP-Patator
22629,DoS GoldenEye
22630,Bot
22631,DoS Hulk
22632,BENIGN
22633,FTP-Patator
22634,PortScan
22635,DoS slowloris
22636,BENIGN
22637,Bot
22638,PortScan
22639,FTP-Patator
22640,BENIGN
22641,BENIGN
22642,DDoS
22643,PortScan
22644,DoS Hulk
22645,DoS Hulk
22646,BENIGN
22647,DDoS
22648,BENIGN
22649,BENIGN
22650,BENIGN
22651,DDoS
22652,DoS Hulk
22653,PortScan
22654,BENIGN
22655,DoS Hulk
22656,DDoS
22657,BENIGN
22658,DDoS
22659,PortScan
22660,PortScan
22661,BENIGN
22662,BENIGN
22663,DDoS
22664,DoS Hulk
22665,BENIGN
22666,BENIGN
22667,BENIGN
22668,BENIGN
22669,BENIGN
22670,DDoS
22671,PortScan
22672,DDoS
22673,DDoS
22674,PortScan
22675,DDoS
22676,PortScan
22677,BENIGN
22678,DDoS
22679,BENIGN
22680,DoS Hulk
22681,BENIGN
22682,FTP-Patator
22683,DoS Hulk
22684,PortScan
22685,BENIGN
22686,BENIGN
22687,DoS slowloris
22688,BENIGN
22689,BENIGN
22690,BENIGN
22691,DDoS
22692,PortScan
22693,BENIGN
22694,BENIGN
22695,PortScan
22696,DDoS
22697,BENIGN
22698,PortScan
22699,BENIGN
22700,BENIGN
22701,BENIGN
22702,PortScan
22703,DDoS
22704,BENIGN
22705,BENIGN
22706,BENIGN
22707,BENIGN
22708,PortScan
22709,BENIGN
22710,PortScan
22711,DDoS
22712,DDoS
22713,DDoS
22714,DDoS
22715,DoS Hulk
22716,DDoS
22717,DoS Hulk
22718,PortScan
22719,PortScan
22720,DDoS
22721,BENIGN
22722,DoS slowloris
22723,DDoS
22724,DoS GoldenEye
22725,DoS Hulk
22726,PortScan
22727,BENIGN
22728,DDoS
22729,DDoS
22730,DoS Hulk
22731,PortScan
22732,DoS Hulk
22733,DoS Hulk
22734,DoS Hulk
22735,PortScan
22736,BENIGN
22737,DoS GoldenEye
22738,BENIGN
22739,BENIGN
22740,BENIGN
22741,PortScan
22742,BENIGN
22743,DDoS
22744,DoS Hulk
22745,DoS Hulk
22746,PortScan
22747,BENIGN
22748,DoS Hulk
22749,PortScan
22750,BENIGN
22751,BENIGN
22752,PortScan
22753,DDoS
22754,BENIGN
22755,BENIGN
22756,PortScan
22757,BENIGN
22758,PortScan
22759,DoS Hulk
22760,BENIGN
22761,PortScan
22762,DoS Hulk
22763,BENIGN
22764,DoS GoldenEye
22765,DDoS
22766,DDoS
22767,BENIGN
22768,DoS slowloris
22769,DDoS
22770,BENIGN
22771,DoS Hulk
22772,PortScan
22773,BENIGN
22774,BENIGN
22775,DDoS
22776,BENIGN
22777,BENIGN
22778,BENIGN
22779,BENIGN
22780,DoS Hulk
22781,DDoS
22782,DoS slowloris
22783,DDoS
22784,BENIGN
22785,DoS Hulk
22786,DoS slowloris
22787,DDoS
22788,DoS slowloris
22789,PortScan
22790,DDoS
22791,BENIGN
22792,BENIGN
22793,DoS Hulk
22794,FTP-Patator
22795,BENIGN
22796,DDoS
22797,DDoS
22798,BENIGN
22799,DDoS
22800,BENIGN
22801,PortScan
22802,DDoS
22803,BENIGN
22804,DoS Hulk
22805,BENIGN
22806,BENIGN
22807,DoS Hulk
22808,BENIGN
22809,BENIGN
22810,BENIGN
22811,BENIGN
22812,PortScan
22813,DoS Hulk
22814,BENIGN
22815,DoS Hulk
22816,DDoS
22817,DDoS
22818,BENIGN
22819,PortScan
22820,DDoS
22821,BENIGN
22822,BENIGN
22823,PortScan
22824,DDoS
22825,PortScan
22826,FTP-Patator
22827,DDoS
22828,DDoS
22829,BENIGN
22830,DDoS
22831,PortScan
22832,DDoS
22833,PortScan
22834,DoS slowloris
22835,DDoS
22836,PortScan
22837,PortScan
22838,BENIGN
22839,BENIGN
22840,BENIGN
22841,DDoS
22842,DoS Hulk
22843,PortScan
22844,SSH-Patator
22845,DoS Hulk
22846,DDoS
22847,PortScan
22848,DoS Hulk
22849,DDoS
22850,DoS Hulk
22851,BENIGN
22852,PortScan
22853,PortScan
22854,BENIGN
22855,PortScan
22856,DoS Hulk
22857,PortScan
22858,DoS slowloris
22859,BENIGN
22860,BENIGN
22861,DDoS
22862,PortScan
22863,DDoS
22864,DDoS
22865,PortScan
22866,DoS GoldenEye
22867,DoS Hulk
22868,BENIGN
22869,BENIGN
22870,BENIGN
22871,BENIGN
22872,DoS Slowhttptest
22873,BENIGN
22874,DDoS
22875,BENIGN
22876,BENIGN
22877,BENIGN
22878,BENIGN
22879,DDoS
22880,DDoS
22881,DDoS
22882,DoS Hulk
22883,BENIGN
22884,BENIGN
22885,DDoS
22886,DoS Hulk
22887,BENIGN
22888,DDoS
22889,PortScan
22890,DDoS
22891,BENIGN
22892,BENIGN
22893,BENIGN
22894,DDoS
22895,BENIGN
22896,DDoS
22897,DoS GoldenEye
22898,BENIGN
22899,BENIGN
22900,BENIGN
22901,DDoS
22902,BENIGN
22903,DoS Hulk
22904,PortScan
22905,FTP-Patator
22906,DoS Hulk
22907,DDoS
22908,DoS Hulk
22909,DoS Hulk
22910,BENIGN
22911,DoS Hulk
22912,DDoS
22913,BENIGN
22914,BENIGN
22915,DDoS
22916,BENIGN
22917,DDoS
22918,PortScan
22919,PortScan
22920,BENIGN
22921,BENIGN
22922,DoS Hulk
22923,DDoS
22924,DoS Slowhttptest
22925,BENIGN
22926,BENIGN
22927,Web Attack � Brute Force
22928,DoS Hulk
22929,DDoS
22930,DDoS
22931,BENIGN
22932,DoS Hulk
22933,BENIGN
22934,DDoS
22935,BENIGN
22936,DoS Hulk
22937,BENIGN
22938,DoS GoldenEye
22939,BENIGN
22940,DDoS
22941,BENIGN
22942,BENIGN
22943,DDoS
22944,DDoS
22945,BENIGN
22946,BENIGN
22947,DDoS
22948,BENIGN
22949,PortScan
22950,BENIGN
22951,PortScan
22952,BENIGN
22953,DoS Slowhttptest
22954,BENIGN
22955,BENIGN
22956,BENIGN
22957,BENIGN
22958,DDoS
22959,DoS Hulk
22960,BENIGN
22961,DDoS
22962,SSH-Patator
22963,DoS Hulk
22964,BENIGN
22965,DoS GoldenEye
22966,BENIGN
22967,PortScan
22968,DoS Hulk
22969,Bot
22970,BENIGN
22971,PortScan
22972,BENIGN
22973,BENIGN
22974,DDoS
22975,BENIGN
22976,BENIGN
22977,DoS Hulk
22978,BENIGN
22979,DoS Hulk
22980,BENIGN
22981,DDoS
22982,DDoS
22983,DoS slowloris
22984,PortScan
22985,BENIGN
22986,PortScan
22987,DDoS
22988,DDoS
22989,PortScan
22990,BENIGN
22991,BENIGN
22992,BENIGN
22993,DoS Hulk
22994,BENIGN
22995,BENIGN
22996,BENIGN
22997,FTP-Patator
22998,DDoS
22999,BENIGN
23000,BENIGN
23001,BENIGN
23002,BENIGN
23003,BENIGN
23004,PortScan
23005,BENIGN
23006,BENIGN
23007,BENIGN
23008,DoS Hulk
23009,BENIGN
23010,DDoS
