lof_score,is_anomaly
75111391.15436015,True
1.0,False
1.0,False
409698493.08671975,True
75111391.15436015,True
409698493.08671975,True
1.929002648918852,False
1.929002648918852,False
1.0,False
1.0,False
409698493.08671975,True
190217158.25498328,True
1.0,False
1.0,False
49423946.02956711,True
53325836.49374346,True
190217158.25498328,True
49423946.02956711,True
1.0,False
1.0,False
820091696.0533149,True
820091696.0533149,True
53325836.49374346,True
204849247.4100265,True
1.0,False
1.0,False
0.9945945946395242,False
0.9945945946395242,False
1.0,False
1.0,False
153636935.6325198,True
0.9945945946395243,False
204849247.4100265,True
153636935.6325198,True
0.9945945946395243,False
1.0,False
1.0,False
133314589.75113496,True
133314589.75113496,True
196069993.65410662,True
1.0,False
1.0,False
104050411.61186142,True
409698493.08671975,True
74135918.54011074,True
1.0,False
1.0,False
83890644.63091478,True
1.0,False
1.0,False
83890644.63091478,True
409698493.08671975,True
1.0,False
1.0,False
80639069.22847216,True
185339795.03923035,True
1.0,False
1.0,False
185339795.03923035,True
364826753.7172219,True
80639069.22847216,True
364826753.7172219,True
1.0,False
1.0,False
80639069.22847216,True
261426657.8739195,True
74135918.54011074,True
1.0,False
1.0,False
83890644.63091478,True
1.0,False
1.0,False
65031507.70820947,True
1.0,False
1.0,False
221920017.76506916,True
1.0,False
1.0,False
58528356.95738852,True
180950168.38690263,True
180950168.38690263,True
65031507.70820947,True
221920017.76506916,True
58528356.95738852,True
65031507.70820947,True
1.0,False
1.0,False
139817740.38939875,True
1.0,False
1.0,False
139817740.38939875,True
1.1506340931697847,False
341415411.07226646,True
1.0,False
1.0,False
56902569.29409568,True
63405720.047706604,True
341415411.07226646,True
56902569.29409568,True
63405720.047706604,True
1.0,False
1.0,False
341415411.07226646,True
79663596.61035809,True
1.0,False
1.0,False
93320213.1207052,True
443840034.09394634,True
79663596.61035809,True
1.0,False
1.0,False
93320213.1207052,True
443840034.09394634,True
1.0,False
1.0,False
72835288.42682034,True
86491904.95059915,True
348731455.80756724,True
72835288.42682034,True
1.0,False
1.0,False
86491904.95059915,True
1.0,False
1.0,False
285325736.7858485,True
1.0,False
1.0,False
219481336.081422,True
219481336.081422,True
77387493.88221373,True
91044110.39672199,True
285325736.7858485,True
77387493.88221373,True
91044110.39672199,True
1.0,False
1.0,False
1.4134311227029792,False
1.4134311227029792,False
106651671.99708445,True
106651671.99708445,True
1.0,False
1.0,False
221920017.76506916,True
1.4134311227029792,False
1.4134311227029792,False
60154144.62086272,True
1.0,False
1.0,False
1.8902584515362832,False
1.8902584515362832,False
341415411.07226646,True
60154144.62086272,True
66657295.36906409,True
1.0,False
1.0,False
66657295.36906409,True
1.0,False
1.0,False
68283083.03024273,True
68283083.03024273,True
1.0,False
1.0,False
61779932.284505345,True
186315270.12062323,True
1.0,False
1.0,False
154043382.51618457,True
0.9960526316108943,False
0.9960526316108943,False
0.9960526316108943,False
154043382.51618457,True
1.0,False
1.0,False
116081240.37886742,True
0.9974358974561174,False
1.0249999997976686,False
1.7031018451097488,False
69.63107642462239,False
1.7024176865771594,False
1.7020243519025424,False
1.701971061963004,False
1.701724989733077,False
69.6619274656151,False
1.7020811478399573,False
1.0249999997976686,False
116081240.37886742,True
1.0,False
1.0,False
124860493.84155488,True
0.9974358974561174,False
124860493.84155488,True
1.0,False
1.0,False
116081240.37886742,True
0.9974358974561174,False
124860493.84155488,True
116081240.37886742,True
39994377.618721895,True
1.0,False
1.0,False
0.9441666666966917,False
0.9441666666966917,False
359461654.20493233,True
38043432.373906195,True
1.0,False
1.0,False
39994377.618721895,True
359461654.20493233,True
38043432.373906195,True
39994377.618721895,True
1.0,False
1.0,False
55927096.752671264,True
55927096.752671264,True
477981575.10117304,True
1.0,False
1.0,False
1.0,False
1.0,False
26012603.653879993,False
26662918.74397699,False
375556952.07949317,True
26012603.653879993,False
1.0,False
1.0,False
26662918.74397699,False
375556952.07949317,True
1.0,False
1.0,False
36092487.17687035,True
38043432.42426875,True
343366356.3339038,True
36092487.17687035,True
1.0,False
1.0,False
0.9974358974561174,False
1.0,False
1.0,False
1.5893533905774837,False
1.722224284639405,False
1.722224284639405,False
1.0,False
1.0,False
1.777217481028623,False
1.777217481028623,False
1.722224284639405,False
1.722224284639405,False
0.9974358974561174,False
1.5893533905774837,False
0.9974358974561174,False
1.0,False
1.0,False
53976151.55802943,True
1.0,False
1.0,False
53976151.55802943,True
1.0,False
1.0,False
59991567.00671299,True
754967838.8062017,True
754967838.8062017,True
46497528.234838456,True
754967838.8062017,True
754967838.8062017,True
50399418.70349623,True
59991567.00671299,True
46497528.234838456,True
1.0,False
1.0,False
50399418.70349623,True
59991567.00671299,True
1.0,False
1051215754.1191269,True
1051215754.1191269,True
1.0,False
36092487.17687035,True
185339795.03923035,True
1.0,False
1.0274768663826706,False
1.0,False
185339795.03923035,True
1.0,False
1.0,False
38043432.42426875,True
198996411.68212098,True
36092487.17687035,True
38043432.42426875,True
1.0,False
1.0,False
128762384.23725477,True
1.0,False
1.0,False
128762384.23725477,True
1.0,False
1.0,False
285325736.7858485,True
1051215754.1191269,True
1051215754.1191269,True
12681144.802684179,False
12681144.802684179,False
1.0,False
1.0,False
219481336.081422,True
12681144.802684179,False
285325736.7858485,True
219481336.081422,True
12681144.802684179,False
1.0,False
1.0,False
63405720.047706604,True
63405720.047706604,True
341415411.07226646,True
1.0,False
1.0,False
56902569.29409568,True
341415411.07226646,True
56902569.29409568,True
1.0,False
1.0,False
125835966.44949248,True
1.0,False
1.0,False
125835966.44949248,True
1.0,False
1.0,False
375556952.07949317,True
70234028.14779305,True
1.0,False
1.0,False
79988754.24470875,True
375556952.07949317,True
70234028.14779305,True
79988754.24470875,True
1.0,False
1.0,False
61779932.38758657,True
61779932.38758657,True
241917206.0652093,True
1.0,False
1.0,False
55276781.630998515,True
317028596.2965796,True
81939699.3387725,True
1.0,False
1.0,False
317028596.2965796,True
1.0,False
1.0,False
236552106.5816787,True
95596315.84523459,True
317028596.2965796,True
236552106.5816787,True
95596315.84523459,True
1.0550883652432221,False
1.0,False
198996411.68212098,True
1.0,False
45522055.636828505,True
49423946.107128076,True
198996411.68212098,True
45522055.636828505,True
1.0,False
1.0,False
49423946.107128076,True
1.0,False
1.0,False
66657295.36906409,True
1.0,False
1.0,False
66657295.36906409,True
341415411.07226646,True
1.0,False
1.0,False
70234028.14779305,True
79988754.24470875,True
375556952.07949317,True
70234028.14779305,True
1.0788579088691628,False
1.0788579088691628,False
1.0,False
1.0,False
79988754.24470875,True
375556952.07949317,True
1.0,False
1.0,False
100798836.28716914,True
130063014.43344402,True
424818318.42665464,True
100798836.28716914,True
1.0,False
1.0,False
106651671.99708445,True
1.0,False
1.0,False
124860493.84155488,True
1.0,False
1.0,False
116081240.37886742,True
124860493.84155488,True
116081240.37886742,True
124860493.84155488,True
1.572515130324096,False
1.572515130324096,False
1.1566159456562297,False
1.0,False
1.0,False
1.4792568860657034,False
1.1566159456562297,False
1.2100060314565977,False
1.2100060314565977,False
1.4792568860657034,False
1.0,False
1.0,False
1.2100060314565977,False
1.4792568860657034,False
50724576.23573671,True
1.0,False
1.0,False
60804460.649881266,True
46822685.76760312,True
1.0,False
1.0,False
50724576.23573671,True
60804460.649881266,True
46822685.76760312,True
50724576.23573671,True
1.0,False
1.0,False
111854192.50978696,True
111854192.50978696,True
261426658.61705786,True
1.0,False
1.0,False
208751137.37035754,True
208751137.37035754,True
1.0,False
1.0,False
60154144.62086272,True
66657295.36906409,True
249720986.69210997,True
60154144.62086272,True
1.0,False
1.0,False
117056713.08727702,True
1.0,False
1.0,False
28776442.84908553,False
1.0,False
1.0,False
27313233.890657444,False
28776442.84908553,False
27313233.890657444,False
28776442.84908553,False
93645370.54982163,True
546264657.1156263,True
96246630.79158434,True
1.0,False
1.0,False
114455452.76701924,True
1.0,False
1.0,False
114455452.76701924,True
1.0,False
1.0,False
273132329.0578131,True
2.4966480033564613,False
2.4966480033564613,False
12681144.802684179,False
1.0,False
1.0,False
12681144.802684179,False
273132329.0578131,True
12681144.802684179,False
12681144.802684179,False
1.0,False
1.0,False
289715363.72132313,True
72184973.3438506,True
1.0,False
1.0,False
165830343.03510085,True
1.0,False
1.0,False
165830343.03510085,True
81939699.4376142,True
289715363.72132313,True
72184973.3438506,True
81939699.4376142,True
1.0,False
1.0,False
443840034.09394634,True
1.295293277104692,False
1.295293277104692,False
58528356.95738852,True
1.0,False
1.0,False
65031507.70820947,True
443840034.09394634,True
58528356.95738852,True
65031507.70820947,True
1.0,False
1.0,False
1.0888888885883066,False
1.0,False
1.0,False
87792535.14358278,True
1.242272725030789,False
1.242272725030789,False
117056713.39144365,True
1.0888888885883066,False
87792535.14358278,True
117056713.39144365,True
1.0,False
1.0,False
235007608.38935542,True
1.0,False
1.0,False
70234028.14779305,True
79988754.24470875,True
235007608.38935542,True
70234028.14779305,True
79988754.24470875,True
1.0,False
1.0,False
93320213.1207052,True
1.0,False
1.0,False
93320213.1207052,True
1.0,False
1.0,False
82915174.28311361,True
89499614.5858903,True
76249442.74885455,True
99498206.13534622,True
1.0,False
1.0,False
76249442.74885455,True
122909548.66131,True
89499614.5858903,True
99498206.13534622,True
30889966.673205018,False
30889966.673205018,False
82915174.28311361,True
146646048.62888962,True
1.0,False
1.0,False
329222003.81162095,True
110878719.81696531,True
1.0,False
1.0,False
146646048.62888962,True
329222003.81162095,True
110878719.81696531,True
272450891.9146096,True
272450891.9146096,True
1.10173406505654,False
1.0,False
1.0,False
0.9798514346261227,False
1.4171635571435643,False
1.4171635571435643,False
0.9804347828703108,False
1.0,False
1.0,False
1.0307092902906108,False
1.0307092902906108,False
1.10173406505654,False
0.9798514346261227,False
0.9804347828703108,False
1.10173406505654,False
1.0,False
1.0,False
119983130.87388131,True
1.1785868576096672,False
1.1785868576096672,False
1.0,False
1.0,False
119983130.87388131,True
329222004.07265747,True
1.0,False
1.0,False
66332137.75634803,True
76086863.86022271,True
193143576.43918943,True
66332137.75634803,True
1.0,False
1.0,False
76086863.86022271,True
161684584.51900595,True
179974696.2444721,True
1.0,False
317028596.03473043,True
1.0,False
338976729.5752117,True
1.0,False
1.0,False
96571788.34239228,True
338976729.5752117,True
96571788.34239228,True
1.0,False
1.0,False
1.0,False
1.0,False
1.033610039678034,False
0.9865130634633454,False
208263401.19600555,True
72835288.42682034,True
1.0,False
1.0,False
72835288.42682034,True
177536014.1785621,True
177536014.1785621,True
1.0,False
1.0,False
72835288.42682034,True
1.015883503657878,False
104051800.05341563,True
114455452.67422643,True
107303501.63309482,True
107303501.63309482,True
107303501.63309482,True
107303501.63309482,True
107303501.63309482,True
107303501.63309482,True
107303501.63309482,True
107303501.63309482,True
107303501.63309482,True
107303501.63309482,True
107303501.63309482,True
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
286077134.4295597,True
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
272167335.3471295,True
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
195094521.0412951,True
1.0,False
1.0,False
272167335.3471295,True
56902569.29409568,True
1.0,False
1.0,False
1.0070687263224871,False
63405720.047706604,True
286077134.4295597,True
56902569.29409568,True
63405720.047706604,True
1.0,False
1.0,False
79988754.24470875,True
285325736.5314086,True
1.16218046796142,False
1.16218046796142,False
285325736.5314086,True
1.0,False
1.0,False
79988754.24470875,True
1.0,False
336538048.0782109,True
1.0,False
97547260.96295524,True
126811439.1168418,True
336538048.0782109,True
97547260.96295524,True
1.0,False
1.0,False
126811439.1168418,True
1.0,False
1.0,False
119007658.24908379,True
93645370.54982163,True
1.0,False
1.0,False
110228404.78275795,True
110228404.78275795,True
119007658.24908379,True
93645370.54982163,True
119007658.24908379,True
1.0,False
1.0,False
70559185.78258988,True
94458264.40373024,True
1.1992391291387512,False
94458264.40373024,True
1.1992391291387512,False
1.0,False
9754726.994921897,False
1.0,False
1.0,False
1.0,False
9754726.994921897,False
86491905.08511016,True
1.5185714261016678,False
70559185.78258988,True
86491905.08511016,True
1.0,False
1.0,False
146646048.62888962,True
1.0,False
1.0,False
146646048.62888962,True
477981575.10117304,True
1.0,False
1.0,False
20159768.599612616,False
31052546.13333144,False
20159768.599612616,False
31052546.13333144,False
1.0,False
1.0,False
20159768.599612616,False
31052546.13333144,False
20159768.599612616,False
1.0,False
1.0,False
97872418.57026592,True
1.0,False
1.0,False
97872418.57026592,True
1.0,False
1.0,False
208263401.19600555,True
1.0935586548402028,False
1.0935586548402028,False
83240329.48813204,True
1.0,False
1.0,False
83240329.48813204,True
177536014.1785621,True
101449151.48709843,True
208263401.19600555,True
177536014.1785621,True
101449151.48709843,True
1.0,False
1.0,False
443840034.09394634,True
1.0,False
1.0,False
93645370.54982163,True
117056713.08727702,True
443840034.09394634,True
93645370.54982163,True
117056713.08727702,True
1.0,False
1.0,False
122909548.7390594,True
28614899.996831734,False
122909548.7390594,True
2.8272553552199193,False
2.8272553552199193,False
2.3349309921778554,False
1.0,False
1.0,False
78525545.2624546,True
29752951.44779988,False
26012603.672172647,False
78525545.2624546,True
2.3349309921778554,False
97303394.7754187,True
97303394.7754187,True
29752951.44779988,False
26012603.672172647,False
78525545.2624546,True
1.0,False
1.0,False
2.365861548977271,False
56333543.739694215,True
2.235274438462951,False
54870334.73977367,True
1.0,False
1.0,False
2.365861548977271,False
54870334.73977367,True
61779932.42255998,True
61779932.42255998,True
1.0,False
1.0,False
1.3513673553457726,False
1.0,False
1.0,False
44871740.881802,True
50399419.08789356,True
1.3513673553457726,False
44871740.881802,True
50399419.08789356,True
1.0,False
1.0,False
1.2569050799358183,False
1.0,False
1.0,False
0.9801768596146738,False
1.2569050799358183,False
0.9801768596146738,False
1.1651249726527588,False
1.1651249726527588,False
1.1380976109497491,False
1.0,False
1.0,False
1.1734708242874219,False
1.0070707068154927,False
1.0,False
1.0,False
1.1734708242874219,False
1.0070707068154927,False
1.0,False
1.0,False
0.9970964200872849,False
0.9970964200872849,False
1.0,False
1.0,False
1.0024999997565283,False
1.0119999997047586,False
0.9846883471057675,False
10.334274936418314,False
10.334274936418314,False
0.9846883471057675,False
10.334274936418314,False
10.334274936418314,False
1.0024999997565283,False
10.334274936418314,False
10.334274936418314,False
14632090.003097113,False
14632090.003097113,False
1.6347678004248654,False
1.00952380932157,False
1.0,False
1.0,False
2.8589820226920413,False
91044110.6333361,True
2.685926435241365,False
54057441.49543633,True
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.4363523616561433,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
0.9959029591915719,False
0.9959029591915719,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
2.8589820226920413,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
0.9970235208305306,False
0.9970235208305306,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
114455452.67422643,True
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
312174519.3255904,True
114455452.67422643,True
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
312174519.3255904,True
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
2.0518688542928265,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
253634520.08751702,True
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
253634520.08751702,True
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
312174519.3255904,True
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
374609422.9927465,True
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0289233687757906,False
2.6929919135938283,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0289233687757906,False
1.0289233687757906,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
288750757.49123603,True
288750757.49123603,True
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
110878719.81696531,True
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
2.6714272257603415,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
374609422.9927465,True
110878719.81696531,True
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
235427510.69284075,True
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
131038486.87734894,True
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
2.31358772811322,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
2.500730444759746,False
107301986.93699798,True
1.0,False
1.1898734130639386,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.58249998984253,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.0,False
1.1898734130639386,False
1.58249998984253,False
1.58249998984253,False
1.0,False
1.0,False
1.0,False
1.0,False
136566165.06981564,True
136566165.06981564,True
1.0307500946872559,False
1.0,False
1.0,False
1.2344198898419376,False
177536014.8829638,True
177536014.8829638,True
190704895.089255,True
1.0,False
67145032.27212265,True
1.0,False
67145032.27212265,True
91206689.07720019,True
0.9988053749802358,False
1.0,False
1.0,False
1.0135084702723842,False
72835288.66079912,True
1.872596687680836,False
148434415.0525537,True
148434415.0525537,True
1.0,False
1.0,False
1.134435151622764,False
1.134435151622764,False
1.872596687680836,False
1.0,False
1.0,False
1.0055210802385617,False
9104412.10175166,False
9104412.10175166,False
1.5661577254584187,False
1.7804215488246022,False
1.5661577254584187,False
67307610.3558102,True
1.6850870933602617,False
1.0,False
1.0,False
67307610.3558102,True
1.0147781741097033,False
9754727.251876783,False
1.0768605368311488,False
1.0688035219287535,False
1.0,False
1.0,False
1.016378442627187,False
0.9750517601831229,False
1.0,False
1.0,False
1.0,False
1.0,False
0.9750517601831229,False
1.0688035219287535,False
1.016378442627187,False
1.0768605368311488,False
143069315.78028303,True
1.0,False
1.0,False
397992822.0139195,True
1.0,False
1.0,False
107301986.9602123,True
443840034.09394634,True
85841589.74816982,True
1.0360333528641614,False
1.0360333528641614,False
1.0,False
1.0,False
104050411.74172099,True
104050411.74172099,True
1.0,False
1.0,False
443840034.09394634,True
75111391.15436015,True
1.0,False
1.0,False
298494616.90318143,True
75111391.15436015,True
298494616.90318143,True
1.0045884426155436,False
1.0045884426155436,False
1.0,False
1.0,False
298494616.90318143,True
211677555.73561436,True
1.0,False
1.0,False
150222781.38014886,True
155344012.75678152,True
155344012.75678152,True
311674081.8139454,True
107301986.9602123,True
1.0,False
1.0,False
211677555.73561436,True
107301986.9602123,True
245819096.38034064,True
1.0,False
1.0,False
113317401.36014374,True
198996411.42218047,True
1.1368256385800053,False
1.1311432910443275,False
113317401.36014374,True
351670710.36103094,True
245819096.38034064,True
187290740.133761,True
198996411.42218047,True
1.0,False
1.0,False
245819096.38034064,True
75111391.15436015,True
1.0,False
1.0,False
370191852.90085757,True
75111391.15436015,True
1.0,False
1.0,False
88768007.67333469,True
88768007.67333469,True
1.0,False
1.0,False
90475085.14321819,True
1.0,False
1.0,False
69421134.37051861,True
364826753.7172219,True
114455452.67422643,True
1.0,False
1.0,False
150222781.4786722,True
150222781.4786722,True
1.0,False
1.0,False
364826753.7172219,True
1.075315966994225,False
1.075315966994225,False
85841589.74816982,True
85841589.74816982,True
1.0,False
1.0,False
1.1228198596810728,False
1.1228198596810728,False
310688024.0851655,True
424818318.42665464,True
310688024.0851655,True
1.0,False
1.0,False
1.0,False
1.0,False
1.0493528871810187,False
1.0531755877853013,False
1.0,False
1.0,False
1.0493528871810187,False
1.0531755877853013,False
1.0076978398083556,False
1.0076978398083556,False
1.0,False
1.0,False
1.1829348927513503,False
1.0,False
1.0,False
1.030420865151278,False
443840034.09394634,True
114455452.67422643,True
1.0,False
1.0,False
443840034.09394634,True
1.0,False
1.0,False
150222781.4786722,True
443840034.09394634,True
76086863.93465517,True
375556952.07949317,True
1.0,False
1.0,False
65356665.20989611,True
1.007139241507478,False
1.007139241507478,False
1.0,False
1.0,False
375556952.07949317,True
65356665.20989611,True
79988754.33242393,True
79988754.33242393,True
31784150.085067976,False
1.0,False
1.0,False
81208095.01010014,True
31784150.085067976,False
81208095.01010014,True
1.0,False
1.0,False
31784150.085067976,False
64381192.66634782,True
1.0,False
1.0,False
64218614.34128749,True
64381192.66634782,True
76086864.0147747,True
76086864.0147747,True
1.0,False
1.0,False
1.0,False
1.0,False
300689430.60258305,True
110878719.81696531,True
1.0,False
1.0,False
300689430.60258305,True
110878719.81696531,True
1.0,False
1.0,False
409698493.08671975,True
114455452.67422643,True
1.0,False
1.0,False
409698493.08671975,True
114455452.67422643,True
1.0,False
1.0,False
431158890.5312622,True
1.0,False
1.0,False
136566164.95332518,True
403845657.49414235,True
77387493.88221373,True
1.0,False
1.0,False
91044110.39672199,True
91044110.39672199,True
1.0,False
1.0,False
91044110.39672199,True
91044110.39672199,True
148759573.2002299,True
1.0,False
1.0,False
96571788.34239228,True
119495394.90510273,True
119495394.90510273,True
1.0,False
1.0,False
145833154.7338365,True
1.0,False
1.0,False
145833154.7338365,True
148759573.2002299,True
96571788.34239228,True
119983130.87388131,True
119983130.87388131,True
1.0,False
1.0,False
580406198.1228529,True
131038486.87734894,True
