timestamp,source_ip,dest_ip,log_source,source_name,event_id,level,anomaly_score,prediction,alert_level
12/16/2016 9:30:24 PM,unknown,unknown,system,Service Control Manager,7036.0,Information,-1.2209069196595053,-1,HIGH
12/16/2016 9:25:45 PM,unknown,unknown,system,Service Control Manager,7036.0,Information,-1.0484165595354573,1,NORMAL
12/16/2016 9:25:45 PM,unknown,unknown,system,Service Control Manager,7036.0,Information,-1.0484165595354573,1,NORMAL
12/16/2016 9:25:23 PM,unknown,unknown,system,Service Control Manager,7036.0,Information,-1.0475577464562824,1,NORMAL
12/16/2016 9:20:22 PM,unknown,unknown,system,Service Control Manager,7036.0,Information,-1.1008769068928022,1,NORMAL
12/16/2016 9:20:22 PM,unknown,unknown,system,Service Control Manager,7036.0,Information,-1.0997686576548165,1,NORMAL
12/16/2016 9:20:22 PM,unknown,unknown,system,Service Control Manager,7036.0,Information,-1.1008769068928022,1,NORMAL
12/16/2016 9:12:49 PM,unknown,unknown,system,Service Control Manager,7036.0,Information,-0.9715980839584328,1,NORMAL
12/16/2016 9:11:53 PM,unknown,unknown,system,Service Control Manager,7036.0,Information,-0.9552064737724515,1,NORMAL
12/16/2016 9:11:23 PM,unknown,unknown,system,Service Control Manager,7036.0,Information,-0.9552064737724515,1,NORMAL
12/16/2016 9:02:47 PM,unknown,unknown,system,Service Control Manager,7036.0,Information,-1.2332950369804103,-1,HIGH
12/16/2016 9:02:47 PM,unknown,unknown,system,Service Control Manager,7036.0,Information,-1.2500157435324413,-1,HIGH
12/16/2016 9:02:47 PM,unknown,unknown,system,Service Control Manager,7036.0,Information,-1.2314120121413306,-1,HIGH
12/16/2016 8:59:21 PM,unknown,unknown,system,Service Control Manager,7036.0,Information,-2.3694894738699204,-1,HIGH
12/16/2016 8:47:18 PM,unknown,unknown,system,Schannel,36888.0,Error,-0.9966389505147951,1,NORMAL
12/16/2016 8:47:18 PM,unknown,unknown,system,Schannel,36888.0,Error,-0.9966389505147951,1,NORMAL
12/16/2016 8:47:00 PM,unknown,unknown,system,Service Control Manager,7036.0,Information,-1.1741034560743626,-1,HIGH
12/16/2016 8:41:53 PM,unknown,unknown,system,Service Control Manager,7036.0,Information,-0.9887326607090742,1,NORMAL
12/16/2016 8:41:23 PM,unknown,unknown,system,Service Control Manager,7036.0,Information,-0.9887326607090742,1,NORMAL
12/16/2016 8:20:00 PM,unknown,unknown,system,Service Control Manager,7036.0,Information,-1.0418650725431247,1,NORMAL
12/16/2016 8:11:53 PM,unknown,unknown,system,Service Control Manager,7036.0,Information,-0.9873621248145067,1,NORMAL
12/16/2016 8:11:23 PM,unknown,unknown,system,Service Control Manager,7036.0,Information,-0.9873621248145067,1,NORMAL
12/16/2016 8:04:20 PM,unknown,unknown,system,Service Control Manager,7036.0,Information,-1.1084025194472094,-1,HIGH
12/16/2016 8:01:51 PM,unknown,unknown,system,Service Control Manager,7036.0,Information,-1.2916594070270586,-1,HIGH
12/16/2016 7:41:53 PM,unknown,unknown,system,Service Control Manager,7036.0,Information,-1.0075400386956297,1,NORMAL
12/16/2016 7:41:23 PM,unknown,unknown,system,Service Control Manager,7036.0,Information,-1.0075400386956297,1,NORMAL
12/16/2016 7:33:18 PM,unknown,unknown,system,Service Control Manager,7036.0,Information,-1.190234243713313,-1,HIGH
12/16/2016 7:16:20 PM,unknown,unknown,system,Service Control Manager,7036.0,Information,-1.0805634322659317,1,NORMAL
12/16/2016 7:11:53 PM,unknown,unknown,system,Service Control Manager,7036.0,Information,-0.9843455627970742,1,NORMAL
12/16/2016 7:11:22 PM,unknown,unknown,system,Service Control Manager,7036.0,Information,-0.9843455627970742,1,NORMAL
12/16/2016 7:06:18 PM,unknown,unknown,system,Service Control Manager,7036.0,Information,-1.0151676030070402,1,NORMAL
12/16/2016 7:06:18 PM,unknown,unknown,system,Service Control Manager,7036.0,Information,-1.0054820427421731,1,NORMAL
12/16/2016 7:04:20 PM,unknown,unknown,system,Service Control Manager,7036.0,Information,-1.1016989193408528,1,NORMAL
12/16/2016 7:03:46 PM,unknown,unknown,system,Service Control Manager,7036.0,Information,-1.1491229815175628,-1,HIGH
12/16/2016 6:43:46 PM,unknown,unknown,system,Service Control Manager,7036.0,Information,-1.397479061677644,-1,HIGH
12/16/2016 6:41:52 PM,unknown,unknown,system,Service Control Manager,7036.0,Information,-1.0429221460539744,1,NORMAL
12/16/2016 6:41:22 PM,unknown,unknown,system,Service Control Manager,7036.0,Information,-1.0429221460539744,1,NORMAL
12/16/2016 6:37:25 PM,unknown,unknown,system,Microsoft-Windows-Kernel-General,1.0,Information,-0.9996657406788815,1,NORMAL
12/16/2016 6:23:23 PM,unknown,unknown,system,Service Control Manager,7036.0,Information,-1.0102767365132141,1,NORMAL
12/16/2016 6:14:02 PM,unknown,unknown,system,Service Control Manager,7036.0,Information,-1.0660031505187826,1,NORMAL
12/16/2016 6:08:27 PM,unknown,unknown,system,Schannel,36888.0,Error,-1.0837980235407652,1,NORMAL
12/16/2016 6:08:27 PM,unknown,unknown,system,Schannel,36888.0,Error,-1.0837980235407652,1,NORMAL
12/16/2016 6:05:00 PM,unknown,unknown,system,Service Control Manager,7036.0,Information,-1.0542103607813038,1,NORMAL
12/16/2016 6:03:04 PM,unknown,unknown,system,Service Control Manager,7036.0,Information,-1.1344708578094203,-1,HIGH
12/16/2016 6:01:48 PM,unknown,unknown,system,Service Control Manager,7036.0,Information,-1.2694100148372116,-1,HIGH
12/16/2016 6:00:25 PM,unknown,unknown,system,Service Control Manager,7036.0,Information,-1.3500913627162032,-1,HIGH
12/16/2016 5:45:50 PM,unknown,unknown,system,Schannel,36888.0,Error,-0.9965668148567731,1,NORMAL
12/16/2016 5:45:50 PM,unknown,unknown,system,Schannel,36888.0,Error,-0.9965668148567731,1,NORMAL
12/16/2016 5:43:38 PM,unknown,unknown,system,Service Control Manager,7036.0,Information,-2.2080688970623146,-1,HIGH
12/16/2016 5:31:45 PM,unknown,unknown,system,Service Control Manager,7036.0,Information,-1.3229653000429613,-1,HIGH
12/16/2016 5:30:19 PM,unknown,unknown,system,Service Control Manager,7036.0,Information,-1.302425316182427,-1,HIGH
12/16/2016 5:26:28 PM,unknown,unknown,system,Microsoft-Windows-Kernel-General,1.0,Information,-1.125541613973292,-1,HIGH
12/16/2016 5:04:34 PM,unknown,unknown,system,Service Control Manager,7036.0,Information,-1.0835230078445535,1,NORMAL
12/16/2016 4:59:35 PM,unknown,unknown,system,Service Control Manager,7036.0,Information,-1.1772881356882683,-1,HIGH
12/16/2016 4:57:28 PM,unknown,unknown,system,Service Control Manager,7036.0,Information,-1.1384219477979327,-1,HIGH
12/16/2016 4:55:35 PM,unknown,unknown,system,Service Control Manager,7036.0,Information,-1.0875393594616212,1,NORMAL
12/16/2016 4:54:07 PM,unknown,unknown,system,Service Control Manager,7036.0,Information,-1.0676320877661705,1,NORMAL
12/16/2016 4:54:07 PM,unknown,unknown,system,Service Control Manager,7036.0,Information,-1.0653695984817346,1,NORMAL
12/16/2016 4:48:30 PM,unknown,unknown,system,Service Control Manager,7036.0,Information,-1.5173959481725563,-1,HIGH
12/16/2016 4:48:26 PM,unknown,unknown,system,Service Control Manager,7036.0,Information,-1.5252956279959522,-1,HIGH
12/16/2016 4:34:38 PM,unknown,unknown,system,Service Control Manager,7036.0,Information,-1.2691298880686634,-1,HIGH
12/16/2016 4:31:49 PM,unknown,unknown,system,Service Control Manager,7036.0,Information,-1.3624086860082625,-1,HIGH
12/16/2016 4:31:27 PM,unknown,unknown,system,Service Control Manager,7036.0,Information,-1.3772789879213128,-1,HIGH
12/16/2016 4:24:02 PM,unknown,unknown,system,Service Control Manager,7036.0,Information,-1.0158129535059828,1,NORMAL
12/16/2016 4:20:05 PM,unknown,unknown,system,Service Control Manager,7036.0,Information,-0.9719468871858996,1,NORMAL
12/16/2016 4:20:05 PM,unknown,unknown,system,Service Control Manager,7036.0,Information,-0.9719468871858996,1,NORMAL
12/16/2016 4:18:56 PM,unknown,unknown,system,Service Control Manager,7036.0,Information,-0.9837523413199156,1,NORMAL
12/16/2016 4:18:26 PM,unknown,unknown,system,Service Control Manager,7036.0,Information,-0.9837523413199156,1,NORMAL
12/16/2016 4:14:00 PM,unknown,unknown,system,Service Control Manager,7036.0,Information,-1.017218967899076,1,NORMAL
12/16/2016 4:14:00 PM,unknown,unknown,system,Service Control Manager,7036.0,Information,-1.0200818047320006,1,NORMAL
12/16/2016 4:01:30 PM,unknown,unknown,system,Service Control Manager,7036.0,Information,-1.2715160340725136,-1,HIGH
12/16/2016 4:01:30 PM,unknown,unknown,system,Service Control Manager,7036.0,Information,-1.2715160340725136,-1,HIGH
12/16/2016 3:48:56 PM,unknown,unknown,system,Service Control Manager,7036.0,Information,-1.4126112736662406,-1,HIGH
12/16/2016 3:48:26 PM,unknown,unknown,system,Service Control Manager,7036.0,Information,-1.4126112736662406,-1,HIGH
12/16/2016 3:41:30 PM,unknown,unknown,system,Service Control Manager,7036.0,Information,-2.0789299447621286,-1,HIGH
12/16/2016 3:36:30 PM,unknown,unknown,system,Service Control Manager,7036.0,Information,-1.31489670609205,-1,HIGH
12/16/2016 3:18:56 PM,unknown,unknown,system,Service Control Manager,7036.0,Information,-0.9921113462743145,1,NORMAL
12/16/2016 3:18:25 PM,unknown,unknown,system,Service Control Manager,7036.0,Information,-0.9921113462743145,1,NORMAL
12/16/2016 3:12:39 PM,unknown,unknown,system,Service Control Manager,7036.0,Information,-1.0215762478103574,1,NORMAL
12/16/2016 3:04:42 PM,unknown,unknown,system,Service Control Manager,7036.0,Information,-1.0820313980652947,1,NORMAL
12/16/2016 2:48:56 PM,unknown,unknown,system,Service Control Manager,7036.0,Information,-1.1933824020863943,-1,HIGH
12/16/2016 2:48:25 PM,unknown,unknown,system,Service Control Manager,7036.0,Information,-1.1933824020863943,-1,HIGH
12/16/2016 2:45:39 PM,unknown,unknown,system,Service Control Manager,7036.0,Information,-1.9388498026151155,-1,HIGH
12/16/2016 2:45:39 PM,unknown,unknown,system,Service Control Manager,7036.0,Information,-2.07666724093344,-1,HIGH
12/16/2016 2:41:30 PM,unknown,unknown,system,Service Control Manager,7036.0,Information,-1.3940154668027924,-1,HIGH
12/16/2016 2:36:30 PM,unknown,unknown,system,Service Control Manager,7036.0,Information,-1.0634394330824202,1,NORMAL
12/16/2016 2:27:01 PM,unknown,unknown,system,Service Control Manager,7036.0,Information,-1.168458799864908,-1,HIGH
12/16/2016 2:18:55 PM,unknown,unknown,system,Service Control Manager,7036.0,Information,-0.994926893053067,1,NORMAL
12/16/2016 2:18:25 PM,unknown,unknown,system,Service Control Manager,7036.0,Information,-0.994926893053067,1,NORMAL
12/16/2016 2:00:01 PM,unknown,unknown,system,Service Control Manager,7036.0,Information,-1.3336734934617567,-1,HIGH
12/16/2016 1:48:55 PM,unknown,unknown,system,Service Control Manager,7036.0,Information,-1.0632737436226603,1,NORMAL
12/16/2016 1:48:25 PM,unknown,unknown,system,Service Control Manager,7036.0,Information,-1.0632737436226603,1,NORMAL
12/16/2016 1:41:30 PM,unknown,unknown,system,Service Control Manager,7036.0,Information,-1.0532739761381607,1,NORMAL
12/16/2016 1:36:30 PM,unknown,unknown,system,Service Control Manager,7036.0,Information,-1.027024323736361,1,NORMAL
12/16/2016 1:25:24 PM,unknown,unknown,system,Service Control Manager,7036.0,Information,-1.0758956836734312,1,NORMAL
12/16/2016 1:18:55 PM,unknown,unknown,system,Service Control Manager,7036.0,Information,-1.0406311972299995,1,NORMAL
12/16/2016 1:18:25 PM,unknown,unknown,system,Service Control Manager,7036.0,Information,-1.0406311972299995,1,NORMAL
12/16/2016 1:08:26 PM,unknown,unknown,system,Service Control Manager,7036.0,Information,-0.9929455855870316,1,NORMAL
12/16/2016 12:58:24 PM,unknown,unknown,system,Service Control Manager,7036.0,Information,-1.1230022713078984,-1,HIGH
12/16/2016 12:58:24 PM,unknown,unknown,system,Service Control Manager,7036.0,Information,-1.146454135584935,-1,HIGH
12/16/2016 12:48:55 PM,unknown,unknown,system,Service Control Manager,7036.0,Information,-1.068188562483036,1,NORMAL
12/16/2016 12:48:25 PM,unknown,unknown,system,Service Control Manager,7036.0,Information,-1.068188562483036,1,NORMAL
12/16/2016 12:41:30 PM,unknown,unknown,system,Service Control Manager,7036.0,Information,-1.0110555141537514,1,NORMAL
12/16/2016 12:40:57 PM,unknown,unknown,system,Service Control Manager,7036.0,Information,-1.007711304092417,1,NORMAL
12/16/2016 12:20:57 PM,unknown,unknown,system,Service Control Manager,7036.0,Information,-1.026482913600222,1,NORMAL
12/16/2016 12:18:55 PM,unknown,unknown,system,Service Control Manager,7036.0,Information,-1.0344471641899227,1,NORMAL
12/16/2016 12:18:24 PM,unknown,unknown,system,Service Control Manager,7036.0,Information,-1.0344471641899227,1,NORMAL
12/16/2016 12:11:30 PM,unknown,unknown,system,Service Control Manager,7036.0,Information,-1.0054512003408917,1,NORMAL
12/16/2016 12:00:00 PM,unknown,unknown,system,EventLog,6013.0,Information,-0.9895768262310574,1,NORMAL
12/16/2016 11:54:46 AM,unknown,unknown,system,Service Control Manager,7036.0,Information,-1.047830319161225,1,NORMAL
12/16/2016 11:48:55 AM,unknown,unknown,system,Service Control Manager,7036.0,Information,-1.0278354512783046,1,NORMAL
12/16/2016 11:48:24 AM,unknown,unknown,system,Service Control Manager,7036.0,Information,-1.0278354512783046,1,NORMAL
12/16/2016 11:36:39 AM,unknown,unknown,system,Service Control Manager,7036.0,Information,-1.0168876861389324,1,NORMAL
12/16/2016 11:26:38 AM,unknown,unknown,system,Service Control Manager,7036.0,Information,-1.0584372937788546,1,NORMAL
12/16/2016 11:20:16 AM,unknown,unknown,system,Service Control Manager,7036.0,Information,-1.02725617922884,1,NORMAL
12/16/2016 11:20:16 AM,unknown,unknown,system,Service Control Manager,7036.0,Information,-1.0278871532647442,1,NORMAL
12/16/2016 11:20:16 AM,unknown,unknown,system,Service Control Manager,7036.0,Information,-1.02725617922884,1,NORMAL
12/16/2016 11:18:54 AM,unknown,unknown,system,Service Control Manager,7036.0,Information,-1.038345951587241,1,NORMAL
12/16/2016 11:18:24 AM,unknown,unknown,system,Service Control Manager,7036.0,Information,-1.038345951587241,1,NORMAL
12/16/2016 11:01:30 AM,unknown,unknown,system,Service Control Manager,7036.0,Information,-1.168201378971025,-1,HIGH
12/16/2016 11:01:30 AM,unknown,unknown,system,Service Control Manager,7036.0,Information,-1.168201378971025,-1,HIGH
12/16/2016 10:48:54 AM,unknown,unknown,system,Service Control Manager,7036.0,Information,-0.9983073805524698,1,NORMAL
12/16/2016 10:48:24 AM,unknown,unknown,system,Service Control Manager,7036.0,Information,-0.9983073805524698,1,NORMAL
12/16/2016 10:41:30 AM,unknown,unknown,system,Service Control Manager,7036.0,Information,-0.9908919853160993,1,NORMAL
12/16/2016 10:40:57 AM,unknown,unknown,system,Service Control Manager,7036.0,Information,-0.9799034040077927,1,NORMAL
12/16/2016 10:20:57 AM,unknown,unknown,system,Service Control Manager,7036.0,Information,-1.0282461036480073,1,NORMAL
12/16/2016 10:18:54 AM,unknown,unknown,system,Service Control Manager,7036.0,Information,-1.0393601211344574,1,NORMAL
12/16/2016 10:18:24 AM,unknown,unknown,system,Service Control Manager,7036.0,Information,-1.0393601211344574,1,NORMAL
12/16/2016 10:18:22 AM,unknown,unknown,system,Service Control Manager,7036.0,Information,-1.0396641359501486,1,NORMAL
12/16/2016 10:05:22 AM,unknown,unknown,system,Service Control Manager,7036.0,Information,-1.0333131935672326,1,NORMAL
12/16/2016 9:48:54 AM,unknown,unknown,system,Service Control Manager,7036.0,Information,-0.9898078899469133,1,NORMAL
12/16/2016 9:48:24 AM,unknown,unknown,system,Service Control Manager,7036.0,Information,-0.9898078899469133,1,NORMAL
12/16/2016 9:48:23 AM,unknown,unknown,system,Service Control Manager,7036.0,Information,-0.9888453673187751,1,NORMAL
12/16/2016 9:38:22 AM,unknown,unknown,system,Service Control Manager,7036.0,Information,-0.9845581157947322,1,NORMAL
12/16/2016 9:38:22 AM,unknown,unknown,system,Service Control Manager,7036.0,Information,-0.9848039954008136,1,NORMAL
12/16/2016 9:38:22 AM,unknown,unknown,system,Service Control Manager,7036.0,Information,-0.9851886827474486,1,NORMAL
12/16/2016 9:36:30 AM,unknown,unknown,system,Service Control Manager,7036.0,Information,-0.9883577004565405,1,NORMAL
12/16/2016 9:18:54 AM,unknown,unknown,system,Service Control Manager,7036.0,Information,-1.0681509017194932,1,NORMAL
12/16/2016 9:18:24 AM,unknown,unknown,system,Service Control Manager,7036.0,Information,-1.0681509017194932,1,NORMAL
12/16/2016 9:11:30 AM,unknown,unknown,system,Service Control Manager,7036.0,Information,-1.0038326025931614,1,NORMAL
12/16/2016 9:07:06 AM,unknown,unknown,system,Service Control Manager,7036.0,Information,-0.9859170379753737,1,NORMAL
12/16/2016 8:55:47 AM,unknown,unknown,system,Service Control Manager,7036.0,Information,-1.0390713932608286,1,NORMAL
12/16/2016 8:48:54 AM,unknown,unknown,system,Service Control Manager,7036.0,Information,-0.9958101476483993,1,NORMAL
12/16/2016 8:48:23 AM,unknown,unknown,system,Service Control Manager,7036.0,Information,-0.9958101476483993,1,NORMAL
12/16/2016 8:38:49 AM,unknown,unknown,system,Service Control Manager,7036.0,Information,-0.9775439217383568,1,NORMAL
12/16/2016 8:28:47 AM,unknown,unknown,system,Service Control Manager,7036.0,Information,-1.083221799982514,1,NORMAL
12/16/2016 8:28:47 AM,unknown,unknown,system,Service Control Manager,7036.0,Information,-1.073191140597647,1,NORMAL
12/16/2016 8:18:54 AM,unknown,unknown,system,Service Control Manager,7036.0,Information,-1.0475823460645757,1,NORMAL
12/16/2016 8:18:23 AM,unknown,unknown,system,Service Control Manager,7036.0,Information,-1.0475823460645757,1,NORMAL
12/16/2016 8:11:30 AM,unknown,unknown,system,Service Control Manager,7036.0,Information,-1.0023881326718895,1,NORMAL
12/16/2016 8:06:30 AM,unknown,unknown,system,Service Control Manager,7036.0,Information,-0.997176965710571,1,NORMAL
12/16/2016 7:54:54 AM,unknown,unknown,system,Service Control Manager,7036.0,Information,-1.0169565063298975,1,NORMAL
12/16/2016 7:48:53 AM,unknown,unknown,system,Service Control Manager,7036.0,Information,-1.0029599724674159,1,NORMAL
12/16/2016 7:48:23 AM,unknown,unknown,system,Service Control Manager,7036.0,Information,-1.0029599724674159,1,NORMAL
12/16/2016 7:37:56 AM,unknown,unknown,system,Service Control Manager,7036.0,Information,-1.0211811835200513,1,NORMAL
12/16/2016 7:27:54 AM,unknown,unknown,system,Service Control Manager,7036.0,Information,-1.0631943409849185,1,NORMAL
12/16/2016 7:27:54 AM,unknown,unknown,system,Service Control Manager,7036.0,Information,-1.0627950468712763,1,NORMAL
12/16/2016 7:18:53 AM,unknown,unknown,system,Service Control Manager,7036.0,Information,-1.0517440046926811,1,NORMAL
12/16/2016 7:18:23 AM,unknown,unknown,system,Service Control Manager,7036.0,Information,-1.0517440046926811,1,NORMAL
12/16/2016 7:09:39 AM,unknown,unknown,system,Service Control Manager,7036.0,Information,-0.9973758247538126,1,NORMAL
12/16/2016 7:06:29 AM,unknown,unknown,system,Service Control Manager,7036.0,Information,-1.0047761492290244,1,NORMAL
12/16/2016 7:01:29 AM,unknown,unknown,system,Service Control Manager,7036.0,Information,-1.2946832480505646,-1,HIGH
12/16/2016 6:56:29 AM,unknown,unknown,system,Service Control Manager,7036.0,Information,-1.058604233204055,1,NORMAL
12/16/2016 6:48:53 AM,unknown,unknown,system,Service Control Manager,7036.0,Information,-1.0181003848407473,1,NORMAL
12/16/2016 6:48:23 AM,unknown,unknown,system,Service Control Manager,7036.0,Information,-1.0181003848407473,1,NORMAL
12/16/2016 6:47:54 AM,unknown,unknown,system,Service Control Manager,7036.0,Information,-1.0797759096590205,1,NORMAL
12/16/2016 6:20:16 AM,unknown,unknown,system,Service Control Manager,7036.0,Information,-1.0121066316375011,1,NORMAL
12/16/2016 6:20:16 AM,unknown,unknown,system,Service Control Manager,7036.0,Information,-1.0121066316375011,1,NORMAL
12/16/2016 6:18:53 AM,unknown,unknown,system,Service Control Manager,7036.0,Information,-1.0089946130948797,1,NORMAL
12/16/2016 6:18:23 AM,unknown,unknown,system,Service Control Manager,7036.0,Information,-1.0089946130948797,1,NORMAL
12/16/2016 6:09:56 AM,unknown,unknown,system,Service Control Manager,7036.0,Information,-0.9913846519601722,1,NORMAL
12/16/2016 5:59:54 AM,unknown,unknown,system,Service Control Manager,7036.0,Information,-1.8175530196744296,-1,HIGH
12/16/2016 5:59:54 AM,unknown,unknown,system,Service Control Manager,7036.0,Information,-1.5770920736095864,-1,HIGH
12/16/2016 5:50:47 AM,unknown,unknown,system,Service Control Manager,7036.0,Information,-0.9927801709172208,1,NORMAL
12/16/2016 5:48:53 AM,unknown,unknown,system,Service Control Manager,7036.0,Information,-1.0298254428370177,1,NORMAL
12/16/2016 5:48:22 AM,unknown,unknown,system,Service Control Manager,7036.0,Information,-1.0298254428370177,1,NORMAL
12/16/2016 5:33:47 AM,unknown,unknown,system,Service Control Manager,7036.0,Information,-1.1027544949958885,-1,HIGH
12/16/2016 5:26:54 AM,unknown,unknown,system,Service Control Manager,7036.0,Information,-1.0322273326159388,1,NORMAL
12/16/2016 5:25:47 AM,unknown,unknown,system,Service Control Manager,7036.0,Information,-0.9950455460746217,1,NORMAL
12/16/2016 5:23:47 AM,unknown,unknown,system,Service Control Manager,7036.0,Information,-0.9798542420617099,1,NORMAL
12/16/2016 5:23:47 AM,unknown,unknown,system,Service Control Manager,7036.0,Information,-0.9740751312519464,1,NORMAL
12/16/2016 5:23:47 AM,unknown,unknown,system,Service Control Manager,7036.0,Information,-0.9989812196618928,1,NORMAL
12/16/2016 5:23:47 AM,unknown,unknown,system,Service Control Manager,7036.0,Information,-0.9943039562603693,1,NORMAL
12/16/2016 5:18:53 AM,unknown,unknown,system,Service Control Manager,7036.0,Information,-1.0030185267509457,1,NORMAL
12/16/2016 5:18:22 AM,unknown,unknown,system,Service Control Manager,7036.0,Information,-1.0030185267509457,1,NORMAL
12/16/2016 5:01:29 AM,unknown,unknown,system,Service Control Manager,7036.0,Information,-1.3002111390242626,-1,HIGH
12/16/2016 4:56:29 AM,unknown,unknown,system,Service Control Manager,7036.0,Information,-1.0402025140280866,1,NORMAL
12/16/2016 4:48:52 AM,unknown,unknown,system,Service Control Manager,7036.0,Information,-1.0161949377107344,1,NORMAL
12/16/2016 4:48:22 AM,unknown,unknown,system,Service Control Manager,7036.0,Information,-1.0161949377107344,1,NORMAL
12/16/2016 4:45:41 AM,unknown,unknown,system,Service Control Manager,7036.0,Information,-1.0739444345469566,1,NORMAL
12/16/2016 4:28:43 AM,unknown,unknown,system,Service Control Manager,7036.0,Information,-1.0742301260310558,1,NORMAL
12/16/2016 4:18:52 AM,unknown,unknown,system,Service Control Manager,7036.0,Information,-0.9777286164381139,1,NORMAL
12/16/2016 4:18:41 AM,unknown,unknown,system,Service Control Manager,7036.0,Information,-1.0004719212768252,1,NORMAL
12/16/2016 4:18:41 AM,unknown,unknown,system,Service Control Manager,7036.0,Information,-0.9782273266181659,1,NORMAL
12/16/2016 4:18:22 AM,unknown,unknown,system,Service Control Manager,7036.0,Information,-0.9777286164381139,1,NORMAL
12/16/2016 4:01:29 AM,unknown,unknown,system,Service Control Manager,7036.0,Information,-1.3096865462966623,-1,HIGH
12/16/2016 3:56:29 AM,unknown,unknown,system,Service Control Manager,7036.0,Information,-1.041937013142968,1,NORMAL
12/16/2016 3:48:52 AM,unknown,unknown,system,Service Control Manager,7036.0,Information,-1.0187236826242372,1,NORMAL
12/16/2016 3:48:22 AM,unknown,unknown,system,Service Control Manager,7036.0,Information,-1.0187236826242372,1,NORMAL
12/16/2016 3:45:52 AM,unknown,unknown,system,Service Control Manager,7036.0,Information,-1.0729913008935859,1,NORMAL
12/16/2016 3:28:54 AM,unknown,unknown,system,Service Control Manager,7036.0,Information,-1.087631481105759,1,NORMAL
12/16/2016 3:18:52 AM,unknown,unknown,system,Service Control Manager,7036.0,Information,-0.9651696487125834,1,NORMAL
12/16/2016 3:18:52 AM,unknown,unknown,system,Service Control Manager,7036.0,Information,-0.9886773821194614,1,NORMAL
12/16/2016 3:18:52 AM,unknown,unknown,system,Service Control Manager,7036.0,Information,-0.9660473507363893,1,NORMAL
12/16/2016 3:18:22 AM,unknown,unknown,system,Service Control Manager,7036.0,Information,-0.9651696487125834,1,NORMAL
12/16/2016 3:11:29 AM,unknown,unknown,system,Service Control Manager,7036.0,Information,-0.9788191204639287,1,NORMAL
12/16/2016 3:01:29 AM,unknown,unknown,system,Service Control Manager,7036.0,Information,-1.280810937590629,-1,HIGH
12/16/2016 2:48:52 AM,unknown,unknown,system,Service Control Manager,7036.0,Information,-1.0314297269891521,1,NORMAL
12/16/2016 2:48:21 AM,unknown,unknown,system,Service Control Manager,7036.0,Information,-1.0314297269891521,1,NORMAL
12/16/2016 2:41:29 AM,unknown,unknown,system,Service Control Manager,7036.0,Information,-0.983886509448602,1,NORMAL
12/16/2016 2:40:57 AM,unknown,unknown,system,Service Control Manager,7036.0,Information,-0.9865903911201636,1,NORMAL
12/16/2016 2:20:57 AM,unknown,unknown,system,Service Control Manager,7036.0,Information,-0.9876306400498838,1,NORMAL
12/16/2016 2:18:51 AM,unknown,unknown,system,Service Control Manager,7036.0,Information,-0.9935336898215149,1,NORMAL
12/16/2016 2:18:21 AM,unknown,unknown,system,Service Control Manager,7036.0,Information,-0.9935336898215149,1,NORMAL
12/16/2016 2:11:29 AM,unknown,unknown,system,Service Control Manager,7036.0,Information,-0.9899059571133978,1,NORMAL
12/16/2016 1:56:16 AM,unknown,unknown,system,Service Control Manager,7036.0,Information,-1.063181505462126,1,NORMAL
12/16/2016 1:48:51 AM,unknown,unknown,system,Service Control Manager,7036.0,Information,-1.0800444159540334,1,NORMAL
12/16/2016 1:48:21 AM,unknown,unknown,system,Service Control Manager,7036.0,Information,-1.0800444159540334,1,NORMAL
12/16/2016 1:38:09 AM,unknown,unknown,system,Service Control Manager,7036.0,Information,-1.025547948966536,1,NORMAL
12/16/2016 1:28:07 AM,unknown,unknown,system,Service Control Manager,7036.0,Information,-1.190541624557858,-1,HIGH
12/16/2016 1:20:16 AM,unknown,unknown,system,Service Control Manager,7036.0,Information,-1.0297776381393193,1,NORMAL
12/16/2016 1:20:16 AM,unknown,unknown,system,Service Control Manager,7036.0,Information,-1.035573300462073,1,NORMAL
12/16/2016 1:20:15 AM,unknown,unknown,system,Service Control Manager,7036.0,Information,-1.0297776381393193,1,NORMAL
12/16/2016 1:18:51 AM,unknown,unknown,system,Service Control Manager,7036.0,Information,-1.0593910961907695,1,NORMAL
12/16/2016 1:18:21 AM,unknown,unknown,system,Service Control Manager,7036.0,Information,-1.0593910961907695,1,NORMAL
12/16/2016 1:01:29 AM,unknown,unknown,system,Service Control Manager,7036.0,Information,-1.2674262358334114,-1,HIGH
12/16/2016 1:01:29 AM,unknown,unknown,system,Service Control Manager,7036.0,Information,-1.2674262358334114,-1,HIGH
12/16/2016 12:48:51 AM,unknown,unknown,system,Service Control Manager,7036.0,Information,-1.1460683281025608,-1,HIGH
12/16/2016 12:48:21 AM,unknown,unknown,system,Service Control Manager,7036.0,Information,-1.1460683281025608,-1,HIGH
12/16/2016 12:41:29 AM,unknown,unknown,system,Service Control Manager,7036.0,Information,-1.0769921163252207,1,NORMAL
12/16/2016 12:36:29 AM,unknown,unknown,system,Service Control Manager,7036.0,Information,-1.1376034814949565,-1,HIGH
12/16/2016 12:23:08 AM,unknown,unknown,system,Service Control Manager,7036.0,Information,-1.147620515599884,-1,HIGH
12/16/2016 12:18:51 AM,unknown,unknown,system,Service Control Manager,7036.0,Information,-1.1508754463022082,-1,HIGH
