timestamp,source_ip,dest_ip,log_source,source_name,event_id,anomaly_score,prediction,alert_level
12/19/2016 10:00:32 AM,unknown,unknown,application,Windows PowerShell (logit.ps),10,-0.008439390247846568,Anomalie,HIGH
12/19/2016 10:00:32 AM,unknown,unknown,application,Windows PowerShell (logit.ps),10,-0.05182553904673215,Anomalie,HIGH
12/19/2016 10:00:32 AM,unknown,unknown,application,Windows PowerShell (logit.ps),10,-0.004149353347149165,Anomalie,HIGH
12/19/2016 10:00:01 AM,unknown,unknown,application,Windows PowerShell (logit.ps),10,-0.004149353347149165,Anomalie,HIGH
12/19/2016 10:00:01 AM,unknown,unknown,application,Windows PowerShell (logit.ps),10,-0.07019732744064244,Anomalie,HIGH
12/19/2016 10:00:01 AM,unknown,unknown,application,Windows PowerShell (logit.ps),10,-0.008439390247846568,Anomalie,HIGH
12/19/2016 10:00:01 AM,unknown,unknown,application,Windows PowerShell (logit.ps),10,-0.05215998324594906,Anomalie,HIGH
12/19/2016 10:00:01 AM,unknown,unknown,application,Windows PowerShell (logit.ps),10,-0.004149353347149165,Anomalie,HIGH
12/19/2016 9:59:31 AM,unknown,unknown,application,Windows PowerShell (logit.ps),10,-0.0068930735093652995,Anomalie,HIGH
12/19/2016 9:59:31 AM,unknown,unknown,application,Windows PowerShell (logit.ps),10,-0.07766053842583842,Anomalie,HIGH
12/19/2016 9:59:31 AM,unknown,unknown,application,Windows PowerShell (logit.ps),10,-0.014536173559433485,Anomalie,HIGH
12/19/2016 9:59:31 AM,unknown,unknown,application,Windows PowerShell (logit.ps),10,-0.06706060416939852,Anomalie,HIGH
12/19/2016 9:59:31 AM,unknown,unknown,application,Windows PowerShell (logit.ps),10,-0.0068930735093652995,Anomalie,HIGH
12/19/2016 9:59:02 AM,unknown,unknown,application,Windows PowerShell (logit.ps),10,-0.0068930735093652995,Anomalie,HIGH
12/19/2016 9:59:02 AM,unknown,unknown,application,Windows PowerShell (logit.ps),10,-0.08089389125963142,Anomalie,HIGH
12/19/2016 9:59:02 AM,unknown,unknown,application,Windows PowerShell (logit.ps),10,-0.014536173559433485,Anomalie,HIGH
12/19/2016 9:59:02 AM,unknown,unknown,application,Windows PowerShell (logit.ps),10,-0.06521273979179953,Anomalie,HIGH
12/19/2016 9:59:02 AM,unknown,unknown,application,Windows PowerShell (logit.ps),10,-0.0068930735093652995,Anomalie,HIGH
12/19/2016 9:58:27 AM,unknown,unknown,application,Windows PowerShell (logit.ps),10,-0.006194794692628847,Anomalie,HIGH
12/19/2016 9:58:27 AM,unknown,unknown,application,Windows PowerShell (logit.ps),10,-0.07686656377356726,Anomalie,HIGH
12/19/2016 9:58:27 AM,unknown,unknown,application,Windows PowerShell (logit.ps),10,-0.013827559303293824,Anomalie,HIGH
12/19/2016 9:58:27 AM,unknown,unknown,application,Windows PowerShell (logit.ps),10,-0.06238270033988558,Anomalie,HIGH
12/19/2016 9:58:27 AM,unknown,unknown,application,Windows PowerShell (logit.ps),10,-0.006194794692628847,Anomalie,HIGH
12/19/2016 9:57:57 AM,unknown,unknown,application,Windows PowerShell (logit.ps),10,0.0,Normal,NORMAL
12/19/2016 9:57:57 AM,unknown,unknown,application,Windows PowerShell (logit.ps),10,-0.07291276637713162,Anomalie,HIGH
12/19/2016 9:57:57 AM,unknown,unknown,application,Windows PowerShell (logit.ps),10,-0.008241175347829977,Anomalie,HIGH
12/19/2016 9:57:57 AM,unknown,unknown,application,Windows PowerShell (logit.ps),10,-0.06090349333735179,Anomalie,HIGH
12/19/2016 9:57:57 AM,unknown,unknown,application,Windows PowerShell (logit.ps),10,0.0,Normal,NORMAL
12/19/2016 9:57:29 AM,unknown,unknown,application,Windows PowerShell (logit.ps),10,0.0,Normal,NORMAL
12/19/2016 9:57:29 AM,unknown,unknown,application,Windows PowerShell (logit.ps),10,-0.07291276637713162,Anomalie,HIGH
12/19/2016 9:57:29 AM,unknown,unknown,application,Windows PowerShell (logit.ps),10,-0.008241175347829977,Anomalie,HIGH
12/19/2016 9:57:29 AM,unknown,unknown,application,Windows PowerShell (logit.ps),10,-0.05775846741733204,Anomalie,HIGH
12/19/2016 9:57:29 AM,unknown,unknown,application,Windows PowerShell (logit.ps),10,0.0,Normal,NORMAL
12/19/2016 9:57:00 AM,unknown,unknown,application,Windows PowerShell (logit.ps),10,0.0,Normal,NORMAL
12/19/2016 9:57:00 AM,unknown,unknown,application,Windows PowerShell (logit.ps),10,-0.07291276637713162,Anomalie,HIGH
12/19/2016 9:57:00 AM,unknown,unknown,application,Windows PowerShell (logit.ps),10,-0.008241175347829977,Anomalie,HIGH
12/19/2016 9:57:00 AM,unknown,unknown,application,Windows PowerShell (logit.ps),10,-0.05775846741733204,Anomalie,HIGH
12/19/2016 9:56:59 AM,unknown,unknown,application,Windows PowerShell (logit.ps),10,0.013986356507586228,Normal,NORMAL
12/19/2016 9:56:29 AM,unknown,unknown,application,Windows PowerShell (logit.ps),10,0.013986356507586228,Normal,NORMAL
12/19/2016 9:56:29 AM,unknown,unknown,application,Windows PowerShell (logit.ps),10,-0.06569086076310238,Anomalie,HIGH
12/19/2016 9:56:29 AM,unknown,unknown,application,Windows PowerShell (logit.ps),10,0.006333208371205878,Normal,NORMAL
12/19/2016 9:56:29 AM,unknown,unknown,application,Windows PowerShell (logit.ps),10,-0.04899653764576384,Anomalie,HIGH
12/19/2016 9:56:27 AM,unknown,unknown,application,Windows PowerShell (logit.ps),10,0.013986356507586228,Normal,NORMAL
12/19/2016 9:55:57 AM,unknown,unknown,application,Windows PowerShell (logit.ps),10,0.023494244518081797,Normal,NORMAL
12/19/2016 9:55:57 AM,unknown,unknown,application,Windows PowerShell (logit.ps),10,-0.05737907650743557,Anomalie,HIGH
12/19/2016 9:55:57 AM,unknown,unknown,application,Windows PowerShell (logit.ps),10,0.018344907666523858,Normal,NORMAL
12/19/2016 9:55:57 AM,unknown,unknown,application,Windows PowerShell (logit.ps),10,-0.04127533598624711,Anomalie,HIGH
12/19/2016 9:55:57 AM,unknown,unknown,application,Windows PowerShell (logit.ps),10,0.023494244518081797,Normal,NORMAL
12/19/2016 9:55:25 AM,unknown,unknown,application,Windows PowerShell (logit.ps),10,0.023494244518081797,Normal,NORMAL
12/19/2016 9:55:25 AM,unknown,unknown,application,Windows PowerShell (logit.ps),10,-0.05737907650743557,Anomalie,HIGH
12/19/2016 9:55:25 AM,unknown,unknown,application,Windows PowerShell (logit.ps),10,0.018344907666523858,Normal,NORMAL
12/19/2016 9:55:25 AM,unknown,unknown,application,Windows PowerShell (logit.ps),10,-0.040048395208062804,Anomalie,HIGH
12/19/2016 9:55:25 AM,unknown,unknown,application,Windows PowerShell (logit.ps),10,0.023494244518081797,Normal,NORMAL
12/19/2016 9:54:54 AM,unknown,unknown,application,Windows PowerShell (logit.ps),10,0.0264875970361943,Normal,NORMAL
12/19/2016 9:54:54 AM,unknown,unknown,application,Windows PowerShell (logit.ps),10,-0.053887604704186076,Anomalie,HIGH
12/19/2016 9:54:53 AM,unknown,unknown,application,Windows PowerShell (logit.ps),10,0.021700117850292855,Normal,NORMAL
12/19/2016 9:54:53 AM,unknown,unknown,application,Windows PowerShell (logit.ps),10,-0.0370333105588474,Anomalie,HIGH
12/19/2016 9:54:53 AM,unknown,unknown,application,Windows PowerShell (logit.ps),10,0.0264875970361943,Normal,NORMAL
12/19/2016 9:54:27 AM,unknown,unknown,application,Windows PowerShell (logit.ps),10,0.0264875970361943,Normal,NORMAL
12/19/2016 9:54:27 AM,unknown,unknown,application,Windows PowerShell (logit.ps),10,-0.053887604704186076,Anomalie,HIGH
12/19/2016 9:54:27 AM,unknown,unknown,application,Windows PowerShell (logit.ps),10,0.021700117850292855,Normal,NORMAL
12/19/2016 9:54:27 AM,unknown,unknown,application,Windows PowerShell (logit.ps),10,-0.0370333105588474,Anomalie,HIGH
12/19/2016 9:54:27 AM,unknown,unknown,application,Windows PowerShell (logit.ps),10,0.0264875970361943,Normal,NORMAL
12/19/2016 9:53:59 AM,unknown,unknown,application,Windows PowerShell (logit.ps),10,0.02632441979257083,Normal,NORMAL
12/19/2016 9:53:59 AM,unknown,unknown,application,Windows PowerShell (logit.ps),10,-0.05083367838794317,Anomalie,HIGH
12/19/2016 9:53:59 AM,unknown,unknown,application,Windows PowerShell (logit.ps),10,0.021865352958497564,Normal,NORMAL
12/19/2016 9:53:59 AM,unknown,unknown,application,Windows PowerShell (logit.ps),10,-0.03580443816724155,Anomalie,HIGH
12/19/2016 9:53:59 AM,unknown,unknown,application,Windows PowerShell (logit.ps),10,0.02632441979257083,Normal,NORMAL
12/19/2016 9:53:31 AM,unknown,unknown,application,Windows PowerShell (logit.ps),10,0.02632441979257083,Normal,NORMAL
12/19/2016 9:53:31 AM,unknown,unknown,application,Windows PowerShell (logit.ps),10,-0.05083367838794317,Anomalie,HIGH
12/19/2016 9:53:31 AM,unknown,unknown,application,Windows PowerShell (logit.ps),10,0.021865352958497564,Normal,NORMAL
12/19/2016 9:53:31 AM,unknown,unknown,application,Windows PowerShell (logit.ps),10,-0.037761924968440885,Anomalie,HIGH
12/19/2016 9:53:31 AM,unknown,unknown,application,Windows PowerShell (logit.ps),10,0.02632441979257083,Normal,NORMAL
12/19/2016 9:52:58 AM,unknown,unknown,application,Windows PowerShell (logit.ps),10,0.02773685922784791,Normal,NORMAL
12/19/2016 9:52:58 AM,unknown,unknown,application,Windows PowerShell (logit.ps),10,-0.05007598055849072,Anomalie,HIGH
12/19/2016 9:52:58 AM,unknown,unknown,application,Windows PowerShell (logit.ps),10,0.023744447140142955,Normal,NORMAL
12/19/2016 9:52:58 AM,unknown,unknown,application,Windows PowerShell (logit.ps),10,-0.03665226813621181,Anomalie,HIGH
12/19/2016 9:52:58 AM,unknown,unknown,application,Windows PowerShell (logit.ps),10,0.02773685922784791,Normal,NORMAL
12/19/2016 9:52:30 AM,unknown,unknown,application,Windows PowerShell (logit.ps),10,0.02773685922784791,Normal,NORMAL
12/19/2016 9:52:30 AM,unknown,unknown,application,Windows PowerShell (logit.ps),10,-0.05007598055849072,Anomalie,HIGH
12/19/2016 9:52:30 AM,unknown,unknown,application,Windows PowerShell (logit.ps),10,0.023744447140142955,Normal,NORMAL
12/19/2016 9:52:30 AM,unknown,unknown,application,Windows PowerShell (logit.ps),10,-0.03739178906995422,Anomalie,HIGH
12/19/2016 9:52:30 AM,unknown,unknown,application,Windows PowerShell (logit.ps),10,0.02773685922784791,Normal,NORMAL
12/19/2016 9:52:08 AM,unknown,unknown,application,Microsoft-Windows-Security-SPP,902,0.03349227126820353,Normal,NORMAL
12/19/2016 9:52:08 AM,unknown,unknown,application,Microsoft-Windows-Security-SPP,1037,0.025266668282442006,Normal,NORMAL
12/19/2016 9:52:08 AM,unknown,unknown,application,Microsoft-Windows-Security-SPP,1003,0.010579177722963629,Normal,NORMAL
12/19/2016 9:52:08 AM,unknown,unknown,application,Microsoft-Windows-Security-SPP,1066,-0.01431695298549629,Anomalie,HIGH
12/19/2016 9:52:08 AM,unknown,unknown,application,Microsoft-Windows-Security-SPP,900,0.030692129781202726,Normal,NORMAL
12/19/2016 9:52:03 AM,unknown,unknown,application,Windows PowerShell (logit.ps),10,0.02773685922784791,Normal,NORMAL
12/19/2016 9:52:03 AM,unknown,unknown,application,Windows PowerShell (logit.ps),10,-0.05007598055849072,Anomalie,HIGH
12/19/2016 9:52:03 AM,unknown,unknown,application,Windows PowerShell (logit.ps),10,0.023744447140142955,Normal,NORMAL
12/19/2016 9:52:03 AM,unknown,unknown,application,Windows PowerShell (logit.ps),10,-0.03665226813621181,Anomalie,HIGH
12/19/2016 9:52:03 AM,unknown,unknown,application,Windows PowerShell (logit.ps),10,0.02773685922784791,Normal,NORMAL
12/19/2016 9:51:36 AM,unknown,unknown,application,Windows PowerShell (logit.ps),10,0.02741080339182067,Normal,NORMAL
12/19/2016 9:51:36 AM,unknown,unknown,application,Windows PowerShell (logit.ps),10,-0.05045470131122631,Anomalie,HIGH
12/19/2016 9:51:36 AM,unknown,unknown,application,Windows PowerShell (logit.ps),10,0.02341568917872555,Normal,NORMAL
12/19/2016 9:51:36 AM,unknown,unknown,application,Windows PowerShell (logit.ps),10,-0.038086279834015246,Anomalie,HIGH
12/19/2016 9:51:36 AM,unknown,unknown,application,Windows PowerShell (logit.ps),10,0.02741080339182067,Normal,NORMAL
12/19/2016 9:51:03 AM,unknown,unknown,application,Windows PowerShell (logit.ps),10,0.02741080339182067,Normal,NORMAL
12/19/2016 9:51:03 AM,unknown,unknown,application,Windows PowerShell (logit.ps),10,-0.05045470131122631,Anomalie,HIGH
12/19/2016 9:51:02 AM,unknown,unknown,application,Windows PowerShell (logit.ps),10,0.02341568917872555,Normal,NORMAL
12/19/2016 9:51:02 AM,unknown,unknown,application,Windows PowerShell (logit.ps),10,-0.03739178906995422,Anomalie,HIGH
12/19/2016 9:51:02 AM,unknown,unknown,application,Windows PowerShell (logit.ps),10,0.02741080339182067,Normal,NORMAL
12/19/2016 9:50:27 AM,unknown,unknown,application,Windows PowerShell (logit.ps),10,0.03186891191487634,Normal,NORMAL
12/19/2016 9:50:27 AM,unknown,unknown,application,Windows PowerShell (logit.ps),10,-0.047499491622162604,Anomalie,HIGH
12/19/2016 9:50:27 AM,unknown,unknown,application,Windows PowerShell (logit.ps),10,0.02778703660871551,Normal,NORMAL
12/19/2016 9:50:27 AM,unknown,unknown,application,Windows PowerShell (logit.ps),10,-0.033693679858031844,Anomalie,HIGH
12/19/2016 9:50:27 AM,unknown,unknown,application,Windows PowerShell (logit.ps),10,0.03186891191487634,Normal,NORMAL
12/19/2016 9:49:59 AM,unknown,unknown,application,Windows PowerShell (logit.ps),10,0.034601798383041116,Normal,NORMAL
12/19/2016 9:49:59 AM,unknown,unknown,application,Windows PowerShell (logit.ps),10,-0.047876468567891406,Anomalie,HIGH
12/19/2016 9:49:58 AM,unknown,unknown,application,Windows PowerShell (logit.ps),10,0.03021912278163852,Normal,NORMAL
12/19/2016 9:49:58 AM,unknown,unknown,application,Windows PowerShell (logit.ps),10,-0.03353916645021937,Anomalie,HIGH
12/19/2016 9:49:58 AM,unknown,unknown,application,Windows PowerShell (logit.ps),10,0.034601798383041116,Normal,NORMAL
12/19/2016 9:49:28 AM,unknown,unknown,application,Windows PowerShell (logit.ps),10,0.034601798383041116,Normal,NORMAL
12/19/2016 9:49:28 AM,unknown,unknown,application,Windows PowerShell (logit.ps),10,-0.047876468567891406,Anomalie,HIGH
12/19/2016 9:49:28 AM,unknown,unknown,application,Windows PowerShell (logit.ps),10,0.03021912278163852,Normal,NORMAL
12/19/2016 9:49:28 AM,unknown,unknown,application,Windows PowerShell (logit.ps),10,-0.030910524187730437,Anomalie,HIGH
12/19/2016 9:49:28 AM,unknown,unknown,application,Windows PowerShell (logit.ps),10,0.034601798383041116,Normal,NORMAL
12/19/2016 9:48:59 AM,unknown,unknown,application,Windows PowerShell (logit.ps),10,0.03656903662540767,Normal,NORMAL
12/19/2016 9:48:59 AM,unknown,unknown,application,Windows PowerShell (logit.ps),10,-0.04393420414847504,Anomalie,HIGH
12/19/2016 9:48:59 AM,unknown,unknown,application,Windows PowerShell (logit.ps),10,0.03220451650072376,Normal,NORMAL
12/19/2016 9:48:59 AM,unknown,unknown,application,Windows PowerShell (logit.ps),10,-0.028704253121109802,Anomalie,HIGH
12/19/2016 9:48:58 AM,unknown,unknown,application,Windows PowerShell (logit.ps),10,0.03656903662540767,Normal,NORMAL
12/19/2016 9:48:31 AM,unknown,unknown,application,Windows PowerShell (logit.ps),10,0.03656903662540767,Normal,NORMAL
12/19/2016 9:48:31 AM,unknown,unknown,application,Windows PowerShell (logit.ps),10,-0.04393420414847504,Anomalie,HIGH
12/19/2016 9:48:31 AM,unknown,unknown,application,Windows PowerShell (logit.ps),10,0.03220451650072376,Normal,NORMAL
12/19/2016 9:48:31 AM,unknown,unknown,application,Windows PowerShell (logit.ps),10,-0.030117395514374867,Anomalie,HIGH
12/19/2016 9:48:31 AM,unknown,unknown,application,Windows PowerShell (logit.ps),10,0.03656903662540767,Normal,NORMAL
12/19/2016 9:35:02 AM,unknown,unknown,application,Windows PowerShell (logit.ps),10,0.054976433574437544,Normal,NORMAL
12/19/2016 9:35:02 AM,unknown,unknown,application,Windows PowerShell (logit.ps),10,-0.022624584109559365,Anomalie,HIGH
12/19/2016 9:35:02 AM,unknown,unknown,application,Windows PowerShell (logit.ps),10,0.051782673037243654,Normal,NORMAL
12/19/2016 9:35:02 AM,unknown,unknown,application,Windows PowerShell (logit.ps),10,-0.005198019353850558,Anomalie,HIGH
12/19/2016 9:35:02 AM,unknown,unknown,application,Windows PowerShell (logit.ps),10,0.054976433574437544,Normal,NORMAL
12/19/2016 9:34:30 AM,unknown,unknown,application,Windows PowerShell (logit.ps),10,0.05352676111496901,Normal,NORMAL
12/19/2016 9:34:30 AM,unknown,unknown,application,Windows PowerShell (logit.ps),10,-0.022984725338510925,Anomalie,HIGH
12/19/2016 9:34:30 AM,unknown,unknown,application,Windows PowerShell (logit.ps),10,0.050322814000975546,Normal,NORMAL
12/19/2016 9:34:30 AM,unknown,unknown,application,Windows PowerShell (logit.ps),10,-0.0053993836018221275,Anomalie,HIGH
12/19/2016 9:34:30 AM,unknown,unknown,application,Windows PowerShell (logit.ps),10,0.05352676111496901,Normal,NORMAL
12/19/2016 9:33:55 AM,unknown,unknown,application,Windows PowerShell (logit.ps),10,0.05212541511515367,Normal,NORMAL
12/19/2016 9:33:55 AM,unknown,unknown,application,Windows PowerShell (logit.ps),10,-0.021545621269104975,Anomalie,HIGH
12/19/2016 9:33:55 AM,unknown,unknown,application,Windows PowerShell (logit.ps),10,0.04891162100533941,Normal,NORMAL
12/19/2016 9:33:55 AM,unknown,unknown,application,Windows PowerShell (logit.ps),10,-0.004399019155592376,Anomalie,HIGH
12/19/2016 9:33:55 AM,unknown,unknown,application,Windows PowerShell (logit.ps),10,0.05212541511515367,Normal,NORMAL
12/19/2016 9:33:27 AM,unknown,unknown,application,Windows PowerShell (logit.ps),10,0.05212541511515367,Normal,NORMAL
12/19/2016 9:33:27 AM,unknown,unknown,application,Windows PowerShell (logit.ps),10,-0.0233872511097013,Anomalie,HIGH
12/19/2016 9:33:27 AM,unknown,unknown,application,Windows PowerShell (logit.ps),10,0.04891162100533941,Normal,NORMAL
12/19/2016 9:33:27 AM,unknown,unknown,application,Windows PowerShell (logit.ps),10,-0.0053993836018221275,Anomalie,HIGH
12/19/2016 9:33:27 AM,unknown,unknown,application,Windows PowerShell (logit.ps),10,0.05212541511515367,Normal,NORMAL
12/19/2016 9:33:25 AM,unknown,unknown,application,Desktop Window Manager,9009,-0.1207319319021477,Anomalie,HIGH
12/19/2016 9:33:25 AM,unknown,unknown,application,Desktop Window Manager,9020,-0.24040476912254705,Anomalie,HIGH
12/19/2016 9:32:52 AM,unknown,unknown,application,Windows PowerShell (logit.ps),10,0.05281966393806409,Normal,NORMAL
12/19/2016 9:32:52 AM,unknown,unknown,application,Windows PowerShell (logit.ps),10,-0.022656576133265105,Anomalie,HIGH
12/19/2016 9:32:52 AM,unknown,unknown,application,Windows PowerShell (logit.ps),10,0.04867636230017314,Normal,NORMAL
12/19/2016 9:32:52 AM,unknown,unknown,application,Windows PowerShell (logit.ps),10,-0.006561318083427525,Anomalie,HIGH
12/19/2016 9:32:52 AM,unknown,unknown,application,Windows PowerShell (logit.ps),10,0.05281966393806409,Normal,NORMAL
12/19/2016 9:32:19 AM,unknown,unknown,application,Windows PowerShell (logit.ps),10,0.05281966393806409,Normal,NORMAL
12/19/2016 9:32:19 AM,unknown,unknown,application,Windows PowerShell (logit.ps),10,-0.024502058783622216,Anomalie,HIGH
12/19/2016 9:32:19 AM,unknown,unknown,application,Windows PowerShell (logit.ps),10,0.04867636230017314,Normal,NORMAL
12/19/2016 9:32:19 AM,unknown,unknown,application,Windows PowerShell (logit.ps),10,-0.006561318083427525,Anomalie,HIGH
12/19/2016 9:32:19 AM,unknown,unknown,application,Windows PowerShell (logit.ps),10,0.05281966393806409,Normal,NORMAL
12/19/2016 9:31:50 AM,unknown,unknown,application,Windows PowerShell (logit.ps),10,0.057746125529849646,Normal,NORMAL
12/19/2016 9:31:50 AM,unknown,unknown,application,Windows PowerShell (logit.ps),10,-0.0187031190290613,Anomalie,HIGH
12/19/2016 9:31:50 AM,unknown,unknown,application,Windows PowerShell (logit.ps),10,0.052938772953877555,Normal,NORMAL
12/19/2016 9:31:50 AM,unknown,unknown,application,Windows PowerShell (logit.ps),10,-0.0019729577817948485,Anomalie,HIGH
12/19/2016 9:31:50 AM,unknown,unknown,application,Windows PowerShell (logit.ps),10,0.057746125529849646,Normal,NORMAL
12/19/2016 9:31:21 AM,unknown,unknown,application,Windows PowerShell (logit.ps),10,0.057746125529849646,Normal,NORMAL
12/19/2016 9:31:21 AM,unknown,unknown,application,Windows PowerShell (logit.ps),10,-0.018345873696572812,Anomalie,HIGH
12/19/2016 9:31:20 AM,unknown,unknown,application,Windows PowerShell (logit.ps),10,0.052938772953877555,Normal,NORMAL
12/19/2016 9:31:20 AM,unknown,unknown,application,Windows PowerShell (logit.ps),10,-0.0009792504831249715,Anomalie,HIGH
12/19/2016 9:31:20 AM,unknown,unknown,application,Windows PowerShell (logit.ps),10,0.057746125529849646,Normal,NORMAL
12/19/2016 9:30:52 AM,unknown,unknown,application,Windows PowerShell (logit.ps),10,0.05957827957568246,Normal,NORMAL
12/19/2016 9:30:52 AM,unknown,unknown,application,Windows PowerShell (logit.ps),10,-0.01620510850861756,Anomalie,HIGH
12/19/2016 9:30:52 AM,unknown,unknown,application,Windows PowerShell (logit.ps),10,0.054790424484125744,Normal,NORMAL
12/19/2016 9:30:52 AM,unknown,unknown,application,Windows PowerShell (logit.ps),10,0.0003006157076723692,Normal,NORMAL
12/19/2016 9:30:52 AM,unknown,unknown,application,Windows PowerShell (logit.ps),10,0.05957827957568246,Normal,NORMAL
12/19/2016 9:30:23 AM,unknown,unknown,application,Windows PowerShell (logit.ps),10,0.05957827957568246,Normal,NORMAL
12/19/2016 9:30:23 AM,unknown,unknown,application,Windows PowerShell (logit.ps),10,-0.016560904938577647,Anomalie,HIGH
12/19/2016 9:30:23 AM,unknown,unknown,application,Windows PowerShell (logit.ps),10,0.054790424484125744,Normal,NORMAL
12/19/2016 9:30:23 AM,unknown,unknown,application,Windows PowerShell (logit.ps),10,0.0010910797907894842,Normal,NORMAL
12/19/2016 9:30:23 AM,unknown,unknown,application,Windows PowerShell (logit.ps),10,0.05957827957568246,Normal,NORMAL
12/19/2016 9:29:50 AM,unknown,unknown,application,Windows PowerShell (logit.ps),10,0.06031107258364565,Normal,NORMAL
12/19/2016 9:29:50 AM,unknown,unknown,application,Windows PowerShell (logit.ps),10,-0.016059556863297852,Anomalie,HIGH
12/19/2016 9:29:50 AM,unknown,unknown,application,Windows PowerShell (logit.ps),10,0.055531015755714896,Normal,NORMAL
12/19/2016 9:29:50 AM,unknown,unknown,application,Windows PowerShell (logit.ps),10,0.0012318425327374483,Normal,NORMAL
12/19/2016 9:29:50 AM,unknown,unknown,application,Windows PowerShell (logit.ps),10,0.06031107258364565,Normal,NORMAL
12/19/2016 9:29:21 AM,unknown,unknown,application,Windows PowerShell (logit.ps),10,0.06031107258364565,Normal,NORMAL
12/19/2016 9:29:21 AM,unknown,unknown,application,Windows PowerShell (logit.ps),10,-0.01570409952385965,Anomalie,HIGH
12/19/2016 9:29:21 AM,unknown,unknown,application,Windows PowerShell (logit.ps),10,0.055531015755714896,Normal,NORMAL
12/19/2016 9:29:21 AM,unknown,unknown,application,Windows PowerShell (logit.ps),10,0.0012318425327374483,Normal,NORMAL
12/19/2016 9:29:21 AM,unknown,unknown,application,Windows PowerShell (logit.ps),10,0.06031107258364565,Normal,NORMAL
12/19/2016 9:28:51 AM,unknown,unknown,application,Windows PowerShell (logit.ps),10,0.058273645687319575,Normal,NORMAL
12/19/2016 9:28:51 AM,unknown,unknown,application,Windows PowerShell (logit.ps),10,-0.015244828482002926,Anomalie,HIGH
12/19/2016 9:28:51 AM,unknown,unknown,application,Windows PowerShell (logit.ps),10,0.053471906894791366,Normal,NORMAL
12/19/2016 9:28:51 AM,unknown,unknown,application,Windows PowerShell (logit.ps),10,0.0052153679737932945,Normal,NORMAL
12/19/2016 9:28:50 AM,unknown,unknown,application,Desktop Window Manager,9009,-0.11924332727681697,Anomalie,HIGH
12/19/2016 9:28:50 AM,unknown,unknown,application,Windows PowerShell (logit.ps),10,0.058273645687319575,Normal,NORMAL
12/19/2016 9:28:18 AM,unknown,unknown,application,Windows PowerShell (logit.ps),10,0.058273645687319575,Normal,NORMAL
12/19/2016 9:28:18 AM,unknown,unknown,application,Windows PowerShell (logit.ps),10,-0.01116234122472759,Anomalie,HIGH
12/19/2016 9:28:18 AM,unknown,unknown,application,Windows PowerShell (logit.ps),10,0.053471906894791366,Normal,NORMAL
12/19/2016 9:28:18 AM,unknown,unknown,application,Windows PowerShell (logit.ps),10,0.0052153679737932945,Normal,NORMAL
12/19/2016 9:28:18 AM,unknown,unknown,application,Windows PowerShell (logit.ps),10,0.058273645687319575,Normal,NORMAL
12/19/2016 9:27:46 AM,unknown,unknown,application,Windows PowerShell (logit.ps),10,0.05857882720903951,Normal,NORMAL
12/19/2016 9:27:46 AM,unknown,unknown,application,Windows PowerShell (logit.ps),10,-0.01116234122472759,Anomalie,HIGH
12/19/2016 9:27:46 AM,unknown,unknown,application,Windows PowerShell (logit.ps),10,0.05316326893151596,Normal,NORMAL
12/19/2016 9:27:46 AM,unknown,unknown,application,Windows PowerShell (logit.ps),10,0.0052153679737932945,Normal,NORMAL
12/19/2016 9:27:46 AM,unknown,unknown,application,Windows PowerShell (logit.ps),10,0.05857882720903951,Normal,NORMAL
12/19/2016 9:27:14 AM,unknown,unknown,application,Windows PowerShell (logit.ps),10,0.05857882720903951,Normal,NORMAL
12/19/2016 9:27:14 AM,unknown,unknown,application,Windows PowerShell (logit.ps),10,-0.01116234122472759,Anomalie,HIGH
12/19/2016 9:27:14 AM,unknown,unknown,application,Windows PowerShell (logit.ps),10,0.05316326893151596,Normal,NORMAL
12/19/2016 9:27:14 AM,unknown,unknown,application,Windows PowerShell (logit.ps),10,0.004431316416051212,Normal,NORMAL
12/19/2016 9:27:14 AM,unknown,unknown,application,Windows PowerShell (logit.ps),10,0.05857882720903951,Normal,NORMAL
12/19/2016 9:26:46 AM,unknown,unknown,application,Windows PowerShell (logit.ps),10,0.0564395818977812,Normal,NORMAL
12/19/2016 9:26:46 AM,unknown,unknown,application,Windows PowerShell (logit.ps),10,-0.012758041789590613,Anomalie,HIGH
12/19/2016 9:26:46 AM,unknown,unknown,application,Windows PowerShell (logit.ps),10,0.05099833056655001,Normal,NORMAL
12/19/2016 9:26:46 AM,unknown,unknown,application,Windows PowerShell (logit.ps),10,0.0024693915706013314,Normal,NORMAL
12/19/2016 9:26:46 AM,unknown,unknown,application,Windows PowerShell (logit.ps),10,0.0564395818977812,Normal,NORMAL
12/19/2016 9:26:17 AM,unknown,unknown,application,Windows PowerShell (logit.ps),10,0.0564395818977812,Normal,NORMAL
12/19/2016 9:26:17 AM,unknown,unknown,application,Windows PowerShell (logit.ps),10,-0.012758041789590613,Anomalie,HIGH
12/19/2016 9:26:17 AM,unknown,unknown,application,Windows PowerShell (logit.ps),10,0.05099833056655001,Normal,NORMAL
12/19/2016 9:26:17 AM,unknown,unknown,application,Windows PowerShell (logit.ps),10,0.0022710271038659524,Normal,NORMAL
12/19/2016 9:26:17 AM,unknown,unknown,application,Windows PowerShell (logit.ps),10,0.0564395818977812,Normal,NORMAL
12/19/2016 9:25:50 AM,unknown,unknown,application,Windows PowerShell (logit.ps),10,0.0564395818977812,Normal,NORMAL
